Sample Number,ClassName,Snippet Number,Method,Exist
0,Collectors,1,"Collector<T, A, R> toCollection(Supplier<Collection<A>> collectionFactory)",False
0,Collectors,2,"Collector<T,?, List<T>> toList()",False
0,Collectors,3,"Collector<T,?, Set<T>> toSet()",False
0,Collectors,4,"Collector<T,?, Map<K,U>> toMap(Function<? super T,? extends K> keyMapper, Function<? super T,? extends U> valueMapper)",False
0,Collectors,5,"Collector<T,?, Optional<T>> toOptional()",False
1,StreamSupport,1,"<T> Stream<T> stream(Spliterator<T> spliterator, boolean parallel)",True
1,StreamSupport,2,<T> Stream<T> stream(Spliterator<T> spliterator),False
1,StreamSupport,3,<T> Stream<T> stream(Iterable<? extends T> iterable),False
1,StreamSupport,4,"<T> Stream<T> stream(Iterable<? extends T> iterable, int size)",False
1,StreamSupport,5,"<T> Stream<T> stream(Iterable<? extends T> iterable, Spliterator.OfRef<? extends T> spliterator)",False
1,StreamSupport,6,Stream<T> distinct(),False
1,StreamSupport,7,Stream<T> filter(Predicate<? super T> predicate),False
1,StreamSupport,8,"<R> Stream<R> map(Function<? super T,? extends R> mapper)",False
1,StreamSupport,9,Stream<T> limit(long maxSize),False
1,StreamSupport,10,Stream<T> skip(long n),False
