FileName,Compilable,Runnable,Correct
FileHandler_1,False,False,False
FileHandler_2,True,True,True
Formatter_1,True,True,True
Formatter_2,True,True,True
Formatter_3,False,False,False
Formatter_5,False,False,False
Handler_1,False,False,False
Handler_2,False,False,False
Handler_3,True,True,True
Handler_4,True,True,True
Handler_5,True,True,True
Level_1,True,True,True
Level_2,True,True,True
Level_3,True,True,True
Level_4,True,True,True
Level_5,True,True,True
Logger_1,False,False,False
Logger_2,False,False,False
Logger_3,False,False,False
Logger_4,True,False,False
Logger_5,False,False,False
LogManager_2,False,False,False
LogManager_4,True,True,True
LogManager_5,True,False,False
LogRecord_1,False,False,False
LogRecord_2,False,False,False
LogRecord_3,True,True,True
LogRecord_4,False,False,False
MemoryHandler_1,False,False,False
MemoryHandler_2,True,False,False
MemoryHandler_3,False,False,False
MemoryHandler_5,False,False,False
SimpleFormatter_1,False,False,False
SocketHandler_1,False,False,False
StreamHandler_1,False,False,False
StreamHandler_4,False,False,False
