Sample Number,ClassName,Snippet Number,Method,Exist
0,Binder,1,"void marshal(Object jaxbObject, ContentHandler handler)",False
0,Binder,2,Object unmarshal(Node node),False
0,Binder,3,void updateXML(Object jaxbObject),False
0,Binder,4,void setEventHandler(ValidationEventHandler handler),True
0,Binder,5,"void setProperty(String name, Object value)",True
1,DatatypeConverter,1,byte[] parseBase64Binary(String lexicalXSDBase64Binary),True
1,DatatypeConverter,2,String printBase64Binary(byte[] val),True
1,DatatypeConverter,3,Calendar parseDate(String lexicalXSDDate),True
1,DatatypeConverter,4,String printDate(Calendar val),True
1,DatatypeConverter,5,BigDecimal parseDecimal(String lexicalXSDDecimal),True
2,JAXB,1,JAXBContext createContext(Class<?> type),False
2,JAXB,2,Unmarshaller createUnmarshaller(),False
2,JAXB,3,Marshaller createMarshaller(),False
2,JAXB,4,"void setProperty(String name, Object value)",False
2,JAXB,5,void setEventHandler(ValidationEventHandler handler),False
3,JAXBContext,1,JAXBContext newInstance(Class... classesToBeBound),True
3,JAXBContext,2,Unmarshaller createUnmarshaller(),True
3,JAXBContext,3,Marshaller createMarshaller(),True
3,JAXBContext,4,Binder<Node> createBinder(),True
3,JAXBContext,5,void generateSchema(SchemaOutputResolver outputResolver),True
4,JAXBElement,1,QName getName(),True
4,JAXBElement,2,Object getValue(),False
4,JAXBElement,3,boolean isNil(),True
4,JAXBElement,4,Class<?> getDeclaredType(),False
4,JAXBElement,5,JAXBElement<T> wrap(T value),False
5,JAXBElement.GlobalScope,1,void setScope(java.lang.String value),False
5,JAXBElement.GlobalScope,2,void setTime(long value),False
5,JAXBElement.GlobalScope,3,javax.xml.namespace.QName getName(),False
5,JAXBElement.GlobalScope,4,void setName(javax.xml.namespace.QName value),False
5,JAXBElement.GlobalScope,5,java.lang.Long getTime(),False
6,JAXBIntrospector,1,Class<?> getElementClass(),False
6,JAXBIntrospector,2,JAXBContext getContext(),False
6,JAXBIntrospector,3,boolean isElement(Object object),True
6,JAXBIntrospector,4,"boolean isTypeSubstituted(Class<?> originalType, Class<?> substitutionType)",False
6,JAXBIntrospector,5,Object getValue(Object element),True
7,JAXBPermission,1,void checkPermission(),False
7,JAXBPermission,2,boolean implies(Permission permission),False
7,JAXBPermission,3,String getActions(),False
7,JAXBPermission,4,boolean equals(Object obj),False
7,JAXBPermission,5,int hashCode(),False
8,Marshaller.Listener,1,void beforeMarshal(Object source),True
8,Marshaller.Listener,2,void afterMarshal(Object source),True
8,Marshaller.Listener,3,void beforeMarshal(Marshaller marshaller),False
8,Marshaller.Listener,4,void afterMarshal(Marshaller marshaller),False
8,Marshaller.Listener,5,void marshalError(Exception exception),False
9,SchemaOutputResolver,1,"javax.xml.transform.Result createOutput(String namespaceUri, String suggestedFileName)",False
9,SchemaOutputResolver,2,void setErrorReporter(javax.xml.bind.ErrorHandler errorHandler),False
9,SchemaOutputResolver,3,void addGeneratedFile(String filename),False
9,SchemaOutputResolver,4,"void addDocument(String systemId, String namespaceUri)",False
9,SchemaOutputResolver,5,"void addDocument(String systemId, InputStream content)",False
10,Unmarshaller.Listener,1,"void beforeUnmarshal(Object target, Object parent)",True
10,Unmarshaller.Listener,2,"void afterUnmarshal(Object target, Object parent)",True
10,Unmarshaller.Listener,3,"void beforeUnmarshal(java.lang.Object target, java.lang.Object parent, java.lang.Class<?> clazz)",False
10,Unmarshaller.Listener,4,"void afterUnmarshal(java.lang.Object target, java.lang.Object parent, java.lang.Class<?> clazz)",False
10,Unmarshaller.Listener,5,"void beforeUnmarshal(XmlNode xmlNode, java.lang.Object target, java.lang.Object parent)",False
