Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,RMIConnectionImpl,1,void close(),True,,"

close
public void close()
           throws IOException
Description copied from interface: RMIConnection
Closes this connection.  On return from this method, the RMI
 object implementing this interface is unexported, so further
 remote calls to it will fail.

Specified by:
close in interface Closeable
Specified by:
close in interface AutoCloseable
Specified by:
close in interface RMIConnection
Throws:
IOException - if the connection could not be closed,
 or the Remote object could not be unexported, or there was a
 communication failure when transmitting the remote close
 request.


"
0,RMIConnectionImpl,2,"Object invoke(String objectName, String operationName, Object[] params, String[] signature)",False,,NULL
0,RMIConnectionImpl,3,"Object getAttribute(String objectName, String attribute)",False,,NULL
0,RMIConnectionImpl,4,"void setAttribute(String objectName, Attribute attribute)",False,,NULL
0,RMIConnectionImpl,5,String getDefaultDomain(),False,,NULL
1,RMIConnectionImpl_Stub,1,void close(),True,,"

close
public void close()
           throws IOException
Description copied from interface: RMIConnection
Closes this connection.  On return from this method, the RMI
 object implementing this interface is unexported, so further
 remote calls to it will fail.

Specified by:
close in interface Closeable
Specified by:
close in interface AutoCloseable
Specified by:
close in interface RMIConnection
Throws:
IOException - if the connection could not be closed,
 or the Remote object could not be unexported, or there was a
 communication failure when transmitting the remote close
 request.


"
1,RMIConnectionImpl_Stub,2,"Object invoke(String objectName, String operationName, Object[] params, String[] signature)",False,,NULL
1,RMIConnectionImpl_Stub,3,"Object getAttribute(String objectName, String attribute)",False,,NULL
1,RMIConnectionImpl_Stub,4,"void setAttribute(String objectName, Attribute attribute)",False,,NULL
1,RMIConnectionImpl_Stub,5,String getConnectionId(),True,,"

getConnectionId
public String getConnectionId()
                       throws IOException
Description copied from interface: RMIConnection
Returns the connection ID.  This string is different for
 every open connection to a given RMI connector server.

Specified by:
getConnectionId in interface RMIConnection
Returns:
the connection ID
Throws:
IOException - if a general communication exception occurred.
See Also:
RMIConnector.connect


"
2,RMIConnector,1,void connect(),True,,"

connect
public void connect()
             throws IOException
Description copied from interface: JMXConnector
Establishes the connection to the connector server.  This
 method is equivalent to connect(null).

Specified by:
connect in interface JMXConnector
Throws:
IOException - if the connection could not be made because of a
   communication problem, or in the case of the iiop protocol,
   that RMI/IIOP is not supported


"
2,RMIConnector,2,void close(),True,,"

close
public void close()
           throws IOException
Description copied from interface: JMXConnector
Closes the client connection to its server.  Any ongoing or new
 request using the MBeanServerConnection returned by JMXConnector.getMBeanServerConnection() will get an
 IOException.
If close has already been called successfully
 on this object, calling it again has no effect.  If
 close has never been called, or if it was called
 but produced an exception, an attempt will be made to close the
 connection.  This attempt can succeed, in which case
 close will return normally, or it can generate an
 exception.
Closing a connection is a potentially slow operation.  For
 example, if the server has crashed, the close operation might
 have to wait for a network protocol timeout.  Callers that do
 not want to block in a close operation should do it in a
 separate thread.

Specified by:
close in interface Closeable
Specified by:
close in interface AutoCloseable
Specified by:
close in interface JMXConnector
Throws:
IOException - if the connection cannot be closed
 cleanly.  If this exception is thrown, it is not known whether
 the server end of the connection has been cleanly closed.


"
2,RMIConnector,3,"ObjectInstance createMBean(String className, ObjectName name)",False,,NULL
2,RMIConnector,4,"void setAttributes(ObjectName name, AttributeList attributes)",False,,NULL
2,RMIConnector,5,"Object getAttribute(ObjectName name, String attribute)",False,,NULL
