Sample Number,ClassName,Snippet Number,Method,Exist
0,CodecFactoryHelper,1,CodecFactory create_codec_factory(),False
0,CodecFactoryHelper,2,Codec create_codec(String type_id),False
0,CodecFactoryHelper,3,"Codec create_codec_with_charset(String type_id, String charset)",False
0,CodecFactoryHelper,4,"Codec create_codec_with_encoding(String type_id, String encoding)",False
0,CodecFactoryHelper,5,"Codec create_codec_with_charset_and_encoding(String type_id, String charset, String encoding)",False
1,ComponentIdHelper,1,boolean equals(Object obj),False
1,ComponentIdHelper,2,int hashCode(),False
1,ComponentIdHelper,3,String toString(),False
1,ComponentIdHelper,4,int compareTo(ComponentIdHelper o),False
1,ComponentIdHelper,5,byte[] getId(),False
2,Encoding,1,byte[] get_buffer(),False
2,Encoding,2,int get_buffer_length(),False
2,Encoding,3,"void set_buffer(byte[] buf, int offset, int length)",False
2,Encoding,4,void set_buffer_length(int length),False
2,Encoding,5,void reset(),False
3,IOR,1,org.omg.IOP.IOR.init(),False
3,IOR,2,org.omg.IOP.IOR.get_components(),False
3,IOR,3,org.omg.IOP.IOR.get_tag(),False
3,IOR,4,org.omg.IOP.IOR.get_profile_id(),False
3,IOR,5,org.omg.IOP.IOR.get_object_key(),False
4,IORHelper,1,"byte[] createIOR(String[] obj_adapters, String[] policies)",False
4,IORHelper,2,String[] getObjectAdapters(byte[] ior),False
4,IORHelper,3,String[] getPolicyIds(byte[] ior),False
4,IORHelper,4,String[] getAdapterIds(byte[] ior),False
4,IORHelper,5,String[] getComponents(byte[] ior),False
5,IORHolder,1,void _set_ior(byte[] ior),False
5,IORHolder,2,byte[] _get_ior(),False
5,IORHolder,3,void _set_tag(org.omg.CORBA.portable.InputStream istream),False
5,IORHolder,4,org.omg.CORBA.portable.InputStream _get_tag(),False
5,IORHolder,5,void _set_components(org.omg.CORBA.portable.InputStream istream),False
5,IORHolder,6,org.omg.CORBA.portable.InputStream _get_components(),False
6,MultipleComponentProfileHelper,1,boolean equals(Object o),False
6,MultipleComponentProfileHelper,2,int hashCode(),False
6,MultipleComponentProfileHelper,3,String toString(),False
6,MultipleComponentProfileHelper,4,boolean add(E e),False
6,MultipleComponentProfileHelper,5,boolean remove(Object o),False
7,MultipleComponentProfileHolder,1,getProfileCount(),False
7,MultipleComponentProfileHolder,2,getProfile(int index),False
7,MultipleComponentProfileHolder,3,addProfile(Profile profile),False
7,MultipleComponentProfileHolder,4,removeProfile(int index),False
7,MultipleComponentProfileHolder,5,"setProfile(int index, Profile profile)",False
8,ProfileIdHelper,1,boolean equals(Object obj),False
8,ProfileIdHelper,2,int hashCode(),False
8,ProfileIdHelper,3,String toString(),False
8,ProfileIdHelper,4,int compareTo(ProfileIdHelper o),False
8,ProfileIdHelper,5,byte[] get_profile_id(),False
9,ServiceContext,1,boolean add(E e),False
9,ServiceContext,2,"void add(int index, E element)",False
9,ServiceContext,3,boolean remove(Object o),False
9,ServiceContext,4,E get(int index),False
9,ServiceContext,5,int size(),False
10,ServiceContextHelper,1,boolean equals(Object obj),False
10,ServiceContextHelper,2,int hashCode(),False
10,ServiceContextHelper,3,String toString(),False
10,ServiceContextHelper,4,Object clone(),False
10,ServiceContextHelper,5,void finalize(),False
11,ServiceContextHolder,1,getContextID(),False
11,ServiceContextHolder,2,getServerContextList(),False
