Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AbstractExecutorService,1,boolean isShutdown(),False,NULL
0,AbstractExecutorService,2,boolean isTerminated(),False,NULL
0,AbstractExecutorService,3,void shutdown(),False,NULL
0,AbstractExecutorService,4,List<Runnable> shutdownNow(),False,NULL
0,AbstractExecutorService,5,"boolean awaitTermination(long timeout, TimeUnit unit)",False,NULL
1,ArrayBlockingQueue,1,boolean add(E e),True,"Inserts the specified element at the tail of this queue if it is possible to do so immediately without exceeding the queue's capacity, returning true upon success and throwing an IllegalStateException if this queue is full."
1,ArrayBlockingQueue,2,E remove(),False,NULL
1,ArrayBlockingQueue,3,boolean offer(E e),True,"Inserts the specified element at the tail of this queue if it is possible to do so immediately without exceeding the queue's capacity, returning true upon success and false if this queue is full."
1,ArrayBlockingQueue,4,E poll(),True,"Retrieves and removes the head of this queue, or returns null if this queue is empty."
1,ArrayBlockingQueue,5,E take(),True,"Retrieves and removes the head of this queue, waiting if necessary until an element becomes available."
2,CompletableFuture,1,CompletableFuture<Void> runAsync(Runnable runnable),True,Returns a new CompletableFuture that is asynchronously completed by a task running in the ForkJoinPool.commonPool() after it runs the given action.
2,CompletableFuture,2,"<U> CompletableFuture<U> thenApply(Function<? super T,? extends U> fn)",True,"Returns a new CompletionStage that, when this stage completes normally, is executed with this stage's result as the argument to the supplied function."
2,CompletableFuture,3,CompletableFuture<Void> thenAccept(Consumer<? super T> action),True,"Returns a new CompletionStage that, when this stage completes normally, is executed with this stage's result as the argument to the supplied action."
2,CompletableFuture,4,CompletableFuture<Void> thenRun(Runnable action),True,"Returns a new CompletionStage that, when this stage completes normally, executes the given action."
2,CompletableFuture,5,"CompletableFuture<T> whenComplete(BiConsumer<? super T,? super Throwable> action)",True,"Returns a new CompletionStage with the same result or exception as this stage, that executes the given action when this stage completes."
3,ConcurrentHashMap,1,"boolean putIfAbsent(K key, V value)",False,NULL
3,ConcurrentHashMap,2,"V put(K key, V value)",True,Maps the specified key to the specified value in this table.
3,ConcurrentHashMap,3,V get(Object key),True,"Returns the value to which the specified key is mapped, or null if this map contains no mapping for the key."
3,ConcurrentHashMap,4,V remove(Object key),True,Removes the key (and its corresponding value) from this map.
3,ConcurrentHashMap,5,"boolean replace(K key, V oldValue, V newValue)",True,Replaces the entry for a key only if currently mapped to a given value.
4,ConcurrentHashMap.KeySetView,1,boolean add(E e),False,NULL
4,ConcurrentHashMap.KeySetView,2,boolean addAll(Collection<? extends E> c),False,NULL
