Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AddressingFeature,1,AddressingFeature(boolean enabled),False,NULL
0,AddressingFeature,2,boolean isEnabled(),False,NULL
0,AddressingFeature,3,void setEnabled(boolean enabled),False,NULL
0,AddressingFeature,4,String getID(),True,Get the unique identifier for this WebServiceFeature.
0,AddressingFeature,5,void setID(String id),False,NULL
0,AddressingFeature,6,String getLocation(),False,NULL
0,AddressingFeature,7,void setLocation(String location),False,NULL
0,AddressingFeature,8,String getAction(),False,NULL
0,AddressingFeature,9,void setAction(String action),False,NULL
0,AddressingFeature,10,String getRelatesTo(),False,NULL
0,AddressingFeature,11,void setRelatesTo(String relatesTo),False,NULL
0,AddressingFeature,12,String getReplyTo(),False,NULL
0,AddressingFeature,13,void setReplyTo(String replyTo),False,NULL
0,AddressingFeature,14,String getMessageID(),False,NULL
0,AddressingFeature,15,void setMessageID(String messageID),False,NULL
0,AddressingFeature,16,String getEndpointReference(),False,NULL
0,AddressingFeature,17,void setEndpointReference(String endpointReference),False,NULL
0,AddressingFeature,18,String getFrom(),False,NULL
0,AddressingFeature,19,void setFrom(String from),False,NULL
0,AddressingFeature,20,String getTo(),False,NULL
0,AddressingFeature,21,void setTo(String to),False,NULL
0,AddressingFeature,22,String getFaultTo(),False,NULL
0,AddressingFeature,23,void setFaultTo(String faultTo),False,NULL
0,AddressingFeature,24,String getRelay(),False,NULL
0,AddressingFeature,25,void setRelay(String relay),False,NULL
1,MTOMFeature,1,MTOMFeature(boolean isMTOMEnabled),False,NULL
1,MTOMFeature,2,boolean isMTOMEnabled(),False,NULL
1,MTOMFeature,3,void setMTOMEnabled(boolean isMTOMEnabled),False,NULL
1,MTOMFeature,4,MTOMFeature getRequestMTOMFeature(),False,NULL
1,MTOMFeature,5,MTOMFeature getResponseMTOMFeature(),False,NULL
