Sample Number,ClassName,Snippet Number,Method,Exist
0,FileSystemProvider,1,FileSystem getFileSystem(),False
0,FileSystemProvider,2,PathMatcher newPathMatcher(String syntaxAndPattern),False
0,FileSystemProvider,3,UserPrincipalLookupService getUserPrincipalLookupService(),False
0,FileSystemProvider,4,FileStore getFileStore(Path path),True
0,FileSystemProvider,5,WatchService newWatchService(),False
1,FileTypeDetector,1,abstract String probeContentType(Path path),False
1,FileTypeDetector,2,abstract boolean isOverride(),False
1,FileTypeDetector,3,"abstract boolean isDirectory(Path dir, BasicFileAttributes attrs)",False
1,FileTypeDetector,4,"abstract boolean isRegularFile(Path path, BasicFileAttributes attrs)",False
1,FileTypeDetector,5,abstract boolean isSymbolicLink(Path path),False
