Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AbstractAction,1,Object getValue(String key),True,,"

getValue
public Object getValue(String key)
Gets the Object associated with the specified key.

Specified by:
getValue in interface Action
Parameters:
key - a string containing the specified key
Returns:
the binding Object stored with this key; if there
          are no keys, it will return null
See Also:
Action.getValue(java.lang.String)


"
0,AbstractAction,2,"void putValue(String key, Object value)",True,,"

putValue
public void putValue(String key,
                     Object newValue)
Sets the Value associated with the specified key.

Specified by:
putValue in interface Action
Parameters:
key - the String that identifies the stored object
newValue - the Object to store using this key
See Also:
Action.putValue(java.lang.String, java.lang.Object)


"
0,AbstractAction,3,void actionPerformed(ActionEvent e),False,,NULL
0,AbstractAction,4,void setEnabled(boolean newValue),True,,"

setEnabled
public void setEnabled(boolean newValue)
Sets whether the Action is enabled. The default is true.

Specified by:
setEnabled in interface Action
Parameters:
newValue - true to enable the action, false to
                  disable it
See Also:
Action.setEnabled(boolean)


"
0,AbstractAction,5,void setEnabled(boolean enabled),True,,"

setEnabled
public void setEnabled(boolean newValue)
Sets whether the Action is enabled. The default is true.

Specified by:
setEnabled in interface Action
Parameters:
newValue - true to enable the action, false to
                  disable it
See Also:
Action.setEnabled(boolean)


"
1,AbstractButton,1,void setMnemonic(int mnemonic),True,,"

setMnemonic
public void setMnemonic(int mnemonic)
Sets the keyboard mnemonic on the current model.
 The mnemonic is the key which when combined with the look and feel's
 mouseless modifier (usually Alt) will activate this button
 if focus is contained somewhere within this button's ancestor
 window.
 
 A mnemonic must correspond to a single key on the keyboard
 and should be specified using one of the VK_XXX
 keycodes defined in java.awt.event.KeyEvent.
 These codes and the wider array of codes for international
 keyboards may be obtained through
 java.awt.event.KeyEvent.getExtendedKeyCodeForChar.
 Mnemonics are case-insensitive, therefore a key event
 with the corresponding keycode would cause the button to be
 activated whether or not the Shift modifier was pressed.
 
 If the character defined by the mnemonic is found within
 the button's label string, the first occurrence of it
 will be underlined to indicate the mnemonic to the user.

Parameters:
mnemonic - the key code which represents the mnemonic
See Also:
KeyEvent, 
setDisplayedMnemonicIndex(int)


"
1,AbstractButton,2,void setActionCommand(String command),True,,"

setActionCommand
public void setActionCommand(String actionCommand)
Sets the action command for this button.

Parameters:
actionCommand - the action command for this button


"
1,AbstractButton,3,void setBorderPainted(boolean b),True,,"

setBorderPainted
public void setBorderPainted(boolean b)
Sets the borderPainted property.
 If true and the button has a border,
 the border is painted. The default value for the
 borderPainted property is true.
 
 Some look and feels might not support
 the borderPainted property,
 in which case they ignore this.

Parameters:
b - if true and border property is not null,
          the border is painted
See Also:
isBorderPainted()


"
1,AbstractButton,4,void setFocusPainted(boolean b),True,,"

setFocusPainted
public void setFocusPainted(boolean b)
Sets the paintFocus property, which must
 be true for the focus state to be painted.
 The default value for the paintFocus property
 is true.
 Some look and feels might not paint focus state;
 they will ignore this property.

Parameters:
b - if true, the focus state should be painted
See Also:
isFocusPainted()


"
1,AbstractButton,5,void setRolloverEnabled(boolean b),True,,"

setRolloverEnabled
public void setRolloverEnabled(boolean b)
Sets the rolloverEnabled property, which
 must be true for rollover effects to occur.
 The default value for the rolloverEnabled
 property is false.
 Some look and feels might not implement rollover effects;
 they will ignore this property.

Parameters:
b - if true, rollover effects should be painted
See Also:
isRolloverEnabled()


"
2,AbstractCellEditor,1,Object getCellEditorValue(),False,,NULL
2,AbstractCellEditor,2,boolean stopCellEditing(),True,,"

stopCellEditing
public boolean stopCellEditing()
Calls fireEditingStopped and returns true.

Specified by:
stopCellEditing in interface CellEditor
Returns:
true


"
2,AbstractCellEditor,3,void cancelCellEditing(),True,,"

cancelCellEditing
public void cancelCellEditing()
Calls fireEditingCanceled.

Specified by:
cancelCellEditing in interface CellEditor


"
2,AbstractCellEditor,4,Component getComponent(),False,,NULL
2,AbstractCellEditor,5,boolean isCellEditable(EventObject anEvent),True,,"

isCellEditable
public boolean isCellEditable(EventObject e)
Returns true.

Specified by:
isCellEditable in interface CellEditor
Parameters:
e - an event object
Returns:
true
See Also:
CellEditor.shouldSelectCell(java.util.EventObject)


"
3,AbstractListModel,1,int getSize(),False,,NULL
3,AbstractListModel,2,Object getElementAt(int index),False,,NULL
3,AbstractListModel,3,void addElement(Object element),False,,NULL
3,AbstractListModel,4,"void insertElementAt(Object element, int index)",False,,NULL
3,AbstractListModel,5,void removeElement(Object element),False,,NULL
4,AbstractSpinnerModel,1,Object getNextValue(),False,,NULL
4,AbstractSpinnerModel,2,Object getPreviousValue(),False,,NULL
4,AbstractSpinnerModel,3,void setValue(Object value),False,,NULL
4,AbstractSpinnerModel,4,void setMinimum(Object minimum),False,,NULL
4,AbstractSpinnerModel,5,void setMaximum(Object maximum),False,,NULL
5,ActionMap,1,"void put(Object key, Action action)",True,,"

put
public void put(Object key,
                Action action)
Adds a binding for key to action.
 If action is null, this removes the current binding
 for key.
 In most instances, key will be
 action.getValue(NAME).

"
5,ActionMap,2,Action get(Object key),True,,"

get
public Action get(Object key)
Returns the binding for key, messaging the
 parent ActionMap if the binding is not locally defined.

"
5,ActionMap,3,void remove(Object key),True,,"

remove
public void remove(Object key)
Removes the binding for key from this ActionMap.

"
5,ActionMap,4,void clear(),True,,"

clear
public void clear()
Removes all the mappings from this ActionMap.

"
5,ActionMap,5,int size(),True,,"

size
public int size()
Returns the number of bindings in this ActionMap.

Returns:
the number of bindings in this ActionMap


"
6,BorderFactory,1,"javax.swing.border.Border createEmptyBorder(int top, int left, int bottom, int right)",False,,NULL
6,BorderFactory,2,javax.swing.border.Border createLineBorder(java.awt.Color color),False,,NULL
6,BorderFactory,3,"javax.swing.border.Border createMatteBorder(int top, int left, int bottom, int right, java.awt.Image tileIcon)",False,,NULL
6,BorderFactory,4,javax.swing.border.Border createEtchedBorder(),False,,NULL
