ClassName,Method,Return Type,Description
AlphaComposite,"createContext(ColorModel srcColorModel, ColorModel dstColorModel, RenderingHints hints)",CompositeContext,Creates a context for the compositing operation.
AlphaComposite,derive(float alpha),AlphaComposite,Returns a similar AlphaComposite object that uses the specified alpha value.
AlphaComposite,derive(int rule),AlphaComposite,Returns a similar AlphaComposite object that uses the specified compositing rule.
AlphaComposite,equals(Object obj),boolean,Determines whether the specified object is equal to this AlphaComposite.
AlphaComposite,getAlpha(),float,Returns the alpha value of this AlphaComposite.
AlphaComposite,getInstance(int rule),static AlphaComposite,Creates an AlphaComposite object with the specified rule.
AlphaComposite,"getInstance(int rule, float alpha)",static AlphaComposite,Creates an AlphaComposite object with the specified rule and the constant alpha to multiply with the alpha of the source.
AlphaComposite,getRule(),int,Returns the compositing rule of this AlphaComposite.
AlphaComposite,hashCode(),int,Returns the hashcode for this composite.
AWTEvent,consume(),protected void,"Consumes this event, if this event can be consumed."
AWTEvent,getID(),int,Returns the event type.
AWTEvent,isConsumed(),protected boolean,Returns whether this event has been consumed.
AWTEvent,paramString(),String,Returns a string representing the state of this Event.
AWTEvent,setSource(Object newSource),void,Retargets an event to a new source.
AWTEvent,toString(),String,Returns a String representation of this object.
AWTEventMulticaster,actionPerformed(ActionEvent e),void,Handles the actionPerformed event by invoking the actionPerformed methods on listener-a and listener-b.
AWTEventMulticaster,"add(ActionListener a, ActionListener b)",static ActionListener,Adds action-listener-a with action-listener-b and returns the resulting multicast listener.
AWTEventMulticaster,"add(AdjustmentListener a, AdjustmentListener b)",static AdjustmentListener,Adds adjustment-listener-a with adjustment-listener-b and returns the resulting multicast listener.
AWTEventMulticaster,"add(ComponentListener a, ComponentListener b)",static ComponentListener,Adds component-listener-a with component-listener-b and returns the resulting multicast listener.
AWTEventMulticaster,"add(ContainerListener a, ContainerListener b)",static ContainerListener,Adds container-listener-a with container-listener-b and returns the resulting multicast listener.
AWTEventMulticaster,"add(FocusListener a, FocusListener b)",static FocusListener,Adds focus-listener-a with focus-listener-b and returns the resulting multicast listener.
AWTEventMulticaster,"add(HierarchyBoundsListener a, HierarchyBoundsListener b)",static HierarchyBoundsListener,Adds hierarchy-bounds-listener-a with hierarchy-bounds-listener-b and returns the resulting multicast listener.
AWTEventMulticaster,"add(HierarchyListener a, HierarchyListener b)",static HierarchyListener,Adds hierarchy-listener-a with hierarchy-listener-b and returns the resulting multicast listener.
AWTEventMulticaster,"add(InputMethodListener a, InputMethodListener b)",static InputMethodListener,Adds input-method-listener-a with input-method-listener-b and returns the resulting multicast listener.
AWTEventMulticaster,"add(ItemListener a, ItemListener b)",static ItemListener,Adds item-listener-a with item-listener-b and returns the resulting multicast listener.
