ClassName,Method,Return Type,Description,Full Description
AbstractPreferences,absolutePath(),String,Implements the absolutePath method as per the specification in Preferences.absolutePath().,"

absolutePath
public String absolutePath()
Implements the absolutePath method as per the specification in
 Preferences.absolutePath().

 This implementation merely returns the absolute path name that
 was computed at the time that this node was constructed (based on
 the name that was passed to this node's constructor, and the names
 that were passed to this node's ancestors' constructors).

Specified by:
absolutePath in class Preferences
Returns:
this preference node's absolute path name.


"
AbstractPreferences,addNodeChangeListener(NodeChangeListener ncl),void,Registers the specified listener to receive node change events for this node.,"

addNodeChangeListener
public void addNodeChangeListener(NodeChangeListener ncl)
Description copied from class: Preferences
Registers the specified listener to receive node change events
 for this node.  A node change event is generated when a child node is
 added to or removed from this node.  (A single Preferences.removeNode()
 invocation results in multiple node change events, one for every
 node in the subtree rooted at the removed node.)

 Events are only guaranteed for changes made within the same JVM
 as the registered listener, though some implementations may generate
 events for changes made outside this JVM.  Events may be generated
 before the changes have become permanent.  Events are not generated
 when indirect descendants of this node are added or removed; a
 caller desiring such events must register with each descendant.

 Few guarantees can be made regarding node creation.  Because nodes
 are created implicitly upon access, it may not be feasible for an
 implementation to determine whether a child node existed in the backing
 store prior to access (for example, because the backing store is
 unreachable or cached information is out of date).  Under these
 circumstances, implementations are neither required to generate node
 change events nor prohibited from doing so.

Specified by:
addNodeChangeListener in class Preferences
Parameters:
ncl - The NodeChangeListener to add.
See Also:
Preferences.removeNodeChangeListener(NodeChangeListener), 
Preferences.addPreferenceChangeListener(PreferenceChangeListener)


"
AbstractPreferences,addPreferenceChangeListener(PreferenceChangeListener pcl),void,Registers the specified listener to receive preference change events for this preference node.,"

addPreferenceChangeListener
public void addPreferenceChangeListener(PreferenceChangeListener pcl)
Description copied from class: Preferences
Registers the specified listener to receive preference change
 events for this preference node.  A preference change event is
 generated when a preference is added to this node, removed from this
 node, or when the value associated with a preference is changed.
 (Preference change events are not generated by the Preferences.removeNode() method, which generates a node change event.
 Preference change events are generated by the clear
 method.)

 Events are only guaranteed for changes made within the same JVM
 as the registered listener, though some implementations may generate
 events for changes made outside this JVM.  Events may be generated
 before the changes have been made persistent.  Events are not generated
 when preferences are modified in descendants of this node; a caller
 desiring such events must register with each descendant.

Specified by:
addPreferenceChangeListener in class Preferences
Parameters:
pcl - The preference change listener to add.
See Also:
Preferences.removePreferenceChangeListener(PreferenceChangeListener), 
Preferences.addNodeChangeListener(NodeChangeListener)


"
AbstractPreferences,cachedChildren(),protected AbstractPreferences[],Returns all known unremoved children of this node.,"

cachedChildren
protected final AbstractPreferences[] cachedChildren()
Returns all known unremoved children of this node.

Returns:
all known unremoved children of this node.


"
AbstractPreferences,childrenNames(),String[],Implements the children method as per the specification in Preferences.childrenNames().,"

childrenNames
public String[] childrenNames()
                       throws BackingStoreException
Implements the children method as per the specification in
 Preferences.childrenNames().

 This implementation obtains this preference node's lock, checks that
 the node has not been removed, constructs a TreeSet initialized
 to the names of children already cached (the children in this node's
 ""child-cache""), invokes childrenNamesSpi(), and adds all of the
 returned child-names into the set.  The elements of the tree set are
 dumped into a String array using the toArray method,
 and this array is returned.

Specified by:
childrenNames in class Preferences
Returns:
the names of the children of this preference node.
Throws:
BackingStoreException - if this operation cannot be completed
         due to a failure in the backing store, or inability to
         communicate with it.
IllegalStateException - if this node (or an ancestor) has been
         removed with the removeNode() method.
See Also:
cachedChildren()


"
AbstractPreferences,childrenNamesSpi(),protected abstract String[],Returns the names of the children of this preference node.,"

childrenNamesSpi
protected abstract String[] childrenNamesSpi()
                                      throws BackingStoreException
Returns the names of the children of this preference node.  (The
 returned array will be of size zero if this node has no children.)
 This method need not return the names of any nodes already cached,
 but may do so without harm.

 This method is invoked with the lock on this node held.

 If this node throws a BackingStoreException, the exception
 will propagate out beyond the enclosing childrenNames()
 invocation.

Returns:
an array containing the names of the children of this
         preference node.
Throws:
BackingStoreException - if this operation cannot be completed
         due to a failure in the backing store, or inability to
         communicate with it.


"
AbstractPreferences,childSpi(String name),protected abstract AbstractPreferences,"Returns the named child of this preference node, creating it if it does not already exist.","

childSpi
protected abstract AbstractPreferences childSpi(String name)
Returns the named child of this preference node, creating it if it does
 not already exist.  It is guaranteed that name is non-null,
 non-empty, does not contain the slash character ('/'), and is no longer
 than Preferences.MAX_NAME_LENGTH characters.  Also, it is guaranteed that
 this node has not been removed.  (The implementor needn't check for any
 of these things.)

 Finally, it is guaranteed that the named node has not been returned
 by a previous invocation of this method or getChild(String)
 after the last time that it was removed.  In other words, a cached
 value will always be used in preference to invoking this method.
 Subclasses need not maintain their own cache of previously returned
 children.

 The implementer must ensure that the returned node has not been
 removed.  If a like-named child of this node was previously removed, the
 implementer must return a newly constructed AbstractPreferences
 node; once removed, an AbstractPreferences node
 cannot be ""resuscitated.""

 If this method causes a node to be created, this node is not
 guaranteed to be persistent until the flush method is
 invoked on this node or one of its ancestors (or descendants).

 This method is invoked with the lock on this node held.

Parameters:
name - The name of the child node to return, relative to
        this preference node.
Returns:
The named child node.


"
AbstractPreferences,clear(),void,Implements the clear method as per the specification in Preferences.clear().,"

clear
public void clear()
           throws BackingStoreException
Implements the clear method as per the specification in
 Preferences.clear().

 This implementation obtains this preference node's lock,
 invokes keys() to obtain an array of keys, and
 iterates over the array invoking remove(String) on each key.

Specified by:
clear in class Preferences
Throws:
BackingStoreException - if this operation cannot be completed
         due to a failure in the backing store, or inability to
         communicate with it.
IllegalStateException - if this node (or an ancestor) has been
         removed with the removeNode() method.
See Also:
Preferences.removeNode()


"
AbstractPreferences,exportNode(OutputStream os),void,Implements the exportNode method as per the specification in Preferences.exportNode(OutputStream).,"

exportNode
public void exportNode(OutputStream os)
                throws IOException,
                       BackingStoreException
Implements the exportNode method as per the specification in
 Preferences.exportNode(OutputStream).

Specified by:
exportNode in class Preferences
Parameters:
os - the output stream on which to emit the XML document.
Throws:
IOException - if writing to the specified output stream
         results in an IOException.
BackingStoreException - if preference data cannot be read from
         backing store.
See Also:
Preferences.importPreferences(InputStream)


"
AbstractPreferences,exportSubtree(OutputStream os),void,Implements the exportSubtree method as per the specification in Preferences.exportSubtree(OutputStream).,"

exportSubtree
public void exportSubtree(OutputStream os)
                   throws IOException,
                          BackingStoreException
Implements the exportSubtree method as per the specification in
 Preferences.exportSubtree(OutputStream).

Specified by:
exportSubtree in class Preferences
Parameters:
os - the output stream on which to emit the XML document.
Throws:
IOException - if writing to the specified output stream
         results in an IOException.
BackingStoreException - if preference data cannot be read from
         backing store.
See Also:
Preferences.importPreferences(InputStream), 
Preferences.exportNode(OutputStream)


"
AbstractPreferences,flush(),void,Implements the flush method as per the specification in Preferences.flush().,"

flush
public void flush()
           throws BackingStoreException
Implements the flush method as per the specification in
 Preferences.flush().

 This implementation calls a recursive helper method that locks this
 node, invokes flushSpi() on it, unlocks this node, and recursively
 invokes this method on each ""cached child.""  A cached child is a child
 of this node that has been created in this VM and not subsequently
 removed.  In effect, this method does a depth first traversal of the
 ""cached subtree"" rooted at this node, calling flushSpi() on each node in
 the subTree while only that node is locked. Note that flushSpi() is
 invoked top-down.

  If this method is invoked on a node that has been removed with
 the removeNode() method, flushSpi() is invoked on this node,
 but not on others.

Specified by:
flush in class Preferences
Throws:
BackingStoreException - if this operation cannot be completed
         due to a failure in the backing store, or inability to
         communicate with it.
See Also:
flush()


"
AbstractPreferences,flushSpi(),protected abstract void,This method is invoked with this node locked.,"

flushSpi
protected abstract void flushSpi()
                          throws BackingStoreException
This method is invoked with this node locked.  The contract of this
 method is to force any cached changes in the contents of this
 preference node to the backing store, guaranteeing their persistence.
 (It is perfectly possible that this node does not exist on the backing
 store, either because it has been deleted by another VM, or because it
 has not yet been created.)  Note that this method should not
 flush the preferences in any subnodes of this node.  If the backing
 store naturally flushes an entire subtree at once, the implementer is
 encouraged to override flush(), rather than merely overriding this
 method.

 If this node throws a BackingStoreException, the exception
 will propagate out beyond the enclosing flush() invocation.

Throws:
BackingStoreException - if this operation cannot be completed
         due to a failure in the backing store, or inability to
         communicate with it.


"
AbstractPreferences,"get(String key, String def)",String,"Implements the get method as per the specification in Preferences.get(String,String).","

get
public String get(String key,
                  String def)
Implements the get method as per the specification in
 Preferences.get(String,String).

 This implementation first checks to see if key is
 null throwing a NullPointerException if this is
 the case.  Then it obtains this preference node's lock,
 checks that the node has not been removed, invokes getSpi(String), and returns the result, unless the getSpi
 invocation returns null or throws an exception, in which case
 this invocation returns def.

Specified by:
get in class Preferences
Parameters:
key - key whose associated value is to be returned.
def - the value to be returned in the event that this
        preference node has no value associated with key.
Returns:
the value associated with key, or def
         if no value is associated with key.
Throws:
IllegalStateException - if this node (or an ancestor) has been
         removed with the removeNode() method.
NullPointerException - if key is null.  (A
         null default is permitted.)


"
AbstractPreferences,"getBoolean(String key, boolean def)",boolean,"Implements the getBoolean method as per the specification in Preferences.getBoolean(String,boolean).","

getBoolean
public boolean getBoolean(String key,
                          boolean def)
Implements the getBoolean method as per the specification in
 Preferences.getBoolean(String,boolean).

 This implementation invokes get(key,
 null).  If the return value is non-null, it is compared with
 ""true"" using String.equalsIgnoreCase(String).  If the
 comparison returns true, this invocation returns
 true.  Otherwise, the original return value is compared with
 ""false"", again using String.equalsIgnoreCase(String).
 If the comparison returns true, this invocation returns
 false.  Otherwise, this invocation returns def.

Specified by:
getBoolean in class Preferences
Parameters:
key - key whose associated value is to be returned as a boolean.
def - the value to be returned in the event that this
        preference node has no value associated with key
        or the associated value cannot be interpreted as a boolean.
Returns:
the boolean value represented by the string associated with
         key in this preference node, or def if the
         associated value does not exist or cannot be interpreted as
         a boolean.
Throws:
IllegalStateException - if this node (or an ancestor) has been
         removed with the removeNode() method.
NullPointerException - if key is null.
See Also:
Preferences.get(String,String), 
Preferences.putBoolean(String,boolean)


"
AbstractPreferences,"getByteArray(String key, byte[] def)",byte[],"Implements the getByteArray method as per the specification in Preferences.getByteArray(String,byte[]).","

getByteArray
public byte[] getByteArray(String key,
                           byte[] def)
Implements the getByteArray method as per the specification in
 Preferences.getByteArray(String,byte[]).

Specified by:
getByteArray in class Preferences
Parameters:
key - key whose associated value is to be returned as a byte array.
def - the value to be returned in the event that this
        preference node has no value associated with key
        or the associated value cannot be interpreted as a byte array.
Returns:
the byte array value represented by the string associated with
         key in this preference node, or def if the
         associated value does not exist or cannot be interpreted as
         a byte array.
Throws:
IllegalStateException - if this node (or an ancestor) has been
         removed with the removeNode() method.
NullPointerException - if key is null.  (A
         null value for def is permitted.)
See Also:
Preferences.get(String,String), 
Preferences.putByteArray(String,byte[])


"
