FileName,Compilable,Runnable,Correct
AbstractTableModel_5,False,False,False
DefaultTableCellRenderer_3,True,True,True
DefaultTableCellRenderer_4,True,True,True
DefaultTableColumnModel_1,True,True,True
DefaultTableColumnModel_2,True,True,True
DefaultTableColumnModel_4,False,False,False
DefaultTableColumnModel_5,True,False,False
DefaultTableColumnModel_6,True,True,True
DefaultTableColumnModel_7,False,False,False
DefaultTableColumnModel_28,False,False,False
DefaultTableColumnModel_29,False,False,False
DefaultTableModel_1,True,True,True
DefaultTableModel_2,True,True,True
DefaultTableModel_3,True,True,True
DefaultTableModel_4,True,False,False
DefaultTableModel_6,True,True,True
DefaultTableModel_11,True,True,True
DefaultTableModel_12,True,True,True
DefaultTableModel_13,True,False,False
DefaultTableModel_17,True,True,True
DefaultTableModel_18,True,True,True
DefaultTableModel_19,True,True,True
JTableHeader_1,True,False,False
JTableHeader_5,True,False,False
TableColumn_1,False,False,False
TableColumn_2,True,True,True
TableColumn_3,True,False,False
TableColumn_4,True,True,True
TableColumn_5,True,True,True
TableColumn_6,True,True,True
TableColumn_7,True,True,True
TableColumn_8,True,True,True
TableColumn_9,True,False,False
TableColumn_10,True,True,True
TableColumn_12,False,False,False
TableColumn_14,True,True,True
TableColumn_16,True,False,False
TableColumn_18,False,False,False
TableColumn_20,True,True,True
TableColumn_26,True,False,False
