Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,Instrument,1,getPatch(),False,NULL
0,Instrument,2,getBank(),False,NULL
0,Instrument,3,getPatchName(),False,NULL
0,Instrument,4,getBankName(),False,NULL
0,Instrument,5,getMidiChannel(),False,NULL
0,Instrument,6,getMidiChannelName(),False,NULL
0,Instrument,7,getMidiChannelType(),False,NULL
0,Instrument,8,getMidiChannelTypeName(),False,NULL
0,Instrument,9,getMidiChannelProgram(),False,NULL
0,Instrument,10,getMidiChannelProgramName(),False,NULL
0,Instrument,11,getMidiChannelVolume(),False,NULL
0,Instrument,12,getMidiChannelVolumeName(),False,NULL
0,Instrument,13,getMidiChannelBalance(),False,NULL
0,Instrument,14,getMidiChannelBalanceName(),False,NULL
0,Instrument,15,getMidiChannelExpression(),False,NULL
0,Instrument,16,getMidiChannelExpressionName(),False,NULL
0,Instrument,17,getMidiChannelModulation(),False,NULL
0,Instrument,18,getMidiChannelModulationName(),False,NULL
0,Instrument,19,getMidiChannelPan(),False,NULL
0,Instrument,20,getMidiChannelPanName(),False,NULL
0,Instrument,21,getMidiChannelSustain(),False,NULL
0,Instrument,22,getMidiChannelSustainName(),False,NULL
0,Instrument,23,getMidiChannelOmni(),False,NULL
0,Instrument,24,getMidiChannelOmniName(),False,NULL
0,Instrument,25,getMidiChannelMono(),False,NULL
0,Instrument,26,getMidiChannelMonoName(),False,NULL
0,Instrument,27,getMidiChannelPoly(),False,NULL
0,Instrument,28,getMidiChannelPolyName(),False,NULL
0,Instrument,29,getMidiChannelSolo(),False,NULL
0,Instrument,30,getMidiChannelSoloName(),False,NULL
0,Instrument,31,getMidiChannelRpn(),False,NULL
0,Instrument,32,getMidiChannelRpnName(),False,NULL
0,Instrument,33,getMidiChannelNrpn(),False,NULL
0,Instrument,34,getMidiChannelNrpnName(),False,NULL
0,Instrument,35,getMidiChannelTuning(),False,NULL
0,Instrument,36,getMidiChannelTuningName(),False,NULL
0,Instrument,37,getMidiChannelSmpteOffset(),False,NULL
0,Instrument,38,getMidiChannelSmpteOffsetName(),False,NULL
0,Instrument,39,getMidiChannelTempo(),False,NULL
0,Instrument,40,getMidiChannelTempoName(),False,NULL
0,Instrument,41,getMidiChannelTimeSignature(),False,NULL
0,Instrument,42,getMidiChannelTimeSignatureName(),False,NULL
0,Instrument,43,getMidiChannelKeySignature(),False,NULL
0,Instrument,44,getMidiChannelKeySignatureName(),False,NULL
0,Instrument,45,getMidiChannelSequencer(),False,NULL
0,Instrument,46,getMidiChannelSequencerName(),False,NULL
0,Instrument,47,getMidiChannelSequencerTickPosition(),False,NULL
0,Instrument,48,getMidiChannelSequencerTickPositionName(),False,NULL
0,Instrument,49,getMidiChannelSequencerTickPositionIncrement(),False,NULL
0,Instrument,50,getMidiChannelSequencerTickPositionIncrementName(),False,NULL
0,Instrument,51,getMidiChannelSequencerTickPositionIncrementType(),False,NULL
0,Instrument,52,getMidiChannelSequencerTickPositionIncrementTypeName(),False,NULL
0,Instrument,53,getMidiChannelSequencerTickPositionIncrementValue(),False,NULL
0,Instrument,54,getMidiChannelSequencerTickPositionIncrementValueName(),False,NULL
0,Instrument,55,getMidiChannelSequencerTickPositionIncrementValueType(),False,NULL
1,MetaMessage,1,"MetaMessage(int command, byte[] data)",False,NULL
1,MetaMessage,2,int getCommand(),False,NULL
1,MetaMessage,3,byte[] getData(),True,Obtains a copy of the data for the meta message.
1,MetaMessage,4,int getLength(),False,NULL
1,MetaMessage,5,"void setMessage(int command, byte[] data, int length)",True,Sets the message parameters for a MetaMessage.
2,MidiDevice.Info,1,MidiDevice.Info getDeviceInfo(),False,NULL
2,MidiDevice.Info,2,String getName(),True,Obtains the name of the device.
2,MidiDevice.Info,3,String getVendor(),True,Obtains the name of the company who supplies the device.
2,MidiDevice.Info,4,String getDescription(),True,Obtains the description of the device.
2,MidiDevice.Info,5,String getVersion(),True,Obtains the version of the device.
3,MidiEvent,1,"MidiEvent(MidiMessage message, long tick)",False,NULL
3,MidiEvent,2,MidiMessage getMessage(),True,Obtains the MIDI message contained in the event.
3,MidiEvent,3,long getTick(),True,"Obtains the time-stamp for the event, in MIDI ticks"
3,MidiEvent,4,void setMessage(MidiMessage message),False,NULL
3,MidiEvent,5,void setTick(long tick),True,"Sets the time-stamp for the event, in MIDI ticks"
4,MidiFileFormat,1,"MidiFileFormat(int type, int divisionType, int resolution)",False,NULL
4,MidiFileFormat,2,int getDivisionType(),False,NULL
4,MidiFileFormat,3,int getResolution(),True,Obtains the timing resolution for the MIDI file.
4,MidiFileFormat,4,int getType(),True,Obtains the MIDI file type.
4,MidiFileFormat,5,void setDivisionType(int divisionType),False,NULL
4,MidiFileFormat,6,void setResolution(int resolution),False,NULL
4,MidiFileFormat,7,void setType(int type),False,NULL
4,MidiFileFormat,8,String toString(),False,NULL
5,MidiMessage,1,MidiMessage getMessage(),False,NULL
5,MidiMessage,2,int getStatus(),True,Obtains the status byte for the MIDI message.
5,MidiMessage,3,int getLength(),True,Obtains the total length of the MIDI message in bytes.
5,MidiMessage,4,byte[] getMessage(),True,Obtains the MIDI message data.
5,MidiMessage,5,int getTick(),False,NULL
6,MidiSystem,1,MidiSystem.getMidiDeviceInfo(),False,NULL
6,MidiSystem,2,MidiSystem.getMidiDevice(),False,NULL
6,MidiSystem,3,MidiSystem.getSynthesizer(),False,NULL
6,MidiSystem,4,MidiSystem.getTransmitter(),False,NULL
6,MidiSystem,5,MidiSystem.getReceiver(),False,NULL
7,Patch,1,getPatchName(),False,NULL
7,Patch,2,getPatchBank(),False,NULL
7,Patch,3,getPatchProgram(),False,NULL
