Sample Number,ClassName,Snippet Number,Method,Exist
0,AuthorizeCallback,1,String getAuthorizationID(),True
0,AuthorizeCallback,2,String getAuthorizationMessage(),False
0,AuthorizeCallback,3,String getAuthorizationText(),False
0,AuthorizeCallback,4,boolean isComplete(),False
0,AuthorizeCallback,5,void onAuthorization(boolean success),False
1,RealmCallback,1,String getName(),False
1,RealmCallback,2,String[] getPrompts(),False
1,RealmCallback,3,boolean isInput(),False
1,RealmCallback,4,void setValue(String value),False
1,RealmCallback,5,String[] getValues(),False
2,RealmChoiceCallback,1,String[] getRealms(),False
2,RealmChoiceCallback,2,void setRealm(String realm),False
2,RealmChoiceCallback,3,String getDefaultRealm(),False
2,RealmChoiceCallback,4,void setAnonymousOnly(boolean anonymousOnly),False
2,RealmChoiceCallback,5,boolean isAnonymousOnly(),False
3,Sasl,1,String getMechanismName(),False
3,Sasl,2,void dispose(),False
3,Sasl,3,byte[] evaluateResponse(byte[] challenge),False
3,Sasl,4,boolean isComplete(),False
3,Sasl,5,void start(String authorizationId),False
