Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,Authenticator,1,Authenticator getDefault(),False,,NULL
0,Authenticator,2,void setDefault(Authenticator a),True,Sets the authenticator that will be used by the networking code when a proxy or an HTTP server asks for authentication.,"

setDefault
public static void setDefault(Authenticator a)
Sets the authenticator that will be used by the networking code
 when a proxy or an HTTP server asks for authentication.
 
 First, if there is a security manager, its checkPermission
 method is called with a
 NetPermission(""setDefaultAuthenticator"") permission.
 This may result in a java.lang.SecurityException.

Parameters:
a - The authenticator to be set. If a is null then
                  any previously set authenticator is removed.
Throws:
SecurityException - if a security manager exists and its
        checkPermission method doesn't allow
        setting the default authenticator.
See Also:
SecurityManager.checkPermission(java.security.Permission), 
NetPermission


"
0,Authenticator,3,PasswordAuthentication getPasswordAuthentication(),True,Called when password authorization is needed.,"

getPasswordAuthentication
protected PasswordAuthentication getPasswordAuthentication()
Called when password authorization is needed.  Subclasses should
 override the default implementation, which returns null.

Returns:
The PasswordAuthentication collected from the
          user, or null if none is provided.


"
0,Authenticator,4,"void requestPasswordAuthentication(final String host, final String prompt, final String defaultUserName, final String loginService, final String protocol, final String serverName, final int serverPort, final String realm, final String scheme, final String url, final String requestingApp, final String callbackClass)",False,,NULL
0,Authenticator,5,"void requestPasswordAuthenticationUsingDialog(final String host, final String prompt, final String defaultUserName, final String loginService, final String protocol, final String serverName, final int serverPort, final String realm, final String scheme, final String url, final String requestingApp, final String callbackClass)",False,,NULL
1,CacheRequest,1,boolean add(E e),False,,NULL
1,CacheRequest,2,boolean addAll(Collection<? extends E> c),False,,NULL
1,CacheRequest,3,void clear(),False,,NULL
1,CacheRequest,4,boolean contains(Object o),False,,NULL
1,CacheRequest,5,boolean containsAll(Collection<?> c),False,,NULL
2,CacheResponse,1,CacheResponse getResponse(),False,,NULL
2,CacheResponse,2,long getCreationTime(),False,,NULL
2,CacheResponse,3,long getLastModified(),False,,NULL
2,CacheResponse,4,long getExpirationTime(),False,,NULL
2,CacheResponse,5,boolean isExpired(),False,,NULL
