Sample Number,ClassName,Snippet Number,Method,Exist
0,CodecFactoryHelper,1,org.omg.IOP.CodecFactoryHelper type(),False
0,CodecFactoryHelper,2,org.omg.CORBA.Object narrow(org.omg.CORBA.Object obj),False
0,CodecFactoryHelper,3,org.omg.CORBA.Object read(org.omg.CORBA.portable.InputStream istream),False
0,CodecFactoryHelper,4,void release(),False
0,CodecFactoryHelper,5,"org.omg.CORBA.portable.OutputStream write(org.omg.CORBA.portable.OutputStream ostream, org.omg.CORBA.Object value)",False
1,ComponentIdHelper,1,org.omg.IOP.ComponentId parse_id(org.omg.CORBA.portable.InputStream input),False
1,ComponentIdHelper,2,"void write(org.omg.CORBA.portable.OutputStream output, org.omg.IOP.ComponentId componentId)",False
1,ComponentIdHelper,3,boolean is_valid(int id),False
1,ComponentIdHelper,4,org.omg.IOP.ComponentId read(org.omg.CORBA.portable.InputStream input),False
1,ComponentIdHelper,5,org.omg.IOP.ComponentId create(int id),False
3,IOR,1,void makeImmutable(),False
3,IOR,2,org.omg.IOP.TaggedComponent tagged_component(int tag),False
3,IOR,3,boolean isNil(),False
3,IOR,4,org.omg.IOP.TaggedProfile tagged_profile(int id),False
3,IOR,5,org.omg.IOP.IOR copy(),False
5,IORHolder,1,void makeImmutable(),False
5,IORHolder,2,org.omg.CORBA.Object getObject(),False
5,IORHolder,3,void setObject(org.omg.CORBA.Object obj),False
5,IORHolder,4,org.omg.IOP.TaggedProfile[] getProfiles(),False
5,IORHolder,5,void add(org.omg.IOP.TaggedProfile profile),False
6,MultipleComponentProfileHelper,1,org.omg.IOP.IOR[] components(),False
6,MultipleComponentProfileHelper,2,org.omg.IOP.TaggedComponent get_tagged_component(int tag),False
6,MultipleComponentProfileHelper,3,int tag(),False
6,MultipleComponentProfileHelper,4,void components(org.omg.IOP.IOR[] value),False
6,MultipleComponentProfileHelper,5,void tag(int value),False
7,MultipleComponentProfileHolder,1,void components(org.omg.IOP.TaggedComponent[] value),False
7,MultipleComponentProfileHolder,2,int components_length(),False
7,MultipleComponentProfileHolder,3,void _read(org.omg.CORBA.portable.InputStream istream),False
7,MultipleComponentProfileHolder,4,void _write(org.omg.CORBA.portable.OutputStream ostream),False
7,MultipleComponentProfileHolder,5,org.omg.CORBA.TypeCode _type(),False
8,ProfileIdHelper,1,org.omg.IOP.ProfileIdHelper type(),False
8,ProfileIdHelper,2,org.omg.CORBA.Any id(org.omg.CORBA.Any a),False
8,ProfileIdHelper,3,"void insert(org.omg.CORBA.Any id, int index)",False
8,ProfileIdHelper,4,"void delete(org.omg.CORBA.Any a, int index)",False
8,ProfileIdHelper,5,org.omg.CORBA.Any extract(org.omg.IOP.ProfileIdHelper value),False
9,ServiceContext,1,int getId(),False
9,ServiceContext,2,byte[] getContextData(),False
9,ServiceContext,3,void write(OutputStream arg0),False
9,ServiceContext,4,boolean equals(Object obj),False
9,ServiceContext,5,int hashCode(),False
12,ServiceContextListHelper,1,int size(),False
12,ServiceContextListHelper,2,void add(ServiceContext element),False
12,ServiceContextListHelper,3,void clear(),False
12,ServiceContextListHelper,4,ServiceContext get(int index),False
12,ServiceContextListHelper,5,boolean contains(ServiceContext element),False
13,ServiceContextListHolder,1,int size(),False
13,ServiceContextListHolder,2,void clear(),False
13,ServiceContextListHolder,3,"void add(int index, org.omg.IOP.ServiceContext element)",False
13,ServiceContextListHolder,4,org.omg.IOP.ServiceContext get(int index),False
13,ServiceContextListHolder,5,boolean remove(org.omg.IOP.ServiceContext element),False
14,ServiceIdHelper,1,int read(ServiceId value),False
14,ServiceIdHelper,2,"void write(org.omg.CORBA.portable.OutputStream out, ServiceId value)",False
14,ServiceIdHelper,3,"void insert(ServiceIdType obj, ServiceId serviceId)",False
14,ServiceIdHelper,4,ServiceId extract(ServiceIdType obj),False
14,ServiceIdHelper,5,"void insert(ServiceContext obj, ServiceId serviceId)",False
15,TaggedComponent,1,org.omg.IOP.TaggedComponentHelper insert(org.omg.CORBA.Any a),False
15,TaggedComponent,2,"void write(org.omg.CORBA.portable.OutputStream out, org.omg.IOP.TaggedComponent c)",False
15,TaggedComponent,3,org.omg.IOP.TaggedComponent read(org.omg.CORBA.portable.InputStream in),False
15,TaggedComponent,4,int getId(org.omg.IOP.TaggedComponent c),False
15,TaggedComponent,5,org.omg.CORBA.Any getIOR(org.omg.IOP.TaggedComponent c),False
16,TaggedComponentHelper,1,org.omg.IOP.TaggedComponent create(),False
16,TaggedComponentHelper,2,int component_id(org.omg.IOP.TaggedComponent tc),False
16,TaggedComponentHelper,3,int component_data(org.omg.IOP.TaggedComponent tc),False
16,TaggedComponentHelper,4,"void component_data(org.omg.IOP.TaggedComponent tc, int value)",False
16,TaggedComponentHelper,5,org.omg.CORBA.TypeCode type(),False
17,TaggedComponentHolder,1,void set_component(org.omg.IOP.TaggedComponent comp),False
17,TaggedComponentHolder,2,org.omg.IOP.TaggedComponent get_component(),False
17,TaggedComponentHolder,3,void tag(org.omg.IOP.TaggedProfile profile),False
17,TaggedComponentHolder,4,org.omg.IOP.TaggedProfile untag(),False
17,TaggedComponentHolder,5,void null_data(),False
18,TaggedProfile,1,org.omg.IOP.ObjectId oid(),False
18,TaggedProfile,2,org.omg.IOP.Profile profile(),False
18,TaggedProfile,3,org.omg.IOP.TaggedComponent[] components(),False
18,TaggedProfile,4,void makeImmutable(),False
18,TaggedProfile,5,org.omg.IOP.TaggedProfile duplicate(),False
19,TaggedProfileHelper,1,org.omg.IOP.TaggedProfile extract(byte[] profile),False
19,TaggedProfileHelper,2,byte[] getBytes(org.omg.IOP.TaggedProfile profile),False
19,TaggedProfileHelper,3,org.omg.IOP.TaggedProfileHelper(),False
19,TaggedProfileHelper,4,"org.omg.IOP.TaggedProfile insert(int index, org.omg.IOP.TaggedProfile element)",False
19,TaggedProfileHelper,5,int size(),False
20,TaggedProfileHolder,1,void set_profile(org.omg.IOP.TaggedProfile p),False
20,TaggedProfileHolder,2,org.omg.IOP.TaggedProfile get_profile(),False
20,TaggedProfileHolder,3,void ___duplicate(),False
20,TaggedProfileHolder,4,org.omg.IOP.TaggedProfile ___default(),False
20,TaggedProfileHolder,5,void ___release(),False
