FileName,Compilable,Runnable,Correct
ActionEvent_2,False,False,False
ActionEvent_3,False,False,False
ActionEvent_4,False,False,False
AWTEventListenerProxy_1,False,False,False
AWTEventListenerProxy_2,False,False,False
ContainerEvent_1,True,True,True
ContainerEvent_3,False,False,False
ContainerEvent_4,False,False,False
FocusAdapter_1,True,True,True
FocusAdapter_2,True,True,True
FocusEvent_1,True,True,True
FocusEvent_2,True,False,False
FocusEvent_4,True,False,False
InputEvent_1,False,False,False
InputEvent_2,False,False,False
InputEvent_3,False,False,False
InputEvent_4,False,False,False
InputEvent_5,False,False,False
InputMethodEvent_2,False,False,False
InputMethodEvent_4,False,False,False
InvocationEvent_1,True,True,True
KeyAdapter_1,True,True,True
KeyAdapter_2,True,True,True
KeyAdapter_3,True,True,True
KeyEvent_1,True,False,False
KeyEvent_2,True,False,False
KeyEvent_3,True,False,False
MouseAdapter_1,True,True,True
MouseAdapter_2,True,True,True
MouseAdapter_3,True,True,True
MouseAdapter_4,True,True,True
MouseAdapter_5,True,True,True
MouseEvent_1,True,False,False
MouseEvent_2,True,False,False
MouseEvent_3,True,False,False
MouseEvent_4,True,False,False
MouseMotionAdapter_1,True,True,True
MouseMotionAdapter_2,True,True,True
MouseWheelEvent_1,True,False,False
MouseWheelEvent_2,True,False,False
MouseWheelEvent_3,True,False,False
WindowAdapter_1,True,True,True
WindowAdapter_2,True,True,True
WindowAdapter_3,True,True,True
WindowAdapter_4,True,True,True
WindowAdapter_5,True,True,True
WindowEvent_1,True,False,False
WindowEvent_2,True,False,False
WindowEvent_3,True,False,False
