Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,ActionEvent,1,Object getSource(),False
0,ActionEvent,2,String getActionCommand(),True
0,ActionEvent,3,long getWhen(),True
0,ActionEvent,4,String paramString(),True
0,ActionEvent,5,void setActionCommand(String command),False
2,AWTEventListenerProxy,1,void eventDispatched(AWTEvent event),True
2,AWTEventListenerProxy,2,long getEventMask(),True
2,AWTEventListenerProxy,3,AWTEventListener getListener(),False
2,AWTEventListenerProxy,4,void remove(),False
2,AWTEventListenerProxy,5,void setEventMask(long mask),False
4,ComponentEvent,1,int getComponentId(),False
4,ComponentEvent,2,Dimension getSize(),False
4,ComponentEvent,3,Point getLocation(),False
4,ComponentEvent,4,boolean isConsumed(),False
4,ComponentEvent,5,boolean isPreferredSizeSet(),False
6,ContainerEvent,1,Component getChild(),True
6,ContainerEvent,2,int getChangeFlags(),False
6,ContainerEvent,3,Container getContainer(),True
6,ContainerEvent,4,String paramString(),True
6,ContainerEvent,5,String toString(),False
7,FocusAdapter,1,void focusGained(FocusEvent e),True
7,FocusAdapter,2,void focusLost(FocusEvent e),True
8,FocusEvent,1,Component getOppositeComponent(),True
8,FocusEvent,2,boolean isTemporary(),True
8,FocusEvent,3,void setSource(Component source),False
8,FocusEvent,4,String paramString(),True
8,FocusEvent,5,void consume(),False
11,InputEvent,1,int getModifiers(),True
11,InputEvent,2,long getWhen(),True
11,InputEvent,3,int getModifiersEx(),True
11,InputEvent,4,boolean isAltDown(),True
11,InputEvent,5,boolean isShiftDown(),True
12,InputMethodEvent,1,int getCaret(),False
12,InputMethodEvent,2,TextHitInfo getCaret(),True
12,InputMethodEvent,3,AttributedCharacterIterator getCommittedText(),False
12,InputMethodEvent,4,int getCommittedCharacterCount(),True
12,InputMethodEvent,5,int getVisiblePosition(TextHitInfo offset),False
13,InvocationEvent,1,void dispatch(),True
13,InvocationEvent,2,Runnable getRunnable(),False
13,InvocationEvent,3,void setBypass(),False
13,InvocationEvent,4,void setNotified(),False
13,InvocationEvent,5,void setUnready(),False
15,KeyAdapter,1,void keyPressed(KeyEvent e),True
15,KeyAdapter,2,void keyReleased(KeyEvent e),True
15,KeyAdapter,3,void keyTyped(KeyEvent e),True
15,KeyAdapter,4,void focusGained(FocusEvent e),False
15,KeyAdapter,5,void focusLost(FocusEvent e),False
16,KeyEvent,1,int getKeyCode(),True
16,KeyEvent,2,char getKeyChar(),True
16,KeyEvent,3,boolean isActionKey(),True
16,KeyEvent,4,int getModifiers(),False
16,KeyEvent,5,long getWhen(),False
17,MouseAdapter,1,void mouseClicked(MouseEvent e),True
17,MouseAdapter,2,void mouseEntered(MouseEvent e),True
17,MouseAdapter,3,void mouseExited(MouseEvent e),True
17,MouseAdapter,4,void mousePressed(MouseEvent e),True
17,MouseAdapter,5,void mouseReleased(MouseEvent e),True
18,MouseEvent,1,int getX(),True
18,MouseEvent,2,int getY(),True
18,MouseEvent,3,int getButton(),True
18,MouseEvent,4,int getClickCount(),True
18,MouseEvent,5,Component getSource(),False
19,MouseMotionAdapter,1,void mouseDragged(MouseEvent e),True
19,MouseMotionAdapter,2,void mouseMoved(MouseEvent e),True
19,MouseMotionAdapter,3,void mouseEntered(MouseEvent e),False
19,MouseMotionAdapter,4,void mouseExited(MouseEvent e),False
19,MouseMotionAdapter,5,void mouseWheelMoved(MouseWheelEvent e),False
20,MouseWheelEvent,1,int getWheelRotation(),True
20,MouseWheelEvent,2,int getScrollAmount(),True
20,MouseWheelEvent,3,int getScrollType(),True
20,MouseWheelEvent,4,boolean isShiftDown(),False
20,MouseWheelEvent,5,boolean isControlDown(),False
23,WindowAdapter,1,void windowOpened(WindowEvent e),True
23,WindowAdapter,2,void windowClosing(WindowEvent e),True
23,WindowAdapter,3,void windowClosed(WindowEvent e),True
23,WindowAdapter,4,void windowIconified(WindowEvent e),True
23,WindowAdapter,5,void windowDeiconified(WindowEvent e),True
24,WindowEvent,1,int getOldState(),True
24,WindowEvent,2,int getNewState(),True
24,WindowEvent,3,Window getWindow(),True
24,WindowEvent,4,void setOldState(int oldState),False
24,WindowEvent,5,void setNewState(int newState),False
