FileName,Compilable,Runnable,Correct
Attribute_2,False,False,False
Attribute_3,True,True,True
Attribute_4,True,True,True
Attribute_5,True,True,True
AttributeList_2,True,True,True
AttributeValueExp_2,True,False,False
ImmutableDescriptor_2,True,False,False
ImmutableDescriptor_3,True,True,True
ImmutableDescriptor_4,True,False,False
MBeanAttributeInfo_5,False,False,False
MBeanFeatureInfo_1,False,False,False
MBeanFeatureInfo_2,False,False,False
MBeanInfo_2,True,False,False
MBeanInfo_3,False,False,False
MBeanInfo_5,True,True,True
MBeanInfo_6,True,False,False
MBeanInfo_7,False,False,False
MBeanInfo_8,False,False,False
MBeanInfo_10,False,False,False
MBeanInfo_11,False,False,False
MBeanInfo_12,False,False,False
MBeanNotificationInfo_6,False,False,False
MBeanNotificationInfo_7,False,False,False
MBeanNotificationInfo_8,False,False,False
MBeanPermission_1,True,True,True
MBeanPermission_5,True,False,False
MBeanServerFactory_1,True,True,True
MBeanServerPermission_4,False,False,False
Notification_3,False,False,False
Notification_4,False,False,False
NotificationBroadcasterSupport_2,False,False,False
NotificationBroadcasterSupport_3,False,False,False
ObjectInstance_1,False,False,False
StringValueExp_3,True,True,True
