Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AbstractCollection,1,boolean remove(Object o),True
0,AbstractCollection,2,boolean removeAll(Collection<?> c),True
0,AbstractCollection,3,boolean retainAll(Collection<?> c),True
0,AbstractCollection,4,void clear(),True
0,AbstractCollection,5,boolean isEmpty(),True
1,AbstractList,1,void ensureCapacity(int minCapacity),False
1,AbstractList,2,void trimToSize(),False
1,AbstractList,3,void clear(),True
1,AbstractList,4,"List<E> subList(int fromIndex, int toIndex)",True
1,AbstractList,5,int indexOf(Object o),True
2,AbstractMap,1,"Set<Map.Entry<K, V>> entrySet()",False
2,AbstractMap,2,V get(Object key),True
2,AbstractMap,3,Set<K> keySet(),True
2,AbstractMap,4,"V put(K key, V value)",True
2,AbstractMap,5,Collection<V> values(),True
3,AbstractMap.SimpleEntry,1,K getKey(),True
3,AbstractMap.SimpleEntry,2,V getValue(),True
3,AbstractMap.SimpleEntry,3,V setValue(V value),True
3,AbstractMap.SimpleEntry,4,boolean equals(Object obj),True
3,AbstractMap.SimpleEntry,5,int hashCode(),True
4,AbstractMap.SimpleImmutableEntry,1,K getKey(),True
4,AbstractMap.SimpleImmutableEntry,2,V getValue(),True
4,AbstractMap.SimpleImmutableEntry,3,boolean equals(Object obj),True
4,AbstractMap.SimpleImmutableEntry,4,int hashCode(),True
4,AbstractMap.SimpleImmutableEntry,5,String toString(),True
5,AbstractQueue,1,boolean offer(E e),False
5,AbstractQueue,2,E poll(),False
5,AbstractQueue,3,E peek(),False
5,AbstractQueue,4,boolean remove(Object o),False
5,AbstractQueue,5,boolean contains(Object o),False
6,AbstractSequentialList,1,void addFirst(E e),False
6,AbstractSequentialList,2,void addLast(E e),False
6,AbstractSequentialList,3,E getFirst(),False
6,AbstractSequentialList,4,E getLast(),False
6,AbstractSequentialList,5,E removeFirst(),False
7,AbstractSet,1,Iterator<E> iterator(),False
7,AbstractSet,2,int size(),False
7,AbstractSet,3,boolean isEmpty(),False
7,AbstractSet,4,boolean contains(Object o),False
7,AbstractSet,5,boolean remove(Object o),False
8,ArrayDeque,1,void addFirst(E e),True
8,ArrayDeque,2,void addLast(E e),True
8,ArrayDeque,3,E getFirst(),True
8,ArrayDeque,4,E getLast(),True
8,ArrayDeque,5,E removeFirst(),True
9,ArrayList,1,void ensureCapacity(int minCapacity),True
9,ArrayList,2,void trimToSize(),True
9,ArrayList,3,int size(),True
9,ArrayList,4,E get(int index),True
9,ArrayList,5,boolean isEmpty(),True
10,Arrays,1,void sort(int[] a),True
10,Arrays,2,"int binarySearch(int[] a, int key)",True
10,Arrays,3,"boolean equals(int[] a, int[] a2)",True
10,Arrays,4,String toString(int[] a),True
10,Arrays,5,int hashCode(int[] a),True
11,Base64,1,Base64.Encoder getEncoder(),True
11,Base64,2,Base64.Decoder getDecoder(),True
11,Base64,3,String encodeToString(byte[] src),False
11,Base64,4,byte[] encode(byte[] src),False
11,Base64,5,byte[] decode(String src),False
12,Base64.Decoder,1,byte[] decode(String src),True
12,Base64.Decoder,2,ByteBuffer decode(ByteBuffer buffer),True
12,Base64.Decoder,3,InputStream wrap(InputStream is),True
12,Base64.Decoder,4,"int decode(byte[] src, byte[] dst)",True
12,Base64.Decoder,5,"int decode(byte[] src, int off, int len, byte[] dst)",False
13,Base64.Encoder,1,String encodeToString(byte[] src),True
13,Base64.Encoder,2,byte[] encode(byte[] src),True
13,Base64.Encoder,3,"int encode(byte[] src, byte[] dst)",True
13,Base64.Encoder,4,String withoutPadding().encodeToString(byte[] src),False
13,Base64.Encoder,5,Base64.Encoder wrap(OutputStream os),False
14,BitSet,1,void set(int bitIndex),True
14,BitSet,2,void clear(int bitIndex),True
14,BitSet,3,boolean get(int bitIndex),True
14,BitSet,4,int length(),True
14,BitSet,5,void flip(int bitIndex),True
15,Calendar,1,"void add(int field, int amount)",True
15,Calendar,2,int get(int field),True
15,Calendar,3,"void set(int field, int value)",True
15,Calendar,4,int getActualMaximum(int field),True
15,Calendar,5,"void roll(int field, boolean up)",True
16,Calendar.Builder,1,"Calendar.Builder set(int field, int value)",True
16,Calendar.Builder,2,Calendar build(),True
16,Calendar.Builder,3,"Calendar.Builder setDate(int year, int month, int day)",True
16,Calendar.Builder,4,"Calendar.Builder setTimeOfDay(int hour, int minute, int second)",True
16,Calendar.Builder,5,Calendar.Builder setLocale(Locale locale),True
17,Collections,1,void reverse(List<?> list),True
17,Collections,2,void shuffle(List<?> list),True
17,Collections,3,"int binarySearch(List<? extends Comparable<? super T>> list, T key)",False
17,Collections,4,void sort(List<T> list),False
17,Collections,5,"int frequency(Collection<?> c, Object o)",True
18,Currency,1,Currency getInstance(String currencyCode),True
18,Currency,2,String getCurrencyCode(),True
18,Currency,3,int getDefaultFractionDigits(),True
18,Currency,4,String getDisplayName(),True
18,Currency,5,String getSymbol(),True
19,Date,1,long getTime(),True
19,Date,2,void setTime(long time),True
19,Date,3,boolean before(Date when),True
