ClassName,Method,Return Type,Description
AbstractColorChooserPanel,buildChooser(),protected abstract void,Builds a new chooser panel.
AbstractColorChooserPanel,getColorFromModel(),protected Color,Returns the color that is currently selected.
AbstractColorChooserPanel,getColorSelectionModel(),ColorSelectionModel,Returns the model that the chooser panel is editing.
AbstractColorChooserPanel,getDisplayedMnemonicIndex(),int,Provides a hint to the look and feel as to the index of the character in getDisplayName that should be visually identified as the mnemonic.
AbstractColorChooserPanel,getDisplayName(),abstract String,Returns a string containing the display name of the panel.
AbstractColorChooserPanel,getLargeDisplayIcon(),abstract Icon,Returns the large display icon for the panel.
AbstractColorChooserPanel,getMnemonic(),int,Provides a hint to the look and feel as to the KeyEvent.VK constant that can be used as a mnemonic to access the panel.
AbstractColorChooserPanel,getSmallDisplayIcon(),abstract Icon,Returns the small display icon for the panel.
AbstractColorChooserPanel,installChooserPanel(JColorChooser enclosingChooser),void,Invoked when the panel is added to the chooser.
AbstractColorChooserPanel,paint(Graphics g),void,Draws the panel.
AbstractColorChooserPanel,uninstallChooserPanel(JColorChooser enclosingChooser),void,Invoked when the panel is removed from the chooser.
AbstractColorChooserPanel,updateChooser(),abstract void,Invoked automatically when the model's state changes.
ColorChooserComponentFactory,getDefaultChooserPanels(),static AbstractColorChooserPanel[],NULL
ColorChooserComponentFactory,getPreviewPanel(),static JComponent,NULL
DefaultColorSelectionModel,addChangeListener(ChangeListener l),void,Adds a ChangeListener to the model.
DefaultColorSelectionModel,fireStateChanged(),protected void,Runs each ChangeListener's stateChanged method.
DefaultColorSelectionModel,getChangeListeners(),ChangeListener[],Returns an array of all the ChangeListeners added to this DefaultColorSelectionModel with addChangeListener.
DefaultColorSelectionModel,getSelectedColor(),Color,Returns the selected Color which should be non-null.
DefaultColorSelectionModel,removeChangeListener(ChangeListener l),void,Removes a ChangeListener from the model.
DefaultColorSelectionModel,setSelectedColor(Color color),void,Sets the selected color to color.
