Sample Number,ClassName,Snippet Number,Method,Exist
0,DelegationPermission,1,void checkPermission(java.security.Permission perm),False
0,DelegationPermission,2,String getActions(),False
0,DelegationPermission,3,String getName(),False
0,DelegationPermission,4,boolean implies(java.security.Permission p),False
0,DelegationPermission,5,boolean implies(PermissionCollection permissions),False
1,KerberosKey,1,int getKeyVersionNumber(),False
1,KerberosKey,2,byte[] getEncoded(),True
1,KerberosKey,3,int getPrincipalNameType(),False
1,KerberosKey,4,KeyType getKeyType(),False
1,KerberosKey,5,int getKeyVersion(),False
2,KerberosPrincipal,1,String getName(),True
2,KerberosPrincipal,2,boolean equals(Object another),True
2,KerberosPrincipal,3,int hashCode(),True
2,KerberosPrincipal,4,String toString(),True
2,KerberosPrincipal,5,boolean implies(KerberosPrincipal another),False
3,KerberosTicket,1,byte[] getSessionKey(),False
3,KerberosTicket,2,KerberosPrincipal getClient(),True
3,KerberosTicket,3,KerberosPrincipal getServer(),True
3,KerberosTicket,4,boolean isForwardable(),True
3,KerberosTicket,5,boolean isRenewable(),True
4,KeyTab,1,KeyTab getInstance(File file),True
4,KeyTab,2,"KeyTab getInstance(Principal princ, File file)",False
4,KeyTab,3,KeyTab getInstance(Principal princ),False
4,KeyTab,4,"void write(KeyTab ktab, File file)",False
4,KeyTab,5,KeyTab[] getKeys(Foo foo),False
5,ServicePermission,1,boolean implies(Permission permission),True
5,ServicePermission,2,String getActions(),True
5,ServicePermission,3,String getClassName(),False
5,ServicePermission,4,String getName(),False
5,ServicePermission,5,String getPrincipals(),False
