FileName,Compilable,Runnable,Correct
Clock_1,True,True,True
Clock_2,True,True,True
Clock_3,True,True,True
Clock_4,True,True,True
Clock_5,True,True,True
Duration_1,True,True,True
Duration_2,True,True,True
Duration_3,True,True,True
Duration_4,True,True,True
Duration_5,True,True,True
Instant_1,True,True,True
Instant_2,True,True,True
Instant_3,True,True,True
Instant_4,True,True,True
LocalDate_1,True,True,True
LocalDate_2,True,True,True
LocalDate_3,True,True,True
LocalDate_4,True,True,True
LocalDate_5,True,True,True
LocalDateTime_1,True,True,True
LocalDateTime_2,True,True,True
LocalDateTime_3,True,True,True
LocalDateTime_4,True,True,True
LocalDateTime_5,True,True,True
LocalTime_1,True,True,True
LocalTime_2,True,True,True
LocalTime_3,True,True,True
LocalTime_4,True,True,True
LocalTime_5,True,True,True
MonthDay_1,True,True,True
MonthDay_2,True,True,True
MonthDay_3,True,True,True
MonthDay_4,True,True,True
MonthDay_5,True,True,True
OffsetDateTime_1,True,True,True
OffsetDateTime_2,True,True,True
OffsetDateTime_3,True,True,True
OffsetDateTime_4,True,True,True
OffsetDateTime_5,True,True,True
OffsetTime_1,True,True,True
OffsetTime_2,True,True,True
OffsetTime_3,True,True,True
OffsetTime_4,True,True,True
OffsetTime_5,True,True,True
Period_1,True,True,True
Period_2,True,True,True
Period_3,True,True,True
Period_4,True,True,True
Period_5,True,True,True
Year_1,True,True,True
Year_2,True,True,True
Year_3,True,True,True
Year_4,True,True,True
Year_5,True,True,True
YearMonth_1,True,True,True
YearMonth_2,True,True,True
YearMonth_3,True,True,True
YearMonth_4,True,True,True
YearMonth_5,True,True,True
ZonedDateTime_1,True,True,True
ZonedDateTime_2,True,True,True
ZonedDateTime_3,True,True,True
ZonedDateTime_4,True,True,True
ZonedDateTime_5,True,True,True
ZoneId_1,True,True,True
ZoneId_2,True,True,True
ZoneId_3,True,True,True
ZoneId_4,True,True,True
ZoneId_5,True,True,True
ZoneOffset_1,True,True,True
ZoneOffset_2,True,True,True
ZoneOffset_4,True,True,True
