Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,StreamResult,1,StreamResult(Writer writer),False,NULL
0,StreamResult,2,StreamResult(OutputStream outputStream),False,NULL
0,StreamResult,3,"StreamResult(Writer writer, String systemId)",False,NULL
0,StreamResult,4,"StreamResult(OutputStream outputStream, String systemId)",False,NULL
0,StreamResult,5,void setWriter(Writer writer),True,Set the writer that is to receive the result.
0,StreamResult,6,void setOutputStream(OutputStream outputStream),True,Set the ByteStream that is to be written to.
0,StreamResult,7,void setSystemId(String systemId),True,"Set the systemID that may be used in association with the byte or character stream, or, if neither is set, use this value as a writeable URI (probably a file name)."
0,StreamResult,8,Writer getWriter(),True,Get the character stream that was set with setWriter.
0,StreamResult,9,OutputStream getOutputStream(),True,Get the byte stream that was set with setOutputStream.
0,StreamResult,10,String getSystemId(),True,Get the system identifier that was set with setSystemId.
1,StreamSource,1,StreamSource(InputStream stream),False,NULL
1,StreamSource,2,StreamSource(Reader reader),False,NULL
1,StreamSource,3,StreamSource(String systemId),False,NULL
1,StreamSource,4,StreamSource(URL url),False,NULL
1,StreamSource,5,"StreamSource(URL url, String systemId)",False,NULL
1,StreamSource,6,"StreamSource(URL url, String systemId, String publicId)",False,NULL
1,StreamSource,7,"StreamSource(URL url, String systemId, String publicId, String baseURI)",False,NULL
1,StreamSource,8,"StreamSource(URL url, String systemId, String publicId, String baseURI, String encoding)",False,NULL
1,StreamSource,9,"StreamSource(URL url, String systemId, String publicId, String baseURI, String encoding, String classname)",False,NULL
1,StreamSource,10,"StreamSource(URL url, String systemId, String publicId, String baseURI, String encoding, String classname, String classname2)",False,NULL
1,StreamSource,11,"StreamSource(URL url, String systemId, String publicId, String baseURI, String encoding, String classname, String classname2, String classname3)",False,NULL
1,StreamSource,12,"StreamSource(URL url, String systemId, String publicId, String baseURI, String encoding, String classname, String classname2, String classname3, String classname4)",False,NULL
1,StreamSource,13,"StreamSource(URL url, String systemId, String publicId, String baseURI, String encoding, String classname, String classname2, String classname3, String classname4, String classname5)",False,NULL
1,StreamSource,14,"StreamSource(URL url, String systemId, String publicId, String baseURI, String encoding, String classname, String classname2, String classname3, String classname4, String classname5, String classname6)",False,NULL
1,StreamSource,15,"StreamSource(URL url, String systemId, String publicId, String baseURI, String encoding, String classname, String classname2, String classname3, String classname4, String classname5, String classname6, String classname7)",False,NULL
