Sample Number,ClassName,Snippet Number,Method,Exist
0,DateTimeFormatter,1,DateTimeFormatter ofPattern(String pattern),True
0,DateTimeFormatter,2,"DateTimeFormatter ofLocalizedDateTime(FormatStyle dateStyle, FormatStyle timeStyle)",True
0,DateTimeFormatter,3,DateTimeFormatter ISO_LOCAL_DATE,False
0,DateTimeFormatter,4,DateTimeFormatter ISO_DATE_TIME,False
0,DateTimeFormatter,5,DateTimeFormatter withLocale(Locale locale),True
1,DateTimeFormatterBuilder,1,DateTimeFormatter toFormatter(),True
1,DateTimeFormatterBuilder,2,DateTimeFormatterBuilder parseCaseInsensitive(),True
1,DateTimeFormatterBuilder,3,DateTimeFormatterBuilder appendLiteral(char literal),True
1,DateTimeFormatterBuilder,4,"DateTimeFormatterBuilder appendValue(TemporalField field, int width)",True
1,DateTimeFormatterBuilder,5,"DateTimeFormatterBuilder padNext(int padWidth, char padChar)",True
2,DecimalStyle,1,char getDecimalSeparator(),True
2,DecimalStyle,2,char getPositiveSign(),True
2,DecimalStyle,3,DecimalStyle withDecimalSeparator(char decimalSeparator),True
2,DecimalStyle,4,DecimalStyle withPositiveSign(char positiveSign),True
2,DecimalStyle,5,DecimalStyle withZeroDigit(char zeroDigit),True
