Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AbstractColorChooserPanel,1,boolean isComplete(),False,,NULL
0,AbstractColorChooserPanel,2,void setColor(Color color),False,,NULL
0,AbstractColorChooserPanel,3,Color getColor(),False,,NULL
0,AbstractColorChooserPanel,4,void updateUI(),False,,NULL
0,AbstractColorChooserPanel,5,void installUI(JComponent c),False,,NULL
1,ColorChooserComponentFactory,1,ColorChooserComponentFactory(),False,,NULL
1,ColorChooserComponentFactory,2,ColorChooserComponentFactory getInstance(),False,,NULL
1,ColorChooserComponentFactory,3,Component createComponent(JColorChooser chooser),False,,NULL
1,ColorChooserComponentFactory,4,"Component createComponent(JColorChooser chooser, ColorSelectionModel selectionModel)",False,,NULL
1,ColorChooserComponentFactory,5,"Component createComponent(JColorChooser chooser, ColorSelectionModel selectionModel, ColorModel model)",False,,NULL
2,DefaultColorSelectionModel,1,boolean add(E e),False,,NULL
2,DefaultColorSelectionModel,2,void addChangeListener(ChangeListener l),True,Adds a ChangeListener to the model.,"

addChangeListener
public void addChangeListener(ChangeListener l)
Adds a ChangeListener to the model.

Specified by:
addChangeListener in interface ColorSelectionModel
Parameters:
l - the ChangeListener to be added


"
2,DefaultColorSelectionModel,3,void clearSelection(),False,,NULL
2,DefaultColorSelectionModel,4,Color getSelectedColor(),True,Returns the selected Color which should be non-null.,"

getSelectedColor
public Color getSelectedColor()
Returns the selected Color which should be
 non-null.

Specified by:
getSelectedColor in interface ColorSelectionModel
Returns:
the selected Color
See Also:
ColorSelectionModel.setSelectedColor(java.awt.Color)


"
2,DefaultColorSelectionModel,5,void setSelectedColor(Color newColor),True,Sets the selected color to color.,"

setSelectedColor
public void setSelectedColor(Color color)
Sets the selected color to color.
 Note that setting the color to null
 is undefined and may have unpredictable results.
 This method fires a state changed event if it sets the
 current color to a new non-null color;
 if the new color is the same as the current color,
 no event is fired.

Specified by:
setSelectedColor in interface ColorSelectionModel
Parameters:
color - the new Color
See Also:
ColorSelectionModel.getSelectedColor(), 
ColorSelectionModel.addChangeListener(javax.swing.event.ChangeListener)


"
