Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AbstractPreferences,1,String[] childrenNames(),True
0,AbstractPreferences,2,"void put(String key, String value)",True
0,AbstractPreferences,3,"String get(String key, String def)",True
0,AbstractPreferences,4,void remove(String key),True
0,AbstractPreferences,5,void clear(),True
1,NodeChangeEvent,1,Preferences getChild(),True
1,NodeChangeEvent,2,Preferences getParent(),True
1,NodeChangeEvent,3,String getKey(),False
1,NodeChangeEvent,4,boolean wasAdded(),False
1,NodeChangeEvent,5,boolean wasRemoved(),False
2,PreferenceChangeEvent,1,java.lang.String getKey(),False
2,PreferenceChangeEvent,2,java.util.prefs.Preferences getNode(),False
2,PreferenceChangeEvent,3,java.lang.String getNewValue(),False
2,PreferenceChangeEvent,4,java.lang.String getOldValue(),False
2,PreferenceChangeEvent,5,java.lang.String toString(),False
3,Preferences,1,"String get(String key, String def)",True
3,Preferences,2,"void put(String key, String value)",True
3,Preferences,3,String[] keys(),True
3,Preferences,4,void remove(String key),True
3,Preferences,5,Preferences node(String pathName),True
