Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,HttpContext,1,HttpContext getContext(String path),False,,NULL
0,HttpContext,2,"void setContext(String path, HttpContext context)",False,,NULL
0,HttpContext,3,void removeContext(String path),False,,NULL
0,HttpContext,4,Set<String> getPaths(),False,,NULL
0,HttpContext,5,HttpContext getDefaultContext(),False,,NULL
1,HttpExchange,1,HttpExchange getRequestMethod(),False,,NULL
1,HttpExchange,2,URI getRequestURI(),False,,NULL
1,HttpExchange,3,String getRequestHeader(String name),True,Returns the value of the specified request header.,"

getRequestHeader
public abstract String getRequestHeader(String name)
Returns the value of the specified request header. If the request
 did not include a header of the specified name, this method returns
 null. If there are multiple headers with the same name, this method
 returns the first header in the request. The header name is
 case-insensitive. This is a convienence method to get a header
 (instead of using the getRequestHeaders()).

Parameters:
name - the name of the request header
Returns:
returns the value of the requested header,
         or null if the request does not have a header of that name


"
1,HttpExchange,4,"void sendResponseHeaders(int rc, long length)",False,,NULL
1,HttpExchange,5,OutputStream getResponseBody(),True,Returns a stream to which the response body must be written.,"

getResponseBody
public abstract OutputStream getResponseBody()
                                      throws IOException
Returns a stream to which the response body must be
 written. setStatus(int)) must be called prior to calling
 this method. Multiple calls to this method (for the same exchange)
 will return the same stream.

Returns:
the stream to which the response body is written
Throws:
IOException - if any i/o error during response processing


"
2,HttpHandler,1,boolean add(E e),False,,NULL
2,HttpHandler,2,"void add(int index, E element)",False,,NULL
2,HttpHandler,3,boolean addAll(Collection<? extends E> c),False,,NULL
2,HttpHandler,4,"boolean addAll(int index, Collection<? extends E> c)",False,,NULL
2,HttpHandler,5,void clear(),False,,NULL
