ClassName,Method,Return Type,Description,Full Description
TemporalAdjusters,"dayOfWeekInMonth(int ordinal, DayOfWeek dayOfWeek)",static TemporalAdjuster,"Returns the day-of-week in month adjuster, which returns a new date in the same month with the ordinal day-of-week.","

dayOfWeekInMonth
public static TemporalAdjuster dayOfWeekInMonth(int ordinal,
                                                DayOfWeek dayOfWeek)
Returns the day-of-week in month adjuster, which returns a new date
 in the same month with the ordinal day-of-week.
 This is used for expressions like the 'second Tuesday in March'.
 
 The ISO calendar system behaves as follows:
 The input 2011-12-15 for (1,TUESDAY) will return 2011-12-06.
 The input 2011-12-15 for (2,TUESDAY) will return 2011-12-13.
 The input 2011-12-15 for (3,TUESDAY) will return 2011-12-20.
 The input 2011-12-15 for (4,TUESDAY) will return 2011-12-27.
 The input 2011-12-15 for (5,TUESDAY) will return 2012-01-03.
 The input 2011-12-15 for (-1,TUESDAY) will return 2011-12-27 (last in month).
 The input 2011-12-15 for (-4,TUESDAY) will return 2011-12-06 (3 weeks before last in month).
 The input 2011-12-15 for (-5,TUESDAY) will return 2011-11-29 (4 weeks before last in month).
 The input 2011-12-15 for (0,TUESDAY) will return 2011-11-29 (last in previous month).

 For a positive or zero ordinal, the algorithm is equivalent to finding the first
 day-of-week that matches within the month and then adding a number of weeks to it.
 For a negative ordinal, the algorithm is equivalent to finding the last
 day-of-week that matches within the month and then subtracting a number of weeks to it.
 The ordinal number of weeks is not validated and is interpreted leniently
 according to this algorithm. This definition means that an ordinal of zero finds
 the last matching day-of-week in the previous month.
 
 The behavior is suitable for use with most calendar systems.
 It uses the DAY_OF_WEEK and DAY_OF_MONTH fields
 and the DAYS unit, and assumes a seven day week.

Parameters:
ordinal - the week within the month, unbounded but typically from -5 to 5
dayOfWeek - the day-of-week, not null
Returns:
the day-of-week in month adjuster, not null


"
TemporalAdjusters,firstDayOfMonth(),static TemporalAdjuster,"Returns the ""first day of month"" adjuster, which returns a new date set to the first day of the current month.","

firstDayOfMonth
public static TemporalAdjuster firstDayOfMonth()
Returns the ""first day of month"" adjuster, which returns a new date set to
 the first day of the current month.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 will return 2011-01-01.
 The input 2011-02-15 will return 2011-02-01.
 
 The behavior is suitable for use with most calendar systems.
 It is equivalent to:
 
  temporal.with(DAY_OF_MONTH, 1);
 

Returns:
the first day-of-month adjuster, not null


"
TemporalAdjusters,firstDayOfNextMonth(),static TemporalAdjuster,"Returns the ""first day of next month"" adjuster, which returns a new date set to the first day of the next month.","

firstDayOfNextMonth
public static TemporalAdjuster firstDayOfNextMonth()
Returns the ""first day of next month"" adjuster, which returns a new date set to
 the first day of the next month.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 will return 2011-02-01.
 The input 2011-02-15 will return 2011-03-01.
 
 The behavior is suitable for use with most calendar systems.
 It is equivalent to:
 
  temporal.with(DAY_OF_MONTH, 1).plus(1, MONTHS);
 

Returns:
the first day of next month adjuster, not null


"
TemporalAdjusters,firstDayOfNextYear(),static TemporalAdjuster,"Returns the ""first day of next year"" adjuster, which returns a new date set to the first day of the next year.","

firstDayOfNextYear
public static TemporalAdjuster firstDayOfNextYear()
Returns the ""first day of next year"" adjuster, which returns a new date set to
 the first day of the next year.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 will return 2012-01-01.
 
 The behavior is suitable for use with most calendar systems.
 It is equivalent to:
 
  temporal.with(DAY_OF_YEAR, 1).plus(1, YEARS);
 

Returns:
the first day of next month adjuster, not null


"
TemporalAdjusters,firstDayOfYear(),static TemporalAdjuster,"Returns the ""first day of year"" adjuster, which returns a new date set to the first day of the current year.","

firstDayOfYear
public static TemporalAdjuster firstDayOfYear()
Returns the ""first day of year"" adjuster, which returns a new date set to
 the first day of the current year.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 will return 2011-01-01.
 The input 2011-02-15 will return 2011-01-01.

 The behavior is suitable for use with most calendar systems.
 It is equivalent to:
 
  temporal.with(DAY_OF_YEAR, 1);
 

Returns:
the first day-of-year adjuster, not null


"
TemporalAdjusters,firstInMonth(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the first in month adjuster, which returns a new date in the same month with the first matching day-of-week.","

firstInMonth
public static TemporalAdjuster firstInMonth(DayOfWeek dayOfWeek)
Returns the first in month adjuster, which returns a new date
 in the same month with the first matching day-of-week.
 This is used for expressions like 'first Tuesday in March'.
 
 The ISO calendar system behaves as follows:
 The input 2011-12-15 for (MONDAY) will return 2011-12-05.
 The input 2011-12-15 for (FRIDAY) will return 2011-12-02.

 The behavior is suitable for use with most calendar systems.
 It uses the DAY_OF_WEEK and DAY_OF_MONTH fields
 and the DAYS unit, and assumes a seven day week.

Parameters:
dayOfWeek - the day-of-week, not null
Returns:
the first in month adjuster, not null


"
TemporalAdjusters,lastDayOfMonth(),static TemporalAdjuster,"Returns the ""last day of month"" adjuster, which returns a new date set to the last day of the current month.","

lastDayOfMonth
public static TemporalAdjuster lastDayOfMonth()
Returns the ""last day of month"" adjuster, which returns a new date set to
 the last day of the current month.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 will return 2011-01-31.
 The input 2011-02-15 will return 2011-02-28.
 The input 2012-02-15 will return 2012-02-29 (leap year).
 The input 2011-04-15 will return 2011-04-30.
 
 The behavior is suitable for use with most calendar systems.
 It is equivalent to:
 
  long lastDay = temporal.range(DAY_OF_MONTH).getMaximum();
  temporal.with(DAY_OF_MONTH, lastDay);
 

Returns:
the last day-of-month adjuster, not null


"
TemporalAdjusters,lastDayOfYear(),static TemporalAdjuster,"Returns the ""last day of year"" adjuster, which returns a new date set to the last day of the current year.","

lastDayOfYear
public static TemporalAdjuster lastDayOfYear()
Returns the ""last day of year"" adjuster, which returns a new date set to
 the last day of the current year.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 will return 2011-12-31.
 The input 2011-02-15 will return 2011-12-31.

 The behavior is suitable for use with most calendar systems.
 It is equivalent to:
 
  long lastDay = temporal.range(DAY_OF_YEAR).getMaximum();
  temporal.with(DAY_OF_YEAR, lastDay);
 

Returns:
the last day-of-year adjuster, not null


"
TemporalAdjusters,lastInMonth(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the last in month adjuster, which returns a new date in the same month with the last matching day-of-week.","

lastInMonth
public static TemporalAdjuster lastInMonth(DayOfWeek dayOfWeek)
Returns the last in month adjuster, which returns a new date
 in the same month with the last matching day-of-week.
 This is used for expressions like 'last Tuesday in March'.
 
 The ISO calendar system behaves as follows:
 The input 2011-12-15 for (MONDAY) will return 2011-12-26.
 The input 2011-12-15 for (FRIDAY) will return 2011-12-30.

 The behavior is suitable for use with most calendar systems.
 It uses the DAY_OF_WEEK and DAY_OF_MONTH fields
 and the DAYS unit, and assumes a seven day week.

Parameters:
dayOfWeek - the day-of-week, not null
Returns:
the first in month adjuster, not null


"
TemporalAdjusters,next(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the next day-of-week adjuster, which adjusts the date to the first occurrence of the specified day-of-week after the date being adjusted.","

next
public static TemporalAdjuster next(DayOfWeek dayOfWeek)
Returns the next day-of-week adjuster, which adjusts the date to the
 first occurrence of the specified day-of-week after the date being adjusted.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 (a Saturday) for parameter (MONDAY) will return 2011-01-17 (two days later).
 The input 2011-01-15 (a Saturday) for parameter (WEDNESDAY) will return 2011-01-19 (four days later).
 The input 2011-01-15 (a Saturday) for parameter (SATURDAY) will return 2011-01-22 (seven days later).
 
 The behavior is suitable for use with most calendar systems.
 It uses the DAY_OF_WEEK field and the DAYS unit,
 and assumes a seven day week.

Parameters:
dayOfWeek - the day-of-week to move the date to, not null
Returns:
the next day-of-week adjuster, not null


"
TemporalAdjusters,nextOrSame(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the next-or-same day-of-week adjuster, which adjusts the date to the first occurrence of the specified day-of-week after the date being adjusted unless it is already on that day in which case the same object is returned.","

nextOrSame
public static TemporalAdjuster nextOrSame(DayOfWeek dayOfWeek)
Returns the next-or-same day-of-week adjuster, which adjusts the date to the
 first occurrence of the specified day-of-week after the date being adjusted
 unless it is already on that day in which case the same object is returned.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 (a Saturday) for parameter (MONDAY) will return 2011-01-17 (two days later).
 The input 2011-01-15 (a Saturday) for parameter (WEDNESDAY) will return 2011-01-19 (four days later).
 The input 2011-01-15 (a Saturday) for parameter (SATURDAY) will return 2011-01-15 (same as input).
 
 The behavior is suitable for use with most calendar systems.
 It uses the DAY_OF_WEEK field and the DAYS unit,
 and assumes a seven day week.

Parameters:
dayOfWeek - the day-of-week to check for or move the date to, not null
Returns:
the next-or-same day-of-week adjuster, not null


"
TemporalAdjusters,ofDateAdjuster(UnaryOperator<LocalDate> dateBasedAdjuster),static TemporalAdjuster,Obtains a TemporalAdjuster that wraps a date adjuster.,"

ofDateAdjuster
public static TemporalAdjuster ofDateAdjuster(UnaryOperator<LocalDate> dateBasedAdjuster)
Obtains a TemporalAdjuster that wraps a date adjuster.
 
 The TemporalAdjuster is based on the low level Temporal interface.
 This method allows an adjustment from LocalDate to LocalDate
 to be wrapped to match the temporal-based interface.
 This is provided for convenience to make user-written adjusters simpler.
 
 In general, user-written adjusters should be static constants:
 
  static TemporalAdjuster TWO_DAYS_LATER =
       TemporalAdjusters.ofDateAdjuster(date -> date.plusDays(2));
 

Parameters:
dateBasedAdjuster - the date-based adjuster, not null
Returns:
the temporal adjuster wrapping on the date adjuster, not null


"
TemporalAdjusters,previous(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the previous day-of-week adjuster, which adjusts the date to the first occurrence of the specified day-of-week before the date being adjusted.","

previous
public static TemporalAdjuster previous(DayOfWeek dayOfWeek)
Returns the previous day-of-week adjuster, which adjusts the date to the
 first occurrence of the specified day-of-week before the date being adjusted.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 (a Saturday) for parameter (MONDAY) will return 2011-01-10 (five days earlier).
 The input 2011-01-15 (a Saturday) for parameter (WEDNESDAY) will return 2011-01-12 (three days earlier).
 The input 2011-01-15 (a Saturday) for parameter (SATURDAY) will return 2011-01-08 (seven days earlier).
 
 The behavior is suitable for use with most calendar systems.
 It uses the DAY_OF_WEEK field and the DAYS unit,
 and assumes a seven day week.

Parameters:
dayOfWeek - the day-of-week to move the date to, not null
Returns:
the previous day-of-week adjuster, not null


"
TemporalAdjusters,previousOrSame(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the previous-or-same day-of-week adjuster, which adjusts the date to the first occurrence of the specified day-of-week before the date being adjusted unless it is already on that day in which case the same object is returned.","

previousOrSame
public static TemporalAdjuster previousOrSame(DayOfWeek dayOfWeek)
Returns the previous-or-same day-of-week adjuster, which adjusts the date to the
 first occurrence of the specified day-of-week before the date being adjusted
 unless it is already on that day in which case the same object is returned.
 
 The ISO calendar system behaves as follows:
 The input 2011-01-15 (a Saturday) for parameter (MONDAY) will return 2011-01-10 (five days earlier).
 The input 2011-01-15 (a Saturday) for parameter (WEDNESDAY) will return 2011-01-12 (three days earlier).
 The input 2011-01-15 (a Saturday) for parameter (SATURDAY) will return 2011-01-15 (same as input).
 
 The behavior is suitable for use with most calendar systems.
 It uses the DAY_OF_WEEK field and the DAYS unit,
 and assumes a seven day week.

Parameters:
dayOfWeek - the day-of-week to check for or move the date to, not null
Returns:
the previous-or-same day-of-week adjuster, not null


"
TemporalQueries,chronology(),static TemporalQuery<Chronology>,A query for the Chronology.,"

chronology
public static TemporalQuery<Chronology> chronology()
A query for the Chronology.
 
 This queries a TemporalAccessor for the chronology.
 If the target TemporalAccessor represents a date, or part of a date,
 then it should return the chronology that the date is expressed in.
 As a result of this definition, objects only representing time, such as
 LocalTime, will return null.
 
 The result from JDK classes implementing TemporalAccessor is as follows:
LocalDate returns IsoChronology.INSTANCE
LocalTime returns null (does not represent a date)
LocalDateTime returns IsoChronology.INSTANCE
ZonedDateTime returns IsoChronology.INSTANCE
OffsetTime returns null (does not represent a date)
OffsetDateTime returns IsoChronology.INSTANCE
ChronoLocalDate returns the associated chronology
ChronoLocalDateTime returns the associated chronology
ChronoZonedDateTime returns the associated chronology
Era returns the associated chronology
DayOfWeek returns null (shared across chronologies)
Month returns IsoChronology.INSTANCE
Year returns IsoChronology.INSTANCE
YearMonth returns IsoChronology.INSTANCE
MonthDay returns null IsoChronology.INSTANCE
ZoneOffset returns null (does not represent a date)
Instant returns null (does not represent a date)

 The method Chronology.from(TemporalAccessor) can be used as a
 TemporalQuery via a method reference, Chronology::from.
 That method is equivalent to this query, except that it throws an
 exception if a chronology cannot be obtained.

Returns:
a query that can obtain the chronology of a temporal, not null


"
TemporalQueries,localDate(),static TemporalQuery<LocalDate>,A query for LocalDate returning null if not found.,"

localDate
public static TemporalQuery<LocalDate> localDate()
A query for LocalDate returning null if not found.
 
 This returns a TemporalQuery that can be used to query a temporal
 object for the local date. The query will return null if the temporal
 object cannot supply a local date.
 
 The query implementation examines the EPOCH_DAY
 field and uses it to create a LocalDate.
 
 The method ZoneOffset.from(TemporalAccessor) can be used as a
 TemporalQuery via a method reference, LocalDate::from.
 This query and LocalDate::from will return the same result if the
 temporal object contains a date. If the temporal object does not contain
 a date, then the method reference will throw an exception, whereas this
 query will return null.

Returns:
a query that can obtain the date of a temporal, not null


"
TemporalQueries,localTime(),static TemporalQuery<LocalTime>,A query for LocalTime returning null if not found.,"

localTime
public static TemporalQuery<LocalTime> localTime()
A query for LocalTime returning null if not found.
 
 This returns a TemporalQuery that can be used to query a temporal
 object for the local time. The query will return null if the temporal
 object cannot supply a local time.
 
 The query implementation examines the NANO_OF_DAY
 field and uses it to create a LocalTime.
 
 The method ZoneOffset.from(TemporalAccessor) can be used as a
 TemporalQuery via a method reference, LocalTime::from.
 This query and LocalTime::from will return the same result if the
 temporal object contains a time. If the temporal object does not contain
 a time, then the method reference will throw an exception, whereas this
 query will return null.

Returns:
a query that can obtain the time of a temporal, not null


"
