ClassName,Method,Return Type,Description
Delegate,get_codebase(Object self),String,Returns the codebase for object reference provided.
InputStream,read_abstract_interface(),Object,Unmarshal the value object or a suitable stub object.
InputStream,read_abstract_interface(Class clz),Object,Unmarshal the class object or the stub class corresponding to the passed type.
InputStream,read_value(),Serializable,Unmarshalls a value type from the input stream.
InputStream,read_value(BoxedValueHelper factory),Serializable,Unmarshalls a value type from the input stream.
InputStream,read_value(Class clz),Serializable,Unmarshalls a value type from the input stream.
InputStream,read_value(Serializable value),Serializable,Unmarshalls a value type from the input stream.
InputStream,read_value(String rep_id),Serializable,Unmarshalls a value type from the input stream.
ObjectImpl,_get_codebase(),String,Returns the codebase for this object reference.
OutputStream,write_abstract_interface(Object obj),void,Marshals a value object or a stub object.
OutputStream,write_value(Serializable value),void,Marshals a value type to the output stream.
OutputStream,"write_value(Serializable value, BoxedValueHelper factory)",void,Marshals a value type to the output stream.
OutputStream,"write_value(Serializable value, Class clz)",void,Marshals a value type to the output stream.
OutputStream,"write_value(Serializable value, String repository_id)",void,Marshals a value type to the output stream.
