Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,ActionEvent,1,"ActionEvent(Object source, int id)",False,,NULL
0,ActionEvent,2,"ActionEvent(Object source, int id, String command)",False,,NULL
0,ActionEvent,3,"ActionEvent(Object source, int id, String command, long when)",False,,NULL
0,ActionEvent,4,"ActionEvent(Object source, int id, String command, long when, int modifiers)",False,,NULL
0,ActionEvent,5,"ActionEvent(Object source, int id, String command, long when, int modifiers, InputEvent e)",False,,NULL
1,AdjustmentEvent,1,"AdjustmentEvent(Object source, int id)",False,,NULL
1,AdjustmentEvent,2,"AdjustmentEvent(Object source, int id, int adjustType)",False,,NULL
1,AdjustmentEvent,3,int getAdjustType(),False,,NULL
1,AdjustmentEvent,4,int getValue(),True,Returns the current value in the adjustment event.,"

getValue
public int getValue()
Returns the current value in the adjustment event.

Returns:
the current value in the adjustment event


"
1,AdjustmentEvent,5,int getValueIsAdjusting(),False,,NULL
2,AWTEventListenerProxy,1,void eventDispatched(AWTEvent event),True,Forwards the AWT event to the listener delegate.,"

eventDispatched
public void eventDispatched(AWTEvent event)
Forwards the AWT event to the listener delegate.

Specified by:
eventDispatched in interface AWTEventListener
Parameters:
event - the AWT event


"
2,AWTEventListenerProxy,2,void eventDispatched(Event event),False,,NULL
2,AWTEventListenerProxy,3,void eventDispatched(EventObject event),False,,NULL
2,AWTEventListenerProxy,4,void eventDispatched(java.util.EventObject event),False,,NULL
2,AWTEventListenerProxy,5,void eventDispatched(java.util.concurrent.atomic.AtomicReference<Event> event),False,,NULL
3,ComponentAdapter,1,void componentHidden(ComponentEvent e),True,Invoked when the component has been made invisible.,"

componentHidden
public void componentHidden(ComponentEvent e)
Invoked when the component has been made invisible.

Specified by:
componentHidden in interface ComponentListener


"
3,ComponentAdapter,2,void componentMoved(ComponentEvent e),True,Invoked when the component's position changes.,"

componentMoved
public void componentMoved(ComponentEvent e)
Invoked when the component's position changes.

Specified by:
componentMoved in interface ComponentListener


"
3,ComponentAdapter,3,void componentResized(ComponentEvent e),True,Invoked when the component's size changes.,"

componentResized
public void componentResized(ComponentEvent e)
Invoked when the component's size changes.

Specified by:
componentResized in interface ComponentListener


"
3,ComponentAdapter,4,void componentShown(ComponentEvent e),True,Invoked when the component has been made visible.,"

componentShown
public void componentShown(ComponentEvent e)
Invoked when the component has been made visible.

Specified by:
componentShown in interface ComponentListener


"
3,ComponentAdapter,5,void componentMoved(ComponentEvent e),True,Invoked when the component's position changes.,"

componentMoved
public void componentMoved(ComponentEvent e)
Invoked when the component's position changes.

Specified by:
componentMoved in interface ComponentListener


"
4,ComponentEvent,1,"ComponentEvent(Component source, int id)",False,,NULL
4,ComponentEvent,2,Component getSource(),False,,NULL
4,ComponentEvent,3,int getID(),False,,NULL
4,ComponentEvent,4,void paramChanged(),False,,NULL
4,ComponentEvent,5,void setSource(Component source),False,,NULL
5,ContainerAdapter,1,void componentAdded(ComponentEvent e),False,,NULL
5,ContainerAdapter,2,void componentRemoved(ComponentEvent e),False,,NULL
5,ContainerAdapter,3,void addChild(ContainerEvent e),False,,NULL
5,ContainerAdapter,4,void removeChild(ContainerEvent e),False,,NULL
5,ContainerAdapter,5,void childAdded(ContainerEvent e),False,,NULL
5,ContainerAdapter,6,void childRemoved(ContainerEvent e),False,,NULL
6,ContainerEvent,1,"ContainerEvent(Component source, int id)",False,,NULL
6,ContainerEvent,2,Component getSource(),False,,NULL
6,ContainerEvent,3,int getID(),False,,NULL
6,ContainerEvent,4,void setSource(Component source),False,,NULL
6,ContainerEvent,5,void setID(int id),False,,NULL
7,FocusAdapter,1,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.,"

focusGained
public void focusGained(FocusEvent e)
Invoked when a component gains the keyboard focus.

Specified by:
focusGained in interface FocusListener


"
7,FocusAdapter,2,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.,"

focusLost
public void focusLost(FocusEvent e)
Invoked when a component loses the keyboard focus.

Specified by:
focusLost in interface FocusListener


"
7,FocusAdapter,3,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.,"

focusGained
public void focusGained(FocusEvent e)
Invoked when a component gains the keyboard focus.

Specified by:
focusGained in interface FocusListener


"
7,FocusAdapter,4,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.,"

focusLost
public void focusLost(FocusEvent e)
Invoked when a component loses the keyboard focus.

Specified by:
focusLost in interface FocusListener


"
7,FocusAdapter,5,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.,"

focusGained
public void focusGained(FocusEvent e)
Invoked when a component gains the keyboard focus.

Specified by:
focusGained in interface FocusListener


"
7,FocusAdapter,6,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.,"

focusLost
public void focusLost(FocusEvent e)
Invoked when a component loses the keyboard focus.

Specified by:
focusLost in interface FocusListener


"
7,FocusAdapter,7,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.,"

focusGained
public void focusGained(FocusEvent e)
Invoked when a component gains the keyboard focus.

Specified by:
focusGained in interface FocusListener


"
7,FocusAdapter,8,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.,"

focusLost
public void focusLost(FocusEvent e)
Invoked when a component loses the keyboard focus.

Specified by:
focusLost in interface FocusListener


"
7,FocusAdapter,9,void focusGained(FocusEvent e),True,Invoked when a component gains the keyboard focus.,"

focusGained
public void focusGained(FocusEvent e)
Invoked when a component gains the keyboard focus.

Specified by:
focusGained in interface FocusListener


"
7,FocusAdapter,10,void focusLost(FocusEvent e),True,Invoked when a component loses the keyboard focus.,"

focusLost
public void focusLost(FocusEvent e)
Invoked when a component loses the keyboard focus.

Specified by:
focusLost in interface FocusListener


"
8,FocusEvent,1,boolean isTemporary(),True,Identifies the focus change event as temporary or permanent.,"

isTemporary
public boolean isTemporary()
Identifies the focus change event as temporary or permanent.

Returns:
true if the focus change is temporary;
         false otherwise


"
8,FocusEvent,2,Component getOppositeComponent(),True,Returns the other Component involved in this focus change.,"

getOppositeComponent
public Component getOppositeComponent()
Returns the other Component involved in this focus change. For a
 FOCUS_GAINED event, this is the Component that lost focus. For a
 FOCUS_LOST event, this is the Component that gained focus. If this
 focus change occurs with a native application, with a Java application
 in a different VM or context, or with no other Component, then null is
 returned.

Returns:
the other Component involved in the focus change, or null
Since:
1.4


"
8,FocusEvent,3,Component getComponent(),False,,NULL
8,FocusEvent,4,boolean isFocusGained(),False,,NULL
8,FocusEvent,5,boolean isFocusLost(),False,,NULL
9,HierarchyBoundsAdapter,1,void ancestorMoved(HierarchyEvent e),True,Called when an ancestor of the source is moved.,"

ancestorMoved
public void ancestorMoved(HierarchyEvent e)
Called when an ancestor of the source is moved.

Specified by:
ancestorMoved in interface HierarchyBoundsListener


"
9,HierarchyBoundsAdapter,2,void ancestorResized(HierarchyEvent e),True,Called when an ancestor of the source is resized.,"

ancestorResized
public void ancestorResized(HierarchyEvent e)
Called when an ancestor of the source is resized.

Specified by:
ancestorResized in interface HierarchyBoundsListener


"
9,HierarchyBoundsAdapter,3,void hierarchyChanged(HierarchyEvent e),False,,NULL
9,HierarchyBoundsAdapter,4,void hierarchyBoundsChanged(HierarchyEvent e),False,,NULL
9,HierarchyBoundsAdapter,5,void componentMoved(ComponentEvent e),False,,NULL
9,HierarchyBoundsAdapter,6,void componentResized(ComponentEvent e),False,,NULL
9,HierarchyBoundsAdapter,7,void componentShown(ComponentEvent e),False,,NULL
9,HierarchyBoundsAdapter,8,void componentHidden(ComponentEvent e),False,,NULL
9,HierarchyBoundsAdapter,9,void componentMoved(ContainerEvent e),False,,NULL
9,HierarchyBoundsAdapter,10,void componentRemoved(ContainerEvent e),False,,NULL
10,HierarchyEvent,1,int getChangeFlags(),False,,NULL
10,HierarchyEvent,2,Component getChanged(),True,Returns the Component at the top of the hierarchy which was changed.,"

getChanged
public Component getChanged()
Returns the Component at the top of the hierarchy which was
 changed.

Returns:
the changed Component


"
10,HierarchyEvent,3,Component[] getChangedPath(),False,,NULL
10,HierarchyEvent,4,Component getRoot(),False,,NULL
