Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,MarshalledObject,1,MarshalledObject(byte[] data),False,NULL
0,MarshalledObject,2,byte[] getBytes(),False,NULL
0,MarshalledObject,3,int getBytesLength(),False,NULL
0,MarshalledObject,4,Object get(),False,NULL
0,MarshalledObject,5,void set(Object obj),False,NULL
1,Naming,1,Object lookup(String name),False,NULL
1,Naming,2,"void bind(String name, Object obj)",False,NULL
1,Naming,3,"void rebind(String name, Object obj)",False,NULL
1,Naming,4,void unbind(String name),True,Destroys the binding for the specified name that is associated with a remote object.
1,Naming,5,String[] list(String url),True,Returns an array of the names bound in the registry.
2,RMISecurityManager,1,void setSecurityManager(java.rmi.server.RMISecurityManager sm),False,NULL
2,RMISecurityManager,2,java.rmi.server.RMISecurityManager getSecurityManager(),False,NULL
2,RMISecurityManager,3,void checkPermission(java.security.Permission perm),False,NULL
2,RMISecurityManager,4,"void checkPermission(java.security.Permission perm, Object context)",False,NULL
2,RMISecurityManager,5,void checkAccept(java.net.SocketImpl impl),False,NULL
