ClassName,Method,Return Type,Description,Full Description
FileSystemProvider,"checkAccess(Path path, AccessMode... modes)",abstract void,"Checks the existence, and optionally the accessibility, of a file.","

checkAccess
public abstract void checkAccess(Path path,
                                 AccessMode... modes)
                          throws IOException
Checks the existence, and optionally the accessibility, of a file.

  This method may be used by the isReadable,
 isWritable and isExecutable methods to check the accessibility of a file.

  This method checks the existence of a file and that this Java virtual
 machine has appropriate privileges that would allow it access the file
 according to all of access modes specified in the modes parameter
 as follows:

 
 Value Description 

 READ 
 Checks that the file exists and that the Java virtual machine has
     permission to read the file. 


 WRITE 
 Checks that the file exists and that the Java virtual machine has
     permission to write to the file, 


 EXECUTE 
 Checks that the file exists and that the Java virtual machine has
     permission to execute the file. The semantics
     may differ when checking access to a directory. For example, on UNIX
     systems, checking for EXECUTE access checks that the Java
     virtual machine has permission to search the directory in order to
     access file or subdirectories. 


 If the modes parameter is of length zero, then the existence
 of the file is checked.

  This method follows symbolic links if the file referenced by this
 object is a symbolic link. Depending on the implementation, this method
 may require to read file permissions, access control lists, or other
 file attributes in order to check the effective access to the file. To
 determine the effective access to a file may require access to several
 attributes and so in some implementations this method may not be atomic
 with respect to other file system operations.

Parameters:
path - the path to the file to check
modes - The access modes to check; may have zero elements
Throws:
UnsupportedOperationException - an implementation is required to support checking for
          READ, WRITE, and EXECUTE access. This
          exception is specified to allow for the Access enum to
          be extended in future releases.
NoSuchFileException - if a file does not exist (optional specific exception)
AccessDeniedException - the requested access would be denied or the access cannot be
          determined because the Java virtual machine has insufficient
          privileges or other reasons. (optional specific exception)
IOException - if an I/O error occurs
SecurityException - In the case of the default provider, and a security manager is
          installed, the checkRead
          is invoked when checking read access to the file or only the
          existence of the file, the checkWrite is invoked when checking write access to the file,
          and checkExec is invoked
          when checking execute access.


"
FileSystemProvider,"copy(Path source, Path target, CopyOption... options)",abstract void,Copy a file to a target file.,"

copy
public abstract void copy(Path source,
                          Path target,
                          CopyOption... options)
                   throws IOException
Copy a file to a target file. This method works in exactly the manner
 specified by the Files.copy(Path,Path,CopyOption[]) method
 except that both the source and target paths must be associated with
 this provider.

Parameters:
source - the path to the file to copy
target - the path to the target file
options - options specifying how the copy should be done
Throws:
UnsupportedOperationException - if the array contains a copy option that is not supported
FileAlreadyExistsException - if the target file exists but cannot be replaced because the
          REPLACE_EXISTING option is not specified (optional
          specific exception)
DirectoryNotEmptyException - the REPLACE_EXISTING option is specified but the file
          cannot be replaced because it is a non-empty directory
          (optional specific exception)
IOException - if an I/O error occurs
SecurityException - In the case of the default provider, and a security manager is
          installed, the checkRead
          method is invoked to check read access to the source file, the
          checkWrite is invoked
          to check write access to the target file. If a symbolic link is
          copied the security manager is invoked to check LinkPermission(""symbolic"").


"
FileSystemProvider,"createDirectory(Path dir, FileAttribute<?>... attrs)",abstract void,Creates a new directory.,"

createDirectory
public abstract void createDirectory(Path dir,
                                     FileAttribute<?>... attrs)
                              throws IOException
Creates a new directory. This method works in exactly the manner
 specified by the Files.createDirectory(java.nio.file.Path, java.nio.file.attribute.FileAttribute<?>...) method.

Parameters:
dir - the directory to create
attrs - an optional list of file attributes to set atomically when
          creating the directory
Throws:
UnsupportedOperationException - if the array contains an attribute that cannot be set atomically
          when creating the directory
FileAlreadyExistsException - if a directory could not otherwise be created because a file of
          that name already exists (optional specific exception)
IOException - if an I/O error occurs or the parent directory does not exist
SecurityException - In the case of the default provider, and a security manager is
          installed, the checkWrite
          method is invoked to check write access to the new directory.


"
FileSystemProvider,"createLink(Path link, Path existing)",void,Creates a new link (directory entry) for an existing file.,"

createLink
public void createLink(Path link,
                       Path existing)
                throws IOException
Creates a new link (directory entry) for an existing file. This method
 works in exactly the manner specified by the Files.createLink(java.nio.file.Path, java.nio.file.Path)
 method.

  The default implementation of this method throws UnsupportedOperationException.

Parameters:
link - the link (directory entry) to create
existing - a path to an existing file
Throws:
UnsupportedOperationException - if the implementation does not support adding an existing file
          to a directory
FileAlreadyExistsException - if the entry could not otherwise be created because a file of
          that name already exists (optional specific exception)
IOException - if an I/O error occurs
SecurityException - In the case of the default provider, and a security manager
          is installed, it denies LinkPermission(""hard"")
          or its checkWrite
          method denies write access to either the  link or the
          existing file.


"
FileSystemProvider,"createSymbolicLink(Path link, Path target, FileAttribute<?>... attrs)",void,Creates a symbolic link to a target.,"

createSymbolicLink
public void createSymbolicLink(Path link,
                               Path target,
                               FileAttribute<?>... attrs)
                        throws IOException
Creates a symbolic link to a target. This method works in exactly the
 manner specified by the Files.createSymbolicLink(java.nio.file.Path, java.nio.file.Path, java.nio.file.attribute.FileAttribute<?>...) method.

  The default implementation of this method throws UnsupportedOperationException.

Parameters:
link - the path of the symbolic link to create
target - the target of the symbolic link
attrs - the array of attributes to set atomically when creating the
          symbolic link
Throws:
UnsupportedOperationException - if the implementation does not support symbolic links or the
          array contains an attribute that cannot be set atomically when
          creating the symbolic link
FileAlreadyExistsException - if a file with the name already exists (optional specific
          exception)
IOException - if an I/O error occurs
SecurityException - In the case of the default provider, and a security manager
          is installed, it denies LinkPermission(""symbolic"")
          or its checkWrite
          method denies write access to the path of the symbolic link.


"
FileSystemProvider,delete(Path path),abstract void,Deletes a file.,"

delete
public abstract void delete(Path path)
                     throws IOException
Deletes a file. This method works in exactly the  manner specified by the
 Files.delete(java.nio.file.Path) method.

Parameters:
path - the path to the file to delete
Throws:
NoSuchFileException - if the file does not exist (optional specific exception)
DirectoryNotEmptyException - if the file is a directory and could not otherwise be deleted
          because the directory is not empty (optional specific
          exception)
IOException - if an I/O error occurs
SecurityException - In the case of the default provider, and a security manager is
          installed, the SecurityManager.checkDelete(String) method
          is invoked to check delete access to the file


"
FileSystemProvider,deleteIfExists(Path path),boolean,Deletes a file if it exists.,"

deleteIfExists
public boolean deleteIfExists(Path path)
                       throws IOException
Deletes a file if it exists. This method works in exactly the manner
 specified by the Files.deleteIfExists(java.nio.file.Path) method.

  The default implementation of this method simply invokes delete(java.nio.file.Path) ignoring the NoSuchFileException when the file does not
 exist. It may be overridden where appropriate.

Parameters:
path - the path to the file to delete
Returns:
true if the file was deleted by this method; false if the file could not be deleted because it did not
          exist
Throws:
DirectoryNotEmptyException - if the file is a directory and could not otherwise be deleted
          because the directory is not empty (optional specific
          exception)
IOException - if an I/O error occurs
SecurityException - In the case of the default provider, and a security manager is
          installed, the SecurityManager.checkDelete(String) method
          is invoked to check delete access to the file


"
FileSystemProvider,"getFileAttributeView(Path path, Class<V> type, LinkOption... options)",abstract <V extends FileAttributeView> V,Returns a file attribute view of a given type.,"

getFileAttributeView
public abstract <V extends FileAttributeView> V getFileAttributeView(Path path,
                                                                     Class<V> type,
                                                                     LinkOption... options)
Returns a file attribute view of a given type. This method works in
 exactly the manner specified by the Files.getFileAttributeView(java.nio.file.Path, java.lang.Class<V>, java.nio.file.LinkOption...)
 method.

Type Parameters:
V - The FileAttributeView type
Parameters:
path - the path to the file
type - the Class object corresponding to the file attribute view
options - options indicating how symbolic links are handled
Returns:
a file attribute view of the specified type, or null if
          the attribute view type is not available


"
FileSystemProvider,getFileStore(Path path),abstract FileStore,Returns the FileStore representing the file store where a file is located.,"

getFileStore
public abstract FileStore getFileStore(Path path)
                                throws IOException
Returns the FileStore representing the file store where a file
 is located. This method works in exactly the manner specified by the
 Files.getFileStore(java.nio.file.Path) method.

Parameters:
path - the path to the file
Returns:
the file store where the file is stored
Throws:
IOException - if an I/O error occurs
SecurityException - In the case of the default provider, and a security manager is
          installed, the checkRead
          method is invoked to check read access to the file, and in
          addition it checks RuntimePermission
          (""getFileStoreAttributes"")


"
FileSystemProvider,getFileSystem(URI uri),abstract FileSystem,Returns an existing FileSystem created by this provider.,"

getFileSystem
public abstract FileSystem getFileSystem(URI uri)
Returns an existing FileSystem created by this provider.

  This method returns a reference to a FileSystem that was
 created by invoking the newFileSystem(URI,Map)
 method. File systems created the newFileSystem(Path,Map) method are not returned by this method.
 The file system is identified by its URI. Its exact form
 is highly provider dependent. In the case of the default provider the URI's
 path component is ""/"" and the authority, query and fragment components
 are undefined (Undefined components are represented by null).

  Once a file system created by this provider is closed it is provider-dependent if this
 method returns a reference to the closed file system or throws FileSystemNotFoundException. If the provider allows a new file system to
 be created with the same URI as a file system it previously created then
 this method throws the exception if invoked after the file system is
 closed (and before a new instance is created by the newFileSystem method).

  If a security manager is installed then a provider implementation
 may require to check a permission before returning a reference to an
 existing file system. In the case of the default file system, no permission check is required.

Parameters:
uri - URI reference
Returns:
The file system
Throws:
IllegalArgumentException - If the pre-conditions for the uri parameter aren't met
FileSystemNotFoundException - If the file system does not exist
SecurityException - If a security manager is installed and it denies an unspecified
          permission.


"
