ClassName,Method,Return Type,Description,Full Description
ColorType,getID(),int,"Returns a unique id, as an integer, for this ColorType.","

getID
public final int getID()
Returns a unique id, as an integer, for this ColorType.

Returns:
a unique id, as an integer, for this ColorType.


"
ColorType,toString(),String,Returns the textual description of this ColorType.,"

toString
public String toString()
Returns the textual description of this ColorType.
 This is the same value that the ColorType was created
 with.

Overrides:
toString in class Object
Returns:
the description of the string


"
Region,getName(),String,Returns the name of the region.,"

getName
public String getName()
Returns the name of the region.

Returns:
name of the Region.


"
Region,isSubregion(),boolean,"Returns true if the Region is a subregion of a Component, otherwise false.","

isSubregion
public boolean isSubregion()
Returns true if the Region is a subregion of a Component, otherwise
 false. For example, Region.BUTTON corresponds do a
 Component so that Region.BUTTON.isSubregion()
 returns false.

Returns:
true if the Region is a subregion of a Component.


"
Region,toString(),String,Returns the name of the Region.,"

toString
public String toString()
Returns the name of the Region.

Overrides:
toString in class Object
Returns:
name of the Region.


"
SynthButtonUI,createUI(JComponent c),static ComponentUI,Creates a new UI object for the given component.,"

createUI
public static ComponentUI createUI(JComponent c)
Creates a new UI object for the given component.

Parameters:
c - component to create UI object for
Returns:
the UI object


"
SynthButtonUI,"getBaseline(JComponent c, int width, int height)",int,Returns the baseline.,"

getBaseline
public int getBaseline(JComponent c,
                       int width,
                       int height)
Returns the baseline.

Overrides:
getBaseline in class BasicButtonUI
Parameters:
c - JComponent baseline is being requested for
width - the width to get the baseline for
height - the height to get the baseline for
Returns:
baseline or a value < 0 indicating there is no reasonable
                  baseline
See Also:
JComponent.getBaseline(int, int)


"
SynthButtonUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.,"

getContext
public SynthContext getContext(JComponent c)
Returns the Context for the specified component.

Specified by:
getContext in interface SynthUI
Parameters:
c - Component requesting SynthContext.
Returns:
SynthContext describing component.


"
SynthButtonUI,getDefaultIcon(AbstractButton b),protected Icon,Returns the default icon.,"

getDefaultIcon
protected Icon getDefaultIcon(AbstractButton b)
Returns the default icon. This should not callback
 to the JComponent.

Parameters:
b - button the icon is associated with
Returns:
default icon


"
SynthButtonUI,getIcon(AbstractButton b),protected Icon,Returns the Icon to use for painting the button.,"

getIcon
protected Icon getIcon(AbstractButton b)
Returns the Icon to use for painting the button. The icon is chosen with
 respect to the current state of the button.

Parameters:
b - button the icon is associated with
Returns:
an icon


"
SynthButtonUI,getMaximumSize(JComponent c),Dimension,Returns the specified component's maximum size appropriate for the look and feel.,"

getMaximumSize
public Dimension getMaximumSize(JComponent c)
Returns the specified component's maximum size appropriate for
 the look and feel.  If null is returned, the maximum
 size will be calculated by the component's layout manager instead
 (this is the preferred approach for any component with a specific
 layout manager installed).  The default implementation of this
 method invokes getPreferredSize and returns that value.

Overrides:
getMaximumSize in class BasicButtonUI
Parameters:
c - the component whose maximum size is being queried;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
Returns:
a Dimension object or null
See Also:
JComponent.getMaximumSize(), 
LayoutManager2.maximumLayoutSize(java.awt.Container)


"
SynthButtonUI,getMinimumSize(JComponent c),Dimension,Returns the specified component's minimum size appropriate for the look and feel.,"

getMinimumSize
public Dimension getMinimumSize(JComponent c)
Returns the specified component's minimum size appropriate for
 the look and feel.  If null is returned, the minimum
 size will be calculated by the component's layout manager instead
 (this is the preferred approach for any component with a specific
 layout manager installed).  The default implementation of this
 method invokes getPreferredSize and returns that value.

Overrides:
getMinimumSize in class BasicButtonUI
Parameters:
c - the component whose minimum size is being queried;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
Returns:
a Dimension object or null
See Also:
JComponent.getMinimumSize(), 
LayoutManager.minimumLayoutSize(java.awt.Container), 
ComponentUI.getPreferredSize(javax.swing.JComponent)


"
SynthButtonUI,getPreferredSize(JComponent c),Dimension,Returns the specified component's preferred size appropriate for the look and feel.,"

getPreferredSize
public Dimension getPreferredSize(JComponent c)
Returns the specified component's preferred size appropriate for
 the look and feel.  If null is returned, the preferred
 size will be calculated by the component's layout manager instead
 (this is the preferred approach for any component with a specific
 layout manager installed).  The default implementation of this
 method returns null.

Overrides:
getPreferredSize in class BasicButtonUI
Parameters:
c - the component whose preferred size is being queried;
          this argument is often ignored,
          but might be used if the UI object is stateless
          and shared by multiple components
See Also:
JComponent.getPreferredSize(), 
LayoutManager.preferredLayoutSize(java.awt.Container)


"
SynthButtonUI,getSizingIcon(AbstractButton b),protected Icon,Returns the Icon used in calculating the preferred/minimum/maximum size.,"

getSizingIcon
protected Icon getSizingIcon(AbstractButton b)
Returns the Icon used in calculating the
 preferred/minimum/maximum size.

"
SynthButtonUI,installDefaults(AbstractButton b),protected void,NULL,"

installDefaults
protected void installDefaults(AbstractButton b)

Overrides:
installDefaults in class BasicButtonUI


"
SynthButtonUI,installListeners(AbstractButton b),protected void,NULL,"

installListeners
protected void installListeners(AbstractButton b)

Overrides:
installListeners in class BasicButtonUI


"
SynthButtonUI,"paint(Graphics g, JComponent c)",void,Paints the specified component according to the Look and Feel.,"

paint
public void paint(Graphics g,
                  JComponent c)
Paints the specified component according to the Look and Feel.
 This method is not used by Synth Look and Feel.
 Painting is handled by the paint(SynthContext,Graphics) method.

Overrides:
paint in class BasicButtonUI
Parameters:
g - the Graphics object used for painting
c - the component being painted
See Also:
paint(SynthContext,Graphics)


"
SynthButtonUI,"paint(SynthContext context, Graphics g)",protected void,Paints the specified component.,"

paint
protected void paint(SynthContext context,
                     Graphics g)
Paints the specified component.

Parameters:
context - context for the component being painted
g - the Graphics object used for painting
See Also:
update(Graphics,JComponent)


"
SynthButtonUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.,"

paintBorder
public void paintBorder(SynthContext context,
                        Graphics g,
                        int x,
                        int y,
                        int w,
                        int h)
Paints the border.

Specified by:
paintBorder in interface SynthUI
Parameters:
context - a component context
g - Graphics to paint on
x - the X coordinate
y - the Y coordinate
w - width of the border
h - height of the border


"
SynthButtonUI,propertyChange(PropertyChangeEvent e),void,This method gets called when a bound property is changed.,"

propertyChange
public void propertyChange(PropertyChangeEvent e)
This method gets called when a bound property is changed.

Specified by:
propertyChange in interface PropertyChangeListener
Parameters:
e - A PropertyChangeEvent object describing the event source
          and the property that has changed.


"
SynthButtonUI,uninstallDefaults(AbstractButton b),protected void,NULL,"

uninstallDefaults
protected void uninstallDefaults(AbstractButton b)

Overrides:
uninstallDefaults in class BasicButtonUI


"
SynthButtonUI,uninstallListeners(AbstractButton b),protected void,NULL,"

uninstallListeners
protected void uninstallListeners(AbstractButton b)

Overrides:
uninstallListeners in class BasicButtonUI


"
SynthButtonUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.,"

update
public void update(Graphics g,
                   JComponent c)
Notifies this UI delegate to repaint the specified component.
 This method paints the component background, then calls
 the paint(SynthContext,Graphics) method.

 In general, this method does not need to be overridden by subclasses.
 All Look and Feel rendering code should reside in the paint method.

Overrides:
update in class ComponentUI
Parameters:
g - the Graphics object used for painting
c - the component being painted
See Also:
paint(SynthContext,Graphics)


"
SynthCheckBoxMenuItemUI,createUI(JComponent c),static ComponentUI,Creates a new UI object for the given component.,"

createUI
public static ComponentUI createUI(JComponent c)
Creates a new UI object for the given component.

Parameters:
c - component to create UI object for
Returns:
the UI object


"
SynthCheckBoxMenuItemUI,getPropertyPrefix(),protected String,NULL,"

getPropertyPrefix
protected String getPropertyPrefix()

Overrides:
getPropertyPrefix in class BasicMenuItemUI


"
SynthCheckBoxMenuItemUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.,"

paintBorder
public void paintBorder(SynthContext context,
                        Graphics g,
                        int x,
                        int y,
                        int w,
                        int h)
Paints the border.

Specified by:
paintBorder in interface SynthUI
Overrides:
paintBorder in class SynthMenuItemUI
Parameters:
context - a component context
g - Graphics to paint on
x - the X coordinate
y - the Y coordinate
w - width of the border
h - height of the border


"
SynthCheckBoxUI,createUI(JComponent b),static ComponentUI,Creates a new UI object for the given component.,"

createUI
public static ComponentUI createUI(JComponent b)
Creates a new UI object for the given component.

Parameters:
b - component to create UI object for
Returns:
the UI object


"
SynthCheckBoxUI,getPropertyPrefix(),protected String,NULL,"

getPropertyPrefix
protected String getPropertyPrefix()

Overrides:
getPropertyPrefix in class SynthRadioButtonUI


"
SynthCheckBoxUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.,"

paintBorder
public void paintBorder(SynthContext context,
                        Graphics g,
                        int x,
                        int y,
                        int w,
                        int h)
Paints the border.

Specified by:
paintBorder in interface SynthUI
Overrides:
paintBorder in class SynthRadioButtonUI
Parameters:
context - a component context
g - Graphics to paint on
x - the X coordinate
y - the Y coordinate
w - width of the border
h - height of the border


"
SynthColorChooserUI,createDefaultChoosers(),protected AbstractColorChooserPanel[],NULL,"

createDefaultChoosers
protected AbstractColorChooserPanel[] createDefaultChoosers()

Overrides:
createDefaultChoosers in class BasicColorChooserUI


"
SynthColorChooserUI,createUI(JComponent c),static ComponentUI,Creates a new UI object for the given component.,"

createUI
public static ComponentUI createUI(JComponent c)
Creates a new UI object for the given component.

Parameters:
c - component to create UI object for
Returns:
the UI object


"
SynthColorChooserUI,getContext(JComponent c),SynthContext,Returns the Context for the specified component.,"

getContext
public SynthContext getContext(JComponent c)
Returns the Context for the specified component.

Specified by:
getContext in interface SynthUI
Parameters:
c - Component requesting SynthContext.
Returns:
SynthContext describing component.


"
SynthColorChooserUI,installDefaults(),protected void,NULL,"

installDefaults
protected void installDefaults()

Overrides:
installDefaults in class BasicColorChooserUI


"
SynthColorChooserUI,installListeners(),protected void,NULL,"

installListeners
protected void installListeners()

Overrides:
installListeners in class BasicColorChooserUI


"
SynthColorChooserUI,"paint(Graphics g, JComponent c)",void,Paints the specified component according to the Look and Feel.,"

paint
public void paint(Graphics g,
                  JComponent c)
Paints the specified component according to the Look and Feel.
 This method is not used by Synth Look and Feel.
 Painting is handled by the paint(SynthContext,Graphics) method.

Overrides:
paint in class ComponentUI
Parameters:
g - the Graphics object used for painting
c - the component being painted
See Also:
paint(SynthContext,Graphics)


"
SynthColorChooserUI,"paint(SynthContext context, Graphics g)",protected void,Paints the specified component.,"

paint
protected void paint(SynthContext context,
                     Graphics g)
Paints the specified component.
 This implementation does not perform any actions.

Parameters:
context - context for the component being painted
g - the Graphics object used for painting
See Also:
update(Graphics,JComponent)


"
SynthColorChooserUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void,Paints the border.,"

paintBorder
public void paintBorder(SynthContext context,
                        Graphics g,
                        int x,
                        int y,
                        int w,
                        int h)
Paints the border.

Specified by:
paintBorder in interface SynthUI
Parameters:
context - a component context
g - Graphics to paint on
x - the X coordinate
y - the Y coordinate
w - width of the border
h - height of the border


"
SynthColorChooserUI,propertyChange(PropertyChangeEvent e),void,This method gets called when a bound property is changed.,"

propertyChange
public void propertyChange(PropertyChangeEvent e)
This method gets called when a bound property is changed.

Specified by:
propertyChange in interface PropertyChangeListener
Parameters:
e - A PropertyChangeEvent object describing the event source
          and the property that has changed.


"
SynthColorChooserUI,uninstallDefaults(),protected void,NULL,"

uninstallDefaults
protected void uninstallDefaults()

Overrides:
uninstallDefaults in class BasicColorChooserUI


"
SynthColorChooserUI,uninstallListeners(),protected void,NULL,"

uninstallListeners
protected void uninstallListeners()

Overrides:
uninstallListeners in class BasicColorChooserUI


"
SynthColorChooserUI,"update(Graphics g, JComponent c)",void,Notifies this UI delegate to repaint the specified component.,"

update
public void update(Graphics g,
                   JComponent c)
Notifies this UI delegate to repaint the specified component.
 This method paints the component background, then calls
 the paint(SynthContext,Graphics) method.

 In general, this method does not need to be overridden by subclasses.
 All Look and Feel rendering code should reside in the paint method.

Overrides:
update in class ComponentUI
Parameters:
g - the Graphics object used for painting
c - the component being painted
See Also:
paint(SynthContext,Graphics)


"
