Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AttributeListImpl,1,boolean add(E e),False,NULL
0,AttributeListImpl,2,E get(int index),False,NULL
0,AttributeListImpl,3,E remove(int index),False,NULL
0,AttributeListImpl,4,"E set(int index, E element)",False,NULL
0,AttributeListImpl,5,int size(),False,NULL
1,AttributesImpl,1,boolean add(E e),False,NULL
1,AttributesImpl,2,"void add(int index, E element)",False,NULL
1,AttributesImpl,3,boolean addAll(Collection<? extends E> c),False,NULL
1,AttributesImpl,4,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
1,AttributesImpl,5,void clear(),True,Clear the attribute list for reuse.
2,DefaultHandler,1,void startDocument(),True,Receive notification of the beginning of the document.
2,DefaultHandler,2,void endDocument(),True,Receive notification of the end of the document.
2,DefaultHandler,3,"void startElement(String uri, String localName, String qName, Attributes attributes)",True,Receive notification of the start of an element.
2,DefaultHandler,4,"void endElement(String uri, String localName, String qName)",True,Receive notification of the end of an element.
2,DefaultHandler,5,"void characters(char ch[], int start, int length)",False,NULL
3,LocatorImpl,1,int getLineNumber(),True,Return the saved line number (1-based).
3,LocatorImpl,2,int getColumnNumber(),True,Return the saved column number (1-based).
3,LocatorImpl,3,String getPublicId(),True,Return the saved public identifier.
3,LocatorImpl,4,String getSystemId(),True,Return the saved system identifier.
3,LocatorImpl,5,String getCharacterEncodingScheme(),False,NULL
4,NamespaceSupport,1,"boolean add(String prefix, String uri)",False,NULL
4,NamespaceSupport,2,"boolean add(String prefix, String uri, String defaultElement)",False,NULL
4,NamespaceSupport,3,"boolean add(String prefix, String uri, String defaultElement, String defaultAttribute)",False,NULL
4,NamespaceSupport,4,"boolean add(String prefix, String uri, String defaultElement, String defaultAttribute, String defaultNamespace)",False,NULL
4,NamespaceSupport,5,"boolean add(String prefix, String uri, String defaultElement, String defaultAttribute, String defaultNamespace, String defaultNamespacePrefix)",False,NULL
5,ParserAdapter,1,void setContentHandler(ContentHandler handler),True,Set the content handler.
5,ParserAdapter,2,void setDTDHandler(DTDHandler handler),True,Set the DTD handler.
5,ParserAdapter,3,void setEntityResolver(EntityResolver resolver),True,Set the entity resolver.
5,ParserAdapter,4,void setErrorHandler(ErrorHandler handler),True,Set the error handler.
5,ParserAdapter,5,"void parse(InputSource input) throws SAXException, IOException",True,Parse an XML document.
6,ParserFactory,1,ParserFactory.newInstance(),False,NULL
6,ParserFactory,2,ParserFactory.newParser(),False,NULL
6,ParserFactory,3,ParserFactory.setFeature(),False,NULL
6,ParserFactory,4,ParserFactory.getFeature(),False,NULL
6,ParserFactory,5,ParserFactory.setProperty(),False,NULL
7,XMLFilterImpl,1,void setParent(XMLReader parent),True,Set the parent reader.
7,XMLFilterImpl,2,void setDocumentLocator(Locator locator),True,Filter a new document locator event.
7,XMLFilterImpl,3,void startDocument(),True,Filter a start document event.
7,XMLFilterImpl,4,void endDocument(),True,Filter an end document event.
7,XMLFilterImpl,5,"void startPrefixMapping(String prefix, String uri)",True,Filter a start Namespace prefix mapping event.
7,XMLFilterImpl,6,void endPrefixMapping(String prefix),True,Filter an end Namespace prefix mapping event.
7,XMLFilterImpl,7,"void startElement(String uri, String localName, String qName, Attributes atts)",True,Filter a start element event.
7,XMLFilterImpl,8,"void endElement(String uri, String localName, String qName)",True,Filter an end element event.
7,XMLFilterImpl,9,"void characters(char[] ch, int start, int length)",True,Filter a character data event.
7,XMLFilterImpl,10,"void ignorableWhitespace(char[] ch, int start, int length)",True,Filter an ignorable whitespace event.
7,XMLFilterImpl,11,"void processingInstruction(String target, String data)",True,Filter a processing instruction event.
7,XMLFilterImpl,12,void skippedEntity(String name),True,Filter a skipped entity event.
7,XMLFilterImpl,13,void warning(SAXParseException e),True,Filter a warning event.
7,XMLFilterImpl,14,void error(SAXParseException e),True,Filter an error event.
7,XMLFilterImpl,15,void fatalError(SAXParseException e),True,Filter a fatal error event.
8,XMLReaderAdapter,1,void setContentHandler(ContentHandler handler),False,NULL
8,XMLReaderAdapter,2,void setDTDHandler(DTDHandler handler),True,Register the DTD event handler.
8,XMLReaderAdapter,3,void setEntityResolver(EntityResolver resolver),True,Register the entity resolver.
8,XMLReaderAdapter,4,void setErrorHandler(ErrorHandler handler),True,Register the error event handler.
8,XMLReaderAdapter,5,"void parse(InputSource input) throws SAXException, IOException",True,Parse the document.
9,XMLReaderFactory,1,XMLReaderFactory.createXMLReader(),False,NULL
9,XMLReaderFactory,2,XMLReaderFactory.getXMLReader(),False,NULL
9,XMLReaderFactory,3,XMLReaderFactory.getXMLReader(String parser),False,NULL
9,XMLReaderFactory,4,"XMLReaderFactory.getXMLReader(String parser, String classname)",False,NULL
9,XMLReaderFactory,5,"XMLReaderFactory.getXMLReader(String parser, String classname, String feature, boolean value)",False,NULL
