FileName,UsedPackage
AttributesImpl_5,True
DefaultHandler_1,True
DefaultHandler_2,True
DefaultHandler_3,True
DefaultHandler_4,True
LocatorImpl_1,True
LocatorImpl_2,True
LocatorImpl_3,True
LocatorImpl_4,True
ParserAdapter_1,True
ParserAdapter_2,True
ParserAdapter_3,True
ParserAdapter_4,True
ParserAdapter_5,True
XMLFilterImpl_1,True
XMLFilterImpl_2,True
XMLFilterImpl_3,True
XMLFilterImpl_4,True
XMLFilterImpl_5,True
XMLFilterImpl_6,True
XMLFilterImpl_7,True
XMLFilterImpl_8,True
XMLFilterImpl_9,True
XMLFilterImpl_10,True
XMLFilterImpl_11,True
XMLFilterImpl_12,True
XMLFilterImpl_13,True
XMLFilterImpl_14,True
XMLFilterImpl_15,True
XMLReaderAdapter_2,True
XMLReaderAdapter_3,True
XMLReaderAdapter_4,True
XMLReaderAdapter_5,True
