ClassName,Method,Return Type,Description
AccessibleBundle,toDisplayString(),String,Gets localized string describing the key using the default locale.
AccessibleBundle,toDisplayString(Locale locale),String,Obtains the key as a localized string.
AccessibleBundle,"toDisplayString(String resourceBundleName, Locale locale)",protected String,Obtains the key as a localized string.
AccessibleBundle,toString(),String,Gets localized string describing the key using the default locale.
AccessibleContext,addPropertyChangeListener(PropertyChangeListener listener),void,Adds a PropertyChangeListener to the listener list.
AccessibleContext,"firePropertyChange(String propertyName, Object oldValue, Object newValue)",void,Support for reporting bound property changes.
AccessibleContext,getAccessibleAction(),AccessibleAction,Gets the AccessibleAction associated with this object that supports one or more actions.
AccessibleContext,getAccessibleChild(int i),abstract Accessible,Returns the specified Accessible child of the object.
AccessibleContext,getAccessibleChildrenCount(),abstract int,Returns the number of accessible children of the object.
AccessibleContext,getAccessibleComponent(),AccessibleComponent,Gets the AccessibleComponent associated with this object that has a graphical representation.
AccessibleContext,getAccessibleDescription(),String,Gets the accessibleDescription property of this object.
AccessibleContext,getAccessibleEditableText(),AccessibleEditableText,Gets the AccessibleEditableText associated with this object presenting editable text on the display.
AccessibleContext,getAccessibleIcon(),AccessibleIcon[],Gets the AccessibleIcons associated with an object that has one or more associated icons
AccessibleContext,getAccessibleIndexInParent(),abstract int,Gets the 0-based index of this object in its accessible parent.
AccessibleContext,getAccessibleName(),String,Gets the accessibleName property of this object.
AccessibleContext,getAccessibleParent(),Accessible,Gets the Accessible parent of this object.
AccessibleContext,getAccessibleRelationSet(),AccessibleRelationSet,Gets the AccessibleRelationSet associated with an object
AccessibleContext,getAccessibleRole(),abstract AccessibleRole,Gets the role of this object.
AccessibleContext,getAccessibleSelection(),AccessibleSelection,Gets the AccessibleSelection associated with this object which allows its Accessible children to be selected.
AccessibleContext,getAccessibleStateSet(),abstract AccessibleStateSet,Gets the state set of this object.
AccessibleContext,getAccessibleTable(),AccessibleTable,Gets the AccessibleTable associated with an object
AccessibleContext,getAccessibleText(),AccessibleText,Gets the AccessibleText associated with this object presenting text on the display.
AccessibleContext,getAccessibleValue(),AccessibleValue,Gets the AccessibleValue associated with this object that supports a Numerical value.
AccessibleContext,getLocale(),abstract Locale,Gets the locale of the component.
AccessibleContext,removePropertyChangeListener(PropertyChangeListener listener),void,Removes a PropertyChangeListener from the listener list.
AccessibleContext,setAccessibleDescription(String s),void,Sets the accessible description of this object.
AccessibleContext,setAccessibleName(String s),void,Sets the localized accessible name of this object.
AccessibleContext,setAccessibleParent(Accessible a),void,Sets the Accessible parent of this object.
AccessibleHyperlink,doAccessibleAction(int i),abstract boolean,Performs the specified Action on the object
AccessibleHyperlink,getAccessibleActionAnchor(int i),abstract Object,"Returns an object that represents the link anchor, as appropriate for that link."
AccessibleHyperlink,getAccessibleActionCount(),abstract int,"Returns the number of accessible actions available in this Link If there are more than one, the first one is NOT considered the ""default"" action of this LINK object (e.g."
AccessibleHyperlink,getAccessibleActionDescription(int i),abstract String,Returns a String description of this particular link action.
AccessibleHyperlink,getAccessibleActionObject(int i),abstract Object,"Returns an object that represents the link action, as appropriate for that link."
AccessibleHyperlink,getEndIndex(),abstract int,Gets the index with the hypertext document at which this link ends
AccessibleHyperlink,getStartIndex(),abstract int,Gets the index with the hypertext document at which this link begins
AccessibleHyperlink,isValid(),abstract boolean,"Since the document a link is associated with may have changed, this method returns whether or not this Link is still valid (with respect to the document it references)."
AccessibleRelation,getKey(),String,Returns the key for this relation
AccessibleRelation,getTarget(),Object[],Returns the target objects for this relation
AccessibleRelation,setTarget(Object target),void,Sets the target object for this relation
AccessibleRelation,setTarget(Object[] target),void,Sets the target objects for this relation
AccessibleRelationSet,add(AccessibleRelation relation),boolean,Adds a new relation to the current relation set.
AccessibleRelationSet,addAll(AccessibleRelation[] relations),void,Adds all of the relations to the existing relation set.
AccessibleRelationSet,clear(),void,Removes all the relations from the current relation set.
AccessibleRelationSet,contains(String key),boolean,Returns whether the relation set contains a relation that matches the specified key.
AccessibleRelationSet,get(String key),AccessibleRelation,Returns the relation that matches the specified key.
AccessibleRelationSet,remove(AccessibleRelation relation),boolean,Removes a relation from the current relation set.
AccessibleRelationSet,size(),int,Returns the number of relations in the relation set.
AccessibleRelationSet,toArray(),AccessibleRelation[],Returns the current relation set as an array of AccessibleRelation
AccessibleRelationSet,toString(),String,Creates a localized String representing all the relations in the set using the default locale.
AccessibleResourceBundle,getContents(),Object[][],Deprecated.
AccessibleStateSet,add(AccessibleState state),boolean,Adds a new state to the current state set if it is not already present.
AccessibleStateSet,addAll(AccessibleState[] states),void,Adds all of the states to the existing state set.
AccessibleStateSet,clear(),void,Removes all the states from the current state set.
AccessibleStateSet,contains(AccessibleState state),boolean,Checks if the current state is in the state set.
AccessibleStateSet,remove(AccessibleState state),boolean,Removes a state from the current state set.
AccessibleStateSet,toArray(),AccessibleState[],Returns the current state set as an array of AccessibleState
AccessibleStateSet,toString(),String,Creates a localized String representing all the states in the set using the default locale.
