Sample Number,ClassName,Snippet Number,Method,Exist
0,DSAGenParameterSpec,1,"DSAParameterSpec(BigInteger p, BigInteger q, BigInteger g)",False
0,DSAGenParameterSpec,2,BigInteger getP(),False
0,DSAGenParameterSpec,3,BigInteger getQ(),False
0,DSAGenParameterSpec,4,BigInteger getG(),False
0,DSAGenParameterSpec,5,int getL(),False
0,DSAGenParameterSpec,6,boolean equals(Object obj),False
0,DSAGenParameterSpec,7,int hashCode(),False
0,DSAGenParameterSpec,8,String toString(),False
0,DSAGenParameterSpec,9,DSAParameterSpec getParameterSpec(Key key),False
0,DSAGenParameterSpec,10,DSAParameterSpec getParameterSpec(AlgorithmParameterSpec params),False
0,DSAGenParameterSpec,11,"AlgorithmParameterSpec getParameterSpec(Key key, String provider)",False
0,DSAGenParameterSpec,12,"AlgorithmParameterSpec getParameterSpec(AlgorithmParameterSpec params, String provider)",False
0,DSAGenParameterSpec,13,"AlgorithmParameterSpec getParameterSpec(Key key, Provider provider)",False
0,DSAGenParameterSpec,14,"AlgorithmParameterSpec getParameterSpec(AlgorithmParameterSpec params, Provider provider)",False
0,DSAGenParameterSpec,15,"AlgorithmParameterSpec getParameterSpec(Key key, String provider, SecureRandom random)",False
0,DSAGenParameterSpec,16,"AlgorithmParameterSpec getParameterSpec(AlgorithmParameterSpec params, String provider, SecureRandom random)",False
0,DSAGenParameterSpec,17,"AlgorithmParameterSpec getParameterSpec(Key key, Provider provider, SecureRandom random)",False
0,DSAGenParameterSpec,18,"AlgorithmParameterSpec getParameterSpec(AlgorithmParameterSpec params, Provider provider, SecureRandom random)",False
0,DSAGenParameterSpec,19,"AlgorithmParameterSpec getParameterSpec(Key key, String provider, SecureRandom random, Cipher cipher)",False
0,DSAGenParameterSpec,20,"AlgorithmParameterSpec getParameterSpec(AlgorithmParameterSpec params, String provider, SecureRandom random, Cipher cipher)",False
0,DSAGenParameterSpec,21,"AlgorithmParameterSpec getParameterSpec(Key key, Provider provider, SecureRandom random, Cipher cipher)",False
0,DSAGenParameterSpec,22,"AlgorithmParameterSpec getParameterSpec(AlgorithmParameterSpec params, Provider provider, SecureRandom random, Cipher cipher)",False
1,DSAParameterSpec,1,BigInteger getP(),True
1,DSAParameterSpec,2,BigInteger getQ(),True
1,DSAParameterSpec,3,BigInteger getG(),True
1,DSAParameterSpec,4,int getL(),False
1,DSAParameterSpec,5,BigInteger getSeed(),False
2,DSAPrivateKeySpec,1,BigInteger getX(),True
2,DSAPrivateKeySpec,2,BigInteger getG(),True
2,DSAPrivateKeySpec,3,BigInteger getP(),True
2,DSAPrivateKeySpec,4,BigInteger getQ(),True
2,DSAPrivateKeySpec,5,BigInteger getY(),False
3,DSAPublicKeySpec,1,BigInteger getG(),True
3,DSAPublicKeySpec,2,BigInteger getP(),True
3,DSAPublicKeySpec,3,BigInteger getQ(),True
3,DSAPublicKeySpec,4,BigInteger getY(),True
3,DSAPublicKeySpec,5,DSAParams getParams(),False
4,ECFieldF2m,1,"ECFieldF2m(int m, int k)",False
4,ECFieldF2m,2,"ECFieldF2m(int m, int k, BigInteger p)",False
4,ECFieldF2m,3,ECFieldF2m(BigInteger p),False
4,ECFieldF2m,4,ECFieldF2m(ECFieldF2m ecFieldF2m),False
4,ECFieldF2m,5,int getM(),True
4,ECFieldF2m,6,int getK(),False
4,ECFieldF2m,7,BigInteger getP(),False
4,ECFieldF2m,8,int getBitLength(),False
4,ECFieldF2m,9,ECFieldF2m getField(),False
4,ECFieldF2m,10,ECFieldF2m getSubField(),False
4,ECFieldF2m,11,ECFieldF2m getSubField(int k),False
4,ECFieldF2m,12,ECFieldF2m getSubField(BigInteger p),False
4,ECFieldF2m,13,"ECFieldF2m getSubField(int m, int k)",False
4,ECFieldF2m,14,"ECFieldF2m getSubField(int m, int k, BigInteger p)",False
4,ECFieldF2m,15,ECFieldF2m getSubField(ECFieldF2m ecFieldF2m),False
4,ECFieldF2m,16,"ECFieldF2m getSubField(int m, BigInteger p)",False
4,ECFieldF2m,17,"ECFieldF2m getSubField(BigInteger p, int k)",False
4,ECFieldF2m,18,"ECFieldF2m getSubField(int m, int k, int precision)",False
4,ECFieldF2m,19,"ECFieldF2m getSubField(BigInteger p, int k, int precision)",False
4,ECFieldF2m,20,"ECFieldF2m getSubField(int m, BigInteger p, int precision)",False
4,ECFieldF2m,21,"ECFieldF2m getSubField(ECFieldF2m ecFieldF2m, int precision)",False
4,ECFieldF2m,22,"ECFieldF2m getSubField(int m, int k, BigInteger p, int precision)",False
5,ECFieldFp,1,ECFieldFp(BigInteger p),False
5,ECFieldFp,2,BigInteger getP(),True
5,ECFieldFp,3,"ECPoint createPoint(BigInteger x, BigInteger y)",False
5,ECFieldFp,4,ECPoint getZero(),False
5,ECFieldFp,5,ECPoint getCurve(),False
6,ECGenParameterSpec,1,ECGenParameterSpec(String curveName),False
6,ECGenParameterSpec,2,String getCurveName(),False
6,ECGenParameterSpec,3,ECParameterSpec getParams(),False
6,ECGenParameterSpec,4,ECNamedCurveSpec getNamedCurve(),False
6,ECGenParameterSpec,5,ECPoint getGenerator(),False
7,ECParameterSpec,1,"ECParameterSpec(BigInteger p, BigInteger a, BigInteger b, BigInteger g, BigInteger n, BigInteger h)",False
7,ECParameterSpec,2,BigInteger getP(),False
7,ECParameterSpec,3,BigInteger getA(),False
7,ECParameterSpec,4,BigInteger getB(),False
7,ECParameterSpec,5,BigInteger getG(),False
7,ECParameterSpec,6,BigInteger getN(),False
7,ECParameterSpec,7,BigInteger getH(),False
7,ECParameterSpec,8,boolean equals(Object obj),False
7,ECParameterSpec,9,int hashCode(),False
7,ECParameterSpec,10,String toString(),False
