ClassName,Method,Return Type,Description
SyncFactory,getInstance(String providerID),static SyncProvider,Returns the SyncProvider instance identified by providerID.
SyncFactory,getLogger(),static Logger,Returns the logging object for applications to retrieve synchronization events posted by SyncProvider implementations.
SyncFactory,getRegisteredProviders(),static Enumeration<SyncProvider>,Returns an Enumeration of currently registered synchronization providers.
SyncFactory,getSyncFactory(),static SyncFactory,Returns the SyncFactory singleton.
SyncFactory,registerProvider(String providerID),static void,Adds the the given synchronization provider to the factory register.
SyncFactory,setJNDIContext(Context ctx),static void,Sets the initial JNDI context from which SyncProvider implementations can be retrieved from a JNDI namespace
SyncFactory,setLogger(Logger logger),static void,Sets the logging object to be used by the SyncProvider implementation provided by the SyncFactory.
SyncFactory,"setLogger(Logger logger, Level level)",static void,Sets the logging object that is used by SyncProvider implementations provided by the SyncFactory SPI.
SyncFactory,unregisterProvider(String providerID),static void,Removes the designated currently registered synchronization provider from the Factory SPI register.
SyncProvider,getDataSourceLock(),abstract int,Returns the current data source lock severity level active in this SyncProvider implementation.
SyncProvider,getProviderGrade(),abstract int,Returns a constant indicating the grade of synchronization a RowSet object can expect from this SyncProvider object.
SyncProvider,getProviderID(),abstract String,Returns the unique identifier for this SyncProvider object.
SyncProvider,getRowSetReader(),abstract RowSetReader,"Returns a javax.sql.RowSetReader object, which can be used to populate a RowSet object with data."
SyncProvider,getRowSetWriter(),abstract RowSetWriter,"Returns a javax.sql.RowSetWriter object, which can be used to write a RowSet object's data back to the underlying data source."
SyncProvider,getVendor(),abstract String,Returns the vendor name of this SyncProvider instance
SyncProvider,getVersion(),abstract String,Returns the release version of this SyncProvider instance.
SyncProvider,setDataSourceLock(int datasource_lock),abstract void,Sets a lock on the underlying data source at the level indicated by datasource_lock.
SyncProvider,supportsUpdatableView(),abstract int,Returns whether this SyncProvider implementation can perform synchronization between a RowSet object and the SQL VIEW in the data source from which the RowSet object got its data.
