Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,Binder,1,"void setProperty(String name, Object value)",True,Set the particular property in the underlying implementation of Binder.
0,Binder,2,Object getProperty(String name),True,Get the particular property in the underlying implementation of Binder.
0,Binder,3,"void setProperty(String name, Object value)",True,Set the particular property in the underlying implementation of Binder.
0,Binder,4,Object getProperty(String name),True,Get the particular property in the underlying implementation of Binder.
0,Binder,5,"void setProperty(String name, Object value)",True,Set the particular property in the underlying implementation of Binder.
0,Binder,6,Object getProperty(String name),True,Get the particular property in the underlying implementation of Binder.
0,Binder,7,"void setProperty(String name, Object value)",True,Set the particular property in the underlying implementation of Binder.
0,Binder,8,Object getProperty(String name),True,Get the particular property in the underlying implementation of Binder.
0,Binder,9,"void setProperty(String name, Object value)",True,Set the particular property in the underlying implementation of Binder.
0,Binder,10,Object getProperty(String name),True,Get the particular property in the underlying implementation of Binder.
1,DatatypeConverter,1,parseDateTime(String s),False,NULL
1,DatatypeConverter,2,parseDuration(String s),False,NULL
1,DatatypeConverter,3,parseTime(String s),False,NULL
1,DatatypeConverter,4,printDateTime(Date date),False,NULL
1,DatatypeConverter,5,printDuration(Duration duration),False,NULL
1,DatatypeConverter,6,printTime(Duration duration),False,NULL
1,DatatypeConverter,7,parseBase64Binary(String s),False,NULL
1,DatatypeConverter,8,printBase64Binary(byte[] bytes),False,NULL
1,DatatypeConverter,9,parseHexBinary(String s),False,NULL
1,DatatypeConverter,10,printHexBinary(byte[] bytes),False,NULL
2,JAXB,1,JAXBContext createJAXBContext(Class... classes),False,NULL
2,JAXB,2,Unmarshaller createUnmarshaller(),False,NULL
2,JAXB,3,Marshaller createMarshaller(),False,NULL
2,JAXB,4,Validator createValidator(),False,NULL
2,JAXB,5,boolean isBound(Class<?> clazz),False,NULL
3,JAXBContext,1,JAXBContext createNewInstance(Class<?>... classes),False,NULL
3,JAXBContext,2,JAXBContext createContext(Class<?>... classes),False,NULL
3,JAXBContext,3,Unmarshaller createUnmarshaller(),True,Create an Unmarshaller object that can be used to convert XML data into a java content tree.
3,JAXBContext,4,Marshaller createMarshaller(),True,Create a Marshaller object that can be used to convert a java content tree into XML data.
3,JAXBContext,5,Validator createValidator(),True,Deprecated. since JAXB2.0
4,JAXBElement,1,boolean equals(Object obj),False,NULL
4,JAXBElement,2,int hashCode(),False,NULL
4,JAXBElement,3,String toString(),False,NULL
4,JAXBElement,4,E getValue(),False,NULL
4,JAXBElement,5,void setValue(E value),False,NULL
5,JAXBElement.GlobalScope,1,boolean equals(Object obj),False,NULL
5,JAXBElement.GlobalScope,2,int hashCode(),False,NULL
5,JAXBElement.GlobalScope,3,String toString(),False,NULL
5,JAXBElement.GlobalScope,4,E getValue(),False,NULL
5,JAXBElement.GlobalScope,5,void setValue(E value),False,NULL
6,JAXBIntrospector,1,"<T> T unmarshal(Source source, Class<T> resultClass)",False,NULL
6,JAXBIntrospector,2,"<T> T unmarshal(Source source, Class<T> resultClass, Unmarshaller unmarshaller)",False,NULL
6,JAXBIntrospector,3,"<T> T unmarshal(Source source, Class<T> resultClass, Unmarshaller unmarshaller, Validator validator)",False,NULL
6,JAXBIntrospector,4,"<T> T unmarshal(Source source, Class<T> resultClass, Validator validator)",False,NULL
6,JAXBIntrospector,5,"<T> T unmarshal(Source source, Class<T> resultClass, Validator validator, Unmarshaller unmarshaller)",False,NULL
7,JAXBPermission,1,boolean equals(Object obj),False,NULL
7,JAXBPermission,2,int hashCode(),False,NULL
7,JAXBPermission,3,String getActions(),False,NULL
7,JAXBPermission,4,String getName(),False,NULL
7,JAXBPermission,5,String toString(),False,NULL
8,Marshaller.Listener,1,void beforeMarshal(Object source),True,Callback method invoked before marshalling from source to XML.
8,Marshaller.Listener,2,void afterMarshal(Object source),True,Callback method invoked after marshalling source to XML.
8,Marshaller.Listener,3,"void beforeMarshal(Object source, Object parent)",False,NULL
8,Marshaller.Listener,4,"void afterMarshal(Object source, Object parent)",False,NULL
8,Marshaller.Listener,5,"void beforeMarshal(Object source, Object parent, int index)",False,NULL
9,SchemaOutputResolver,1,"abstract Output resolveOutput(String namespaceUri, String suggestedFileName)",False,NULL
9,SchemaOutputResolver,2,"abstract boolean writeSchema(Schema schema, Output output)",False,NULL
9,SchemaOutputResolver,3,"abstract boolean writeSchema(Schema schema, String namespaceUri, Output output)",False,NULL
9,SchemaOutputResolver,4,"abstract boolean writeSchema(Schema schema, String namespaceUri, String suggestedFileName, Output output)",False,NULL
9,SchemaOutputResolver,5,"abstract boolean writeSchema(Schema schema, String namespaceUri, String suggestedFileName, String encoding, Output output)",False,NULL
10,Unmarshaller.Listener,1,"void beforeUnmarshal(Object target, Object parent)",True,Callback method invoked before unmarshalling into target.
10,Unmarshaller.Listener,2,"void afterUnmarshal(Object target, Object parent)",True,Callback method invoked after unmarshalling XML data into target.
10,Unmarshaller.Listener,3,void onUnmarshalError(UnmarshalException e),False,NULL
10,Unmarshaller.Listener,4,void onUnmarshalWarning(UnmarshalWarning warning),False,NULL
10,Unmarshaller.Listener,5,void onUnmarshalRoot(Object root),False,NULL
