FileName,Compilable,Runnable,Correct
Binder_1,False,False,False
Binder_2,False,False,False
Binder_3,False,False,False
Binder_4,False,False,False
Binder_5,False,False,False
Binder_6,False,False,False
Binder_7,False,False,False
Binder_8,False,False,False
Binder_9,False,False,False
Binder_10,False,False,False
JAXBContext_3,False,False,False
JAXBContext_4,False,False,False
JAXBContext_5,False,False,False
Marshaller_Listener_1,False,False,False
Marshaller_Listener_2,False,False,False
Unmarshaller_Listener_1,False,False,False
Unmarshaller_Listener_2,False,False,False
