ClassName,Method,Return Type,Description,Full Description
KeyInfoFactory,getInstance(),static KeyInfoFactory,"Returns a KeyInfoFactory that supports the default XML processing mechanism and representation type (""DOM"").","

getInstance
public static KeyInfoFactory getInstance()
Returns a KeyInfoFactory that supports the
 default XML processing mechanism and representation type (""DOM"").

 This method uses the standard JCA provider lookup mechanism to
 locate and instantiate a KeyInfoFactory implementation of
 the default mechanism type. It traverses the list of registered security
 Providers, starting with the most preferred
 Provider.  A new KeyInfoFactory object
 from the first Provider that supports the DOM mechanism is
 returned.

  Note that the list of registered providers may be retrieved via
 the Security.getProviders() method.

Returns:
a new KeyInfoFactory
Throws:
NoSuchMechanismException - if no Provider supports a
    KeyInfoFactory implementation for the DOM mechanism
See Also:
Provider


"
KeyInfoFactory,getInstance(String mechanismType),static KeyInfoFactory,"Returns a KeyInfoFactory that supports the specified XML processing mechanism and representation type (ex: ""DOM"").","

getInstance
public static KeyInfoFactory getInstance(String mechanismType)
Returns a KeyInfoFactory that supports the
 specified XML processing mechanism and representation type (ex: ""DOM"").

 This method uses the standard JCA provider lookup mechanism to
 locate and instantiate a KeyInfoFactory implementation of
 the desired mechanism type. It traverses the list of registered security
 Providers, starting with the most preferred
 Provider. A new KeyInfoFactory object
 from the first Provider that supports the specified
 mechanism is returned.

  Note that the list of registered providers may be retrieved via
 the Security.getProviders() method.

Parameters:
mechanismType - the type of the XML processing mechanism and
    representation. See the 
    Service Providers section of the API overview for a list of
    standard mechanism types.
Returns:
a new KeyInfoFactory
Throws:
NullPointerException - if mechanismType is
    null
NoSuchMechanismException - if no Provider supports a
    KeyInfoFactory implementation for the specified mechanism
See Also:
Provider


"
KeyInfoFactory,"getInstance(String mechanismType, Provider provider)",static KeyInfoFactory,"Returns a KeyInfoFactory that supports the requested XML processing mechanism and representation type (ex: ""DOM""), as supplied by the specified provider.","

getInstance
public static KeyInfoFactory getInstance(String mechanismType,
                                         Provider provider)
Returns a KeyInfoFactory that supports the
 requested XML processing mechanism and representation type (ex: ""DOM""),
 as supplied by the specified provider. Note that the specified
 Provider object does not have to be registered in the
 provider list.

Parameters:
mechanismType - the type of the XML processing mechanism and
    representation. See the 
    Service Providers section of the API overview for a list of
    standard mechanism types.
provider - the Provider object
Returns:
a new KeyInfoFactory
Throws:
NullPointerException - if mechanismType or
    provider are null
NoSuchMechanismException - if a KeyInfoFactory
    implementation for the specified mechanism is not available from the
    specified Provider object
See Also:
Provider


"
KeyInfoFactory,"getInstance(String mechanismType, String provider)",static KeyInfoFactory,"Returns a KeyInfoFactory that supports the requested XML processing mechanism and representation type (ex: ""DOM""), as supplied by the specified provider.","

getInstance
public static KeyInfoFactory getInstance(String mechanismType,
                                         String provider)
                                  throws NoSuchProviderException
Returns a KeyInfoFactory that supports the
 requested XML processing mechanism and representation type (ex: ""DOM""),
 as supplied by the specified provider. The specified provider must be
 registered in the security provider list.

 Note that the list of registered providers may be retrieved via
 the Security.getProviders() method.

Parameters:
mechanismType - the type of the XML processing mechanism and
    representation. See the 
    Service Providers section of the API overview for a list of
    standard mechanism types.
provider - the string name of the provider
Returns:
a new KeyInfoFactory
Throws:
NoSuchProviderException - if the specified provider is not
    registered in the security provider list
NullPointerException - if mechanismType or
    provider are null
NoSuchMechanismException - if a KeyInfoFactory
    implementation for the specified mechanism is not available from the
    specified provider
See Also:
Provider


"
KeyInfoFactory,getMechanismType(),String,"Returns the type of the XML processing mechanism and representation supported by this KeyInfoFactory (ex: ""DOM"")","

getMechanismType
public final String getMechanismType()
Returns the type of the XML processing mechanism and representation
 supported by this KeyInfoFactory (ex: ""DOM"")

Returns:
the XML processing mechanism type supported by this
    KeyInfoFactory


"
KeyInfoFactory,getProvider(),Provider,Returns the provider of this KeyInfoFactory.,"

getProvider
public final Provider getProvider()
Returns the provider of this KeyInfoFactory.

Returns:
the provider of this KeyInfoFactory


"
KeyInfoFactory,getURIDereferencer(),abstract URIDereferencer,Returns a reference to the URIDereferencer that is used by default to dereference URIs in RetrievalMethod objects.,"

getURIDereferencer
public abstract URIDereferencer getURIDereferencer()
Returns a reference to the URIDereferencer that is used by
 default to dereference URIs in RetrievalMethod objects.

Returns:
a reference to the default URIDereferencer


"
KeyInfoFactory,isFeatureSupported(String feature),abstract boolean,Indicates whether a specified feature is supported.,"

isFeatureSupported
public abstract boolean isFeatureSupported(String feature)
Indicates whether a specified feature is supported.

Parameters:
feature - the feature name (as an absolute URI)
Returns:
true if the specified feature is supported,
    false otherwise
Throws:
NullPointerException - if feature is null


"
KeyInfoFactory,newKeyInfo(List content),abstract KeyInfo,Creates a KeyInfo containing the specified list of key information types.,"

newKeyInfo
public abstract KeyInfo newKeyInfo(List content)
Creates a KeyInfo containing the specified list of
 key information types.

Parameters:
content - a list of one or more XMLStructures representing
    key information types. The list is defensively copied to protect
    against subsequent modification.
Returns:
a KeyInfo
Throws:
NullPointerException - if content is null
IllegalArgumentException - if content is empty
ClassCastException - if content contains any entries
    that are not of type XMLStructure


"
KeyInfoFactory,"newKeyInfo(List content, String id)",abstract KeyInfo,Creates a KeyInfo containing the specified list of key information types and optional id.,"

newKeyInfo
public abstract KeyInfo newKeyInfo(List content,
                                   String id)
Creates a KeyInfo containing the specified list of key
 information types and optional id. The
 id parameter represents the value of an XML
 ID attribute and is useful for referencing
 the KeyInfo from other XML structures.

Parameters:
content - a list of one or more XMLStructures representing
    key information types. The list is defensively copied to protect
    against subsequent modification.
id - the value of an XML ID (may be null)
Returns:
a KeyInfo
Throws:
NullPointerException - if content is null
IllegalArgumentException - if content is empty
ClassCastException - if content contains any entries
    that are not of type XMLStructure


"
