ClassName,Method,Return Type,Description,Full Description
PrintEvent,toString(),String,Returns a String representation of this EventObject.,"

toString
public String toString()
Description copied from class: EventObject
Returns a String representation of this EventObject.

Overrides:
toString in class EventObject
Returns:
a message describing the event


"
PrintJobAdapter,printDataTransferCompleted(PrintJobEvent pje),void,"Called to notify the client that data has been successfully transferred to the print service, and the client may free local resources allocated for that data.","

printDataTransferCompleted
public void printDataTransferCompleted(PrintJobEvent pje)
Called to notify the client that data has been successfully
 transferred to the print service, and the client may free
 local resources allocated for that data.  The client should
 not assume that the data has been completely printed after
 receiving this event.

Specified by:
printDataTransferCompleted in interface PrintJobListener
Parameters:
pje - the event being notified


"
PrintJobAdapter,printJobCanceled(PrintJobEvent pje),void,Called to notify the client that the job was canceled by user or program.,"

printJobCanceled
public void printJobCanceled(PrintJobEvent pje)
Called to notify the client that the job was canceled
 by user or program.

Specified by:
printJobCanceled in interface PrintJobListener
Parameters:
pje - the event being notified


"
PrintJobAdapter,printJobCompleted(PrintJobEvent pje),void,Called to notify the client that the job completed successfully.,"

printJobCompleted
public void printJobCompleted(PrintJobEvent pje)
Called to notify the client that the job completed successfully.

Specified by:
printJobCompleted in interface PrintJobListener
Parameters:
pje - the event being notified


"
PrintJobAdapter,printJobFailed(PrintJobEvent pje),void,Called to notify the client that the job failed to complete successfully and will have to be resubmitted.,"

printJobFailed
public void printJobFailed(PrintJobEvent pje)
Called to notify the client that the job failed to complete
 successfully and will have to be resubmitted.

Specified by:
printJobFailed in interface PrintJobListener
Parameters:
pje - the event being notified


"
PrintJobAdapter,printJobNoMoreEvents(PrintJobEvent pje),void,Called to notify the client that no more events will be delivered.,"

printJobNoMoreEvents
public void printJobNoMoreEvents(PrintJobEvent pje)
Called to notify the client that no more events will be delivered.
 One cause of this event being generated is if the job
 has successfully completed, but the printing system
 is limited in capability and cannot verify this.
 This event is required to be delivered if none of the other
 terminal events (completed/failed/canceled) are delivered.

Specified by:
printJobNoMoreEvents in interface PrintJobListener
Parameters:
pje - the event being notified


"
PrintJobAdapter,printJobRequiresAttention(PrintJobEvent pje),void,Called to notify the client that some possibly user rectifiable problem occurs (eg printer out of paper).,"

printJobRequiresAttention
public void printJobRequiresAttention(PrintJobEvent pje)
Called to notify the client that some possibly user rectifiable
 problem occurs (eg printer out of paper).

Specified by:
printJobRequiresAttention in interface PrintJobListener
Parameters:
pje - the event being notified


"
PrintJobAttributeEvent,getAttributes(),PrintJobAttributeSet,Determine the printing attributes that changed and their new values.,"

getAttributes
public PrintJobAttributeSet getAttributes()
Determine the printing attributes that changed and their new values.

Returns:
Attributes containing the new values for the print job
 attributes that changed. The returned set may not be modifiable.


"
PrintJobAttributeEvent,getPrintJob(),DocPrintJob,Determine the Print Job to which this print job event pertains.,"

getPrintJob
public DocPrintJob getPrintJob()
Determine the Print Job to which this print job event pertains.

Returns:
Print Job object.


"
PrintJobEvent,getPrintEventType(),int,Gets the reason for this event.,"

getPrintEventType
public int getPrintEventType()
Gets the reason for this event.

Returns:
reason int.


"
PrintJobEvent,getPrintJob(),DocPrintJob,Determines the DocPrintJob to which this print job event pertains.,"

getPrintJob
public DocPrintJob getPrintJob()
Determines the DocPrintJob to which this print job
 event pertains.

Returns:
the DocPrintJob object that represents the
          print job that reports the events encapsulated by this
          PrintJobEvent.


"
PrintServiceAttributeEvent,getAttributes(),PrintServiceAttributeSet,Determine the printing service attributes that changed and their new values.,"

getAttributes
public PrintServiceAttributeSet getAttributes()
Determine the printing service attributes that changed and their new
 values.

Returns:
Attributes containing the new values for the service
 attributes that changed. The returned set may be unmodifiable.


"
PrintServiceAttributeEvent,getPrintService(),PrintService,Returns the print service.,"

getPrintService
public PrintService getPrintService()
Returns the print service.

Returns:
Print Service object.


"
