FileName,UsedPackage
AsynchronousChannelGroup_5,True
AsynchronousFileChannel_1,True
AsynchronousFileChannel_2,True
AsynchronousFileChannel_3,True
AsynchronousServerSocketChannel_4,True
AsynchronousSocketChannel_1,True
AsynchronousSocketChannel_2,True
AsynchronousSocketChannel_4,True
AsynchronousSocketChannel_5,True
Channels_1,True
Channels_2,True
DatagramChannel_1,True
DatagramChannel_2,True
DatagramChannel_3,True
DatagramChannel_4,True
DatagramChannel_5,True
FileChannel_1,True
FileChannel_2,True
FileChannel_3,True
FileChannel_4,True
FileChannel_5,True
FileLock_1,True
FileLock_2,True
FileLock_3,True
FileLock_4,True
FileLock_5,True
MembershipKey_1,True
MembershipKey_2,True
MembershipKey_3,True
Pipe_1,True
Pipe_2,True
Pipe_SinkChannel_5,True
Pipe_SourceChannel_1,True
SelectableChannel_1,False
SelectableChannel_2,True
SelectableChannel_3,True
SelectionKey_1,True
SelectionKey_2,True
SelectionKey_3,True
SelectionKey_4,True
SelectionKey_5,True
Selector_1,True
Selector_2,True
Selector_3,True
Selector_5,True
ServerSocketChannel_1,True
ServerSocketChannel_2,True
SocketChannel_1,True
SocketChannel_2,True
SocketChannel_3,True
SocketChannel_5,True
