Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AbstractUndoableEdit,1,void die(),True
0,AbstractUndoableEdit,2,boolean canRedo(),True
0,AbstractUndoableEdit,3,boolean canUndo(),True
0,AbstractUndoableEdit,4,void redo(),True
0,AbstractUndoableEdit,5,void undo(),True
1,CompoundEdit,1,void end(),True
1,CompoundEdit,2,void die(),True
1,CompoundEdit,3,boolean isInProgress(),True
1,CompoundEdit,4,void undo(),True
1,CompoundEdit,5,void redo(),True
2,StateEdit,1,void end(),True
2,StateEdit,2,boolean canRedo(),False
2,StateEdit,3,boolean canUndo(),False
2,StateEdit,4,void die(),False
2,StateEdit,5,void undo(),True
3,UndoableEditSupport,1,void addUndoableEditListener(UndoableEditListener l),True
3,UndoableEditSupport,2,void removeUndoableEditListener(UndoableEditListener l),True
3,UndoableEditSupport,3,void postEdit(UndoableEdit e),True
3,UndoableEditSupport,4,void end(),False
3,UndoableEditSupport,5,boolean isInProgress(),False
4,UndoManager,1,void undo(),True
4,UndoManager,2,void redo(),True
4,UndoManager,3,boolean canUndo(),True
4,UndoManager,4,boolean canRedo(),True
4,UndoManager,5,void discardAllEdits(),True
