Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AbstractUndoableEdit,1,boolean canUndo(),True,Returns true if this edit is alive and hasBeenDone is true.
0,AbstractUndoableEdit,2,boolean canRedo(),True,Returns true if this edit is alive and hasBeenDone is false.
0,AbstractUndoableEdit,3,void undo(),True,Throws CannotUndoException if canUndo returns false.
0,AbstractUndoableEdit,4,void redo(),True,Throws CannotRedoException if canRedo returns false.
0,AbstractUndoableEdit,5,String getPresentationName(),True,"This default implementation returns """"."
1,CompoundEdit,1,void addEdit(UndoableEdit anEdit),False,NULL
1,CompoundEdit,2,boolean canRedo(),True,Returns false if isInProgress or if super returns false.
1,CompoundEdit,3,boolean canUndo(),True,Returns false if isInProgress or if super returns false.
1,CompoundEdit,4,void redo(),True,Sends redo to all contained UndoableEdits in the order in which they were added.
1,CompoundEdit,5,void undo(),True,Sends undo to all contained UndoableEdits in the reverse of the order in which they were added.
2,StateEdit,1,void undo(),True,Tells the edited object to apply the state prior to the edit
2,StateEdit,2,void redo(),True,Tells the edited object to apply the state after the edit
2,StateEdit,3,boolean addEdit(UndoableEdit anEdit),False,NULL
2,StateEdit,4,boolean replaceEdit(UndoableEdit anEdit),False,NULL
2,StateEdit,5,boolean canUndo(),False,NULL
3,UndoableEditSupport,1,void addEdit(UndoableEdit anEdit),False,NULL
3,UndoableEditSupport,2,void discardAllEdits(),False,NULL
3,UndoableEditSupport,3,UndoableEdit getUndoableEdit(),False,NULL
3,UndoableEditSupport,4,UndoableEdit getUndoableEdit(int index),False,NULL
3,UndoableEditSupport,5,int getSize(),False,NULL
4,UndoManager,1,void undo(),True,Undoes the appropriate edits.
4,UndoManager,2,void redo(),True,Redoes the appropriate edits.
4,UndoManager,3,boolean canUndo(),True,Returns true if edits may be undone.
4,UndoManager,4,boolean canRedo(),True,Returns true if edits may be redone.
4,UndoManager,5,void discardAllEdits(),True,Empties the undo manager sending each edit a die message in the process.
