ClassName,Method,Return Type,Description,Full Description
SerialArray,clone(),Object,Returns a clone of this SerialArray.,"

clone
public Object clone()
Returns a clone of this SerialArray. The copy will contain a
 reference to a clone of the underlying objects array, not a reference
 to the original underlying object array of this SerialArray object.

Overrides:
clone in class Object
Returns:
a clone of this SerialArray
See Also:
Cloneable


"
SerialArray,equals(Object obj),boolean,Compares this SerialArray to the specified object.,"

equals
public boolean equals(Object obj)
Compares this SerialArray to the specified object.  The result is true if and only if the argument is not null and is a SerialArray object whose elements are identical to this object's elements

Overrides:
equals in class Object
Parameters:
obj - The object to compare this SerialArray against
Returns:
true if the given object represents a SerialArray
          equivalent to this SerialArray, false otherwise
See Also:
Object.hashCode(), 
HashMap


"
SerialArray,free(),void,This method frees the SeriableArray object and releases the resources that it holds.,"

free
public void free()
          throws SQLException
This method frees the SeriableArray object and releases the
 resources that it holds. The object is invalid once the free
 method is called.  If free is called multiple times, the
 subsequent calls to free are treated as a no-op. 

Specified by:
free in interface Array
Throws:
SQLException - if an error occurs releasing the SerialArray's resources
Since:
1.6


"
SerialArray,getArray(),Object,Returns a new array that is a copy of this SerialArray object.,"

getArray
public Object getArray()
                throws SerialException
Returns a new array that is a copy of this SerialArray
 object.

Specified by:
getArray in interface Array
Returns:
a copy of this SerialArray object as an
         Object in the Java programming language
Throws:
SerialException - if an error occurs;
 if free had previously been called on this object


"
SerialArray,"getArray(long index, int count)",Object,"Returns a new array that is a copy of a slice of this SerialArray object, starting with the element at the given index and containing the given number of consecutive elements.","

getArray
public Object getArray(long index,
                       int count)
                throws SerialException
Returns a new array that is a copy of a slice
 of this SerialArray object, starting with the
 element at the given index and containing the given number
 of consecutive elements.

Specified by:
getArray in interface Array
Parameters:
index - the index into this SerialArray object
              of the first element to be copied;
              the index of the first element is 0
count - the number of consecutive elements to be copied, starting
              at the given index
Returns:
a copy of the designated elements in this SerialArray
         object as an Object in the Java programming language
Throws:
SerialException - if an error occurs;
 if free had previously been called on this object


"
SerialArray,"getArray(long index, int count, Map<String,Class<?>> map)",Object,"Returns a new array that is a copy of a slice of this SerialArray object, starting with the element at the given index and containing the given number of consecutive elements.","

getArray
public Object getArray(long index,
                       int count,
                       Map<String,Class<?>> map)
                throws SerialException
Returns a new array that is a copy of a slice
 of this SerialArray object, starting with the
 element at the given index and containing the given number
 of consecutive elements.
 
 This method does custom mapping if the array elements are a UDT
 and the given type map has an entry for that UDT.
 Custom mapping is recursive,
 meaning that if, for instance, an element of an SQL structured type
 is an SQL structured type that itself has an element that is an SQL
 structured type, each structured type that has a custom mapping will be
 mapped according to the given type map.

Specified by:
getArray in interface Array
Parameters:
index - the index into this SerialArray object
              of the first element to be copied; the index of the
              first element in the array is 0
count - the number of consecutive elements to be copied, starting
              at the given index
map - a java.util.Map object in which
        each entry consists of 1) a String object
        giving the fully qualified name of a UDT and 2) the
        Class object for the SQLData implementation
        that defines how the UDT is to be mapped
Returns:
a copy of the designated elements in this SerialArray
         object as an Object in the Java programming language
Throws:
SerialException - if an error occurs;
 if free had previously been called on this object


"
SerialArray,"getArray(Map<String,Class<?>> map)",Object,"Returns a new array that is a copy of this SerialArray object, using the given type map for the custom mapping of each element when the elements are SQL UDTs.","

getArray
public Object getArray(Map<String,Class<?>> map)
                throws SerialException
Returns a new array that is a copy of this SerialArray
 object, using the given type map for the custom
 mapping of each element when the elements are SQL UDTs.
 
 This method does custom mapping if the array elements are a UDT
 and the given type map has an entry for that UDT.
 Custom mapping is recursive,
 meaning that if, for instance, an element of an SQL structured type
 is an SQL structured type that itself has an element that is an SQL
 structured type, each structured type that has a custom mapping will be
 mapped according to the given type map.

Specified by:
getArray in interface Array
Parameters:
map - a java.util.Map object in which
        each entry consists of 1) a String object
        giving the fully qualified name of a UDT and 2) the
        Class object for the SQLData implementation
        that defines how the UDT is to be mapped
Returns:
a copy of this SerialArray object as an
         Object in the Java programming language
Throws:
SerialException - if an error occurs;
 if free had previously been called on this object


"
SerialArray,getBaseType(),int,Retrieves the SQL type of the elements in this SerialArray object.,"

getBaseType
public int getBaseType()
                throws SerialException
Retrieves the SQL type of the elements in this SerialArray
 object.  The int returned is one of the constants in the class
 java.sql.Types.

Specified by:
getBaseType in interface Array
Returns:
one of the constants in java.sql.Types, indicating
         the SQL type of the elements in this SerialArray object
Throws:
SerialException - if an error occurs;
 if free had previously been called on this object


"
SerialArray,getBaseTypeName(),String,Retrieves the DBMS-specific type name for the elements in this SerialArray object.,"

getBaseTypeName
public String getBaseTypeName()
                       throws SerialException
Retrieves the DBMS-specific type name for the elements in this
 SerialArray object.

Specified by:
getBaseTypeName in interface Array
Returns:
the SQL type name used by the DBMS for the base type of this
         SerialArray object
Throws:
SerialException - if an error occurs;
 if free had previously been called on this object


"
SerialArray,getResultSet(),ResultSet,Retrieves a ResultSet object that contains all of the elements in the ARRAY value that this SerialArray object represents.,"

getResultSet
public ResultSet getResultSet()
                       throws SerialException
Retrieves a ResultSet object that contains all of
 the elements in the ARRAY value that this
 SerialArray object represents.
 If appropriate, the elements of the array are mapped using the connection's
 type map; otherwise, the standard mapping is used.

Specified by:
getResultSet in interface Array
Returns:
a ResultSet object containing all of the
         elements in this SerialArray object, with a
         separate row for each element
Throws:
SerialException - if called with the cause set to
         UnsupportedOperationException


"
