FileName,UsedPackage
AbstractExecutorService_2,True
ArrayBlockingQueue_1,True
ArrayBlockingQueue_2,True
ArrayBlockingQueue_3,True
ArrayBlockingQueue_4,True
ArrayBlockingQueue_5,True
CompletableFuture_1,True
CompletableFuture_2,True
CompletableFuture_3,True
CompletableFuture_4,True
ConcurrentHashMap_1,True
ConcurrentHashMap_2,True
ConcurrentHashMap_3,True
ConcurrentHashMap_4,True
ConcurrentHashMap_5,True
ConcurrentHashMap_KeySetView_2,True
ConcurrentHashMap_KeySetView_3,True
ConcurrentHashMap_KeySetView_4,True
ConcurrentHashMap_KeySetView_5,True
ConcurrentLinkedDeque_1,True
ConcurrentLinkedDeque_2,True
ConcurrentLinkedDeque_3,True
ConcurrentLinkedDeque_4,True
ConcurrentLinkedDeque_5,True
ConcurrentLinkedQueue_1,True
ConcurrentLinkedQueue_2,True
ConcurrentLinkedQueue_3,True
ConcurrentLinkedQueue_4,False
ConcurrentLinkedQueue_5,True
ConcurrentSkipListMap_1,True
ConcurrentSkipListMap_2,True
ConcurrentSkipListMap_3,True
ConcurrentSkipListMap_4,True
ConcurrentSkipListMap_5,True
ConcurrentSkipListSet_1,True
ConcurrentSkipListSet_2,True
ConcurrentSkipListSet_3,True
ConcurrentSkipListSet_4,True
ConcurrentSkipListSet_5,True
CopyOnWriteArrayList_1,True
CopyOnWriteArrayList_2,True
CopyOnWriteArrayList_3,True
CopyOnWriteArrayList_4,True
CopyOnWriteArrayList_5,True
CopyOnWriteArraySet_1,True
CopyOnWriteArraySet_2,True
CopyOnWriteArraySet_3,True
CopyOnWriteArraySet_4,True
CopyOnWriteArraySet_5,True
CountDownLatch_2,True
CountDownLatch_3,True
CountDownLatch_4,True
CountDownLatch_5,True
CountedCompleter_4,True
CyclicBarrier_1,True
CyclicBarrier_2,True
CyclicBarrier_3,True
CyclicBarrier_4,True
CyclicBarrier_5,True
DelayQueue_1,False
DelayQueue_2,True
DelayQueue_3,True
DelayQueue_4,True
DelayQueue_5,True
Exchanger_1,True
ExecutorCompletionService_2,True
ExecutorCompletionService_3,True
Executors_1,True
Executors_2,True
Executors_3,True
Executors_4,True
Executors_5,True
ForkJoinTask_3,True
ForkJoinTask_4,True
ForkJoinWorkerThread_2,True
FutureTask_1,True
FutureTask_2,True
FutureTask_3,True
FutureTask_4,True
FutureTask_5,True
LinkedBlockingDeque_1,True
LinkedBlockingDeque_2,True
LinkedBlockingDeque_3,True
LinkedBlockingDeque_4,True
LinkedBlockingDeque_5,True
LinkedBlockingQueue_2,True
LinkedBlockingQueue_3,True
LinkedBlockingQueue_4,True
LinkedBlockingQueue_5,True
LinkedTransferQueue_1,True
LinkedTransferQueue_2,True
LinkedTransferQueue_3,True
LinkedTransferQueue_4,True
LinkedTransferQueue_5,True
Phaser_1,True
Phaser_2,True
Phaser_3,True
Phaser_4,True
Phaser_12,True
PriorityBlockingQueue_1,False
PriorityBlockingQueue_2,True
PriorityBlockingQueue_3,True
PriorityBlockingQueue_4,True
PriorityBlockingQueue_5,True
RecursiveAction_1,True
RecursiveTask_1,True
RecursiveTask_2,True
ScheduledThreadPoolExecutor_2,True
ScheduledThreadPoolExecutor_3,True
ScheduledThreadPoolExecutor_4,True
ScheduledThreadPoolExecutor_5,True
Semaphore_2,True
Semaphore_3,True
Semaphore_4,True
Semaphore_5,True
Semaphore_6,True
Semaphore_7,True
Semaphore_8,True
Semaphore_9,True
Semaphore_10,True
Semaphore_11,True
Semaphore_12,True
Semaphore_13,True
Semaphore_14,True
Semaphore_15,True
SynchronousQueue_1,True
SynchronousQueue_2,True
SynchronousQueue_5,True
ThreadLocalRandom_1,True
ThreadLocalRandom_2,True
ThreadLocalRandom_3,True
ThreadLocalRandom_4,True
ThreadLocalRandom_5,True
ThreadPoolExecutor_1,True
ThreadPoolExecutor_2,True
ThreadPoolExecutor_3,True
ThreadPoolExecutor_4,True
ThreadPoolExecutor_5,False
ThreadPoolExecutor_AbortPolicy_1,True
ThreadPoolExecutor_CallerRunsPolicy_1,True
ThreadPoolExecutor_DiscardPolicy_1,True
