Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AbstractExecutorService,1,boolean isShutdown(),False,,NULL
0,AbstractExecutorService,2,boolean isTerminated(),False,,NULL
0,AbstractExecutorService,3,void shutdown(),False,,NULL
0,AbstractExecutorService,4,List<Runnable> shutdownNow(),False,,NULL
0,AbstractExecutorService,5,"boolean awaitTermination(long timeout, TimeUnit unit)",False,,NULL
1,ArrayBlockingQueue,1,boolean add(E e),True,"Inserts the specified element at the tail of this queue if it is possible to do so immediately without exceeding the queue's capacity, returning true upon success and throwing an IllegalStateException if this queue is full.","

add
public boolean add(E e)
Inserts the specified element at the tail of this queue if it is
 possible to do so immediately without exceeding the queue's capacity,
 returning true upon success and throwing an
 IllegalStateException if this queue is full.

Specified by:
add in interface Collection<E>
Specified by:
add in interface BlockingQueue<E>
Specified by:
add in interface Queue<E>
Overrides:
add in class AbstractQueue<E>
Parameters:
e - the element to add
Returns:
true (as specified by Collection.add(E))
Throws:
IllegalStateException - if this queue is full
NullPointerException - if the specified element is null


"
1,ArrayBlockingQueue,2,E remove(),False,,NULL
1,ArrayBlockingQueue,3,boolean offer(E e),True,"Inserts the specified element at the tail of this queue if it is possible to do so immediately without exceeding the queue's capacity, returning true upon success and false if this queue is full.","

offer
public boolean offer(E e)
Inserts the specified element at the tail of this queue if it is
 possible to do so immediately without exceeding the queue's capacity,
 returning true upon success and false if this queue
 is full.  This method is generally preferable to method add(E),
 which can fail to insert an element only by throwing an exception.

Specified by:
offer in interface BlockingQueue<E>
Specified by:
offer in interface Queue<E>
Parameters:
e - the element to add
Returns:
true if the element was added to this queue, else
         false
Throws:
NullPointerException - if the specified element is null


"
1,ArrayBlockingQueue,4,E poll(),True,"Retrieves and removes the head of this queue, or returns null if this queue is empty.","

poll
public E poll()
Description copied from interface: Queue
Retrieves and removes the head of this queue,
 or returns null if this queue is empty.

Specified by:
poll in interface Queue<E>
Returns:
the head of this queue, or null if this queue is empty


"
1,ArrayBlockingQueue,5,E take(),True,"Retrieves and removes the head of this queue, waiting if necessary until an element becomes available.","

take
public E take()
       throws InterruptedException
Description copied from interface: BlockingQueue
Retrieves and removes the head of this queue, waiting if necessary
 until an element becomes available.

Specified by:
take in interface BlockingQueue<E>
Returns:
the head of this queue
Throws:
InterruptedException - if interrupted while waiting


"
