ClassName,Method,Return Type,Description,Full Description
Certificate,equals(Object other),boolean,Compares this certificate for equality with the specified object.,"

equals
public boolean equals(Object other)
Compares this certificate for equality with the specified
 object. If the other object is an
 instanceof Certificate, then
 its encoded form is retrieved and compared with the
 encoded form of this certificate.

Overrides:
equals in class Object
Parameters:
other - the object to test for equality with this certificate.
Returns:
true iff the encoded forms of the two certificates
 match, false otherwise.
See Also:
Object.hashCode(), 
HashMap


"
Certificate,getEncoded(),abstract byte[],Returns the encoded form of this certificate.,"

getEncoded
public abstract byte[] getEncoded()
                           throws CertificateEncodingException
Returns the encoded form of this certificate. It is
 assumed that each certificate type would have only a single
 form of encoding; for example, X.509 certificates would
 be encoded as ASN.1 DER.

Returns:
the encoded form of this certificate
Throws:
CertificateEncodingException - if an encoding error occurs.


"
Certificate,getPublicKey(),abstract PublicKey,Gets the public key from this certificate.,"

getPublicKey
public abstract PublicKey getPublicKey()
Gets the public key from this certificate.

Returns:
the public key.


"
Certificate,getType(),String,Returns the type of this certificate.,"

getType
public final String getType()
Returns the type of this certificate.

Returns:
the type of this certificate.


"
Certificate,hashCode(),int,Returns a hashcode value for this certificate from its encoded form.,"

hashCode
public int hashCode()
Returns a hashcode value for this certificate from its
 encoded form.

Overrides:
hashCode in class Object
Returns:
the hashcode value.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
Certificate,toString(),abstract String,Returns a string representation of this certificate.,"

toString
public abstract String toString()
Returns a string representation of this certificate.

Overrides:
toString in class Object
Returns:
a string representation of this certificate.


"
Certificate,verify(PublicKey key),abstract void,Verifies that this certificate was signed using the private key that corresponds to the specified public key.,"

verify
public abstract void verify(PublicKey key)
                     throws CertificateException,
                            NoSuchAlgorithmException,
                            InvalidKeyException,
                            NoSuchProviderException,
                            SignatureException
Verifies that this certificate was signed using the
 private key that corresponds to the specified public key.

Parameters:
key - the PublicKey used to carry out the verification.
Throws:
NoSuchAlgorithmException - on unsupported signature
 algorithms.
InvalidKeyException - on incorrect key.
NoSuchProviderException - if there's no default provider.
SignatureException - on signature errors.
CertificateException - on encoding errors.


"
Certificate,"verify(PublicKey key, Provider sigProvider)",void,Verifies that this certificate was signed using the private key that corresponds to the specified public key.,"

verify
public void verify(PublicKey key,
                   Provider sigProvider)
            throws CertificateException,
                   NoSuchAlgorithmException,
                   InvalidKeyException,
                   SignatureException
Verifies that this certificate was signed using the
 private key that corresponds to the specified public key.
 This method uses the signature verification engine
 supplied by the specified provider. Note that the specified
 Provider object does not have to be registered in the provider list.

  This method was added to version 1.8 of the Java Platform
 Standard Edition. In order to maintain backwards compatibility with
 existing service providers, this method cannot be abstract
 and by default throws an UnsupportedOperationException.

Parameters:
key - the PublicKey used to carry out the verification.
sigProvider - the signature provider.
Throws:
NoSuchAlgorithmException - on unsupported signature
 algorithms.
InvalidKeyException - on incorrect key.
SignatureException - on signature errors.
CertificateException - on encoding errors.
UnsupportedOperationException - if the method is not supported
Since:
1.8


"
Certificate,"verify(PublicKey key, String sigProvider)",abstract void,Verifies that this certificate was signed using the private key that corresponds to the specified public key.,"

verify
public abstract void verify(PublicKey key,
                            String sigProvider)
                     throws CertificateException,
                            NoSuchAlgorithmException,
                            InvalidKeyException,
                            NoSuchProviderException,
                            SignatureException
Verifies that this certificate was signed using the
 private key that corresponds to the specified public key.
 This method uses the signature verification engine
 supplied by the specified provider.

Parameters:
key - the PublicKey used to carry out the verification.
sigProvider - the name of the signature provider.
Throws:
NoSuchAlgorithmException - on unsupported signature
 algorithms.
InvalidKeyException - on incorrect key.
NoSuchProviderException - on incorrect provider.
SignatureException - on signature errors.
CertificateException - on encoding errors.


"
Certificate,writeReplace(),protected Object,Replace the Certificate to be serialized.,"

writeReplace
protected Object writeReplace()
                       throws ObjectStreamException
Replace the Certificate to be serialized.

Returns:
the alternate Certificate object to be serialized
Throws:
ObjectStreamException - if a new object representing
 this Certificate could not be created
Since:
1.3


"
Certificate.CertificateRep,readResolve(),protected Object,Resolve the Certificate Object.,"

readResolve
protected Object readResolve()
                      throws ObjectStreamException
Resolve the Certificate Object.

 

Returns:
the resolved Certificate Object
Throws:
ObjectStreamException - if the Certificate
      could not be resolved


"
