Sample Number,ClassName,Snippet Number,Method,Exist
0,IIOImage,1,int getWidth(),False
0,IIOImage,2,int getHeight(),False
0,IIOImage,3,ImageWriter getWriter(),False
0,IIOImage,4,Raster getRaster(),True
0,IIOImage,5,IIOMetadata getMetadata(),True
1,IIOParam,1,ImageWriteParam getWriteParam(),False
1,IIOParam,2,void setController(IIOParamController controller),True
1,IIOParam,3,ImageReadParam getReadParam(),False
1,IIOParam,4,void setLocale(Locale locale),False
1,IIOParam,5,int getControllerClassIndex(),False
2,ImageIO,1,BufferedImage read(File input),True
2,ImageIO,2,"boolean write(BufferedImage image, String formatName, File output)",False
2,ImageIO,3,Iterator<ImageReader> getImageReadersByFormatName(String formatName),True
2,ImageIO,4,Iterator<ImageWriter> getImageWritersByFormatName(String formatName),True
2,ImageIO,5,boolean canRead(Object source),False
3,ImageReader,1,Iterator<ImageTypeSpecifier> getImageTypes(int imageIndex),True
3,ImageReader,2,ImageReadParam getDefaultReadParam(),True
3,ImageReader,3,IIOMetadataStream getStreamMetadata(),False
3,ImageReader,4,int getNumImages(boolean allowSearch),True
3,ImageReader,5,ImageReadParam getReadParam(),False
4,ImageReadParam,1,int getSourceXSubsampling(),False
4,ImageReadParam,2,int getSourceYSubsampling(),False
4,ImageReadParam,3,void setSourceRegion(Rectangle sourceRegion),False
4,ImageReadParam,4,void setSourceRenderSize(Dimension size),True
4,ImageReadParam,5,void setSourceBands(int[] sourceBands),False
5,ImageTypeSpecifier,1,int getNumComponents(),True
5,ImageTypeSpecifier,2,int getBitsPerBand(int band),True
5,ImageTypeSpecifier,3,ColorModel getColorModel(),True
5,ImageTypeSpecifier,4,int getNumBands(),True
5,ImageTypeSpecifier,5,int getNumBits(),False
6,ImageWriteParam,1,void setCompressionMode(int mode),True
6,ImageWriteParam,2,int getCompressionMode(),True
6,ImageWriteParam,3,void setCompressionQuality(float quality),True
6,ImageWriteParam,4,float getCompressionQuality(),True
6,ImageWriteParam,5,Locale getLocale(),True
7,ImageWriter,1,"ImageTypeSpecifier createImageTypeSpecifier(ColorModel colorModel, SampleModel sampleModel)",False
7,ImageWriter,2,"IIOMetadata getDefaultImageMetadata(ImageTypeSpecifier imageType, ImageWriteParam param)",True
7,ImageWriter,3,ImageWriteParam getDefaultWriteParam(),True
7,ImageWriter,4,IIOMetadata getDefaultStreamMetadata(ImageWriteParam param),True
