Sample Number,ClassName,Snippet Number,Method,Exist
0,AdapterManagerIdHelper,1,org.omg.CORBA.Object resolve_initial_references(String name),False
0,AdapterManagerIdHelper,2,"org.omg.CORBA.Object resolve_reference(org.omg.CORBA.Object target, String name)",False
0,AdapterManagerIdHelper,3,"org.omg.CORBA.Object resolve_reference(org.omg.CORBA.Object target, org.omg.IOP.TaggedProfile initial_target_reference)",False
0,AdapterManagerIdHelper,4,"org.omg.CORBA.Object resolve_reference(org.omg.CORBA.Object target, org.omg.IOP.TaggedProfile initial_target_reference, org.omg.IOP.TaggedProfile target_reference)",False
0,AdapterManagerIdHelper,5,"org.omg.CORBA.Object resolve_reference(org.omg.CORBA.Object target, org.omg.IOP.TaggedProfile initial_target_reference, org.omg.IOP.TaggedProfile target_reference, org.omg.IOP.ServiceContext[] service_contexts)",False
1,AdapterNameHelper,1,String[] get_adapters(),False
1,AdapterNameHelper,2,String[] get_adapters_for_type(String type_name),False
1,AdapterNameHelper,3,String[] get_types(),False
1,AdapterNameHelper,4,String[] get_types_for_adapter(String adapter_name),False
1,AdapterNameHelper,5,String[] get_interfaces(),False
2,AdapterStateHelper,1,void setAdapterState(int state),False
2,AdapterStateHelper,2,int getAdapterState(),False
2,AdapterStateHelper,3,void setAdapterName(String name),False
2,AdapterStateHelper,4,String getAdapterName(),False
2,AdapterStateHelper,5,void setAdapterId(int id),False
3,CurrentHelper,1,org.omg.PortableInterceptor.Current getCurrent(),False
3,CurrentHelper,2,org.omg.PortableInterceptor.Current createCurrent(),False
3,CurrentHelper,3,org.omg.PortableInterceptor.Current duplicateCurrent(),False
3,CurrentHelper,4,void _delegate(org.omg.CORBA.Object obj),False
3,CurrentHelper,5,org.omg.CORBA.Object _get_delegate(),False
4,ForwardRequestHelper,1,void setTarget(org.omg.CORBA.Object target),False
4,ForwardRequestHelper,2,org.omg.CORBA.Object getTarget(),False
4,ForwardRequestHelper,3,void setRequestId(int request_id),False
4,ForwardRequestHelper,4,int getRequestId(),False
4,ForwardRequestHelper,5,void setMaxRetries(int max_retries),False
4,ForwardRequestHelper,6,int getMaxRetries(),False
4,ForwardRequestHelper,7,void setTimeout(org.omg.CORBA.Timeout timeout),False
4,ForwardRequestHelper,8,org.omg.CORBA.Timeout getTimeout(),False
4,ForwardRequestHelper,9,void setExtensions(org.omg.CORBA.Any[] extensions),False
4,ForwardRequestHelper,10,org.omg.CORBA.Any[] getExtensions(),False
4,ForwardRequestHelper,11,void setReplyStatus(org.omg.CORBA.ReplyStatus reply_status),False
4,ForwardRequestHelper,12,org.omg.CORBA.ReplyStatus getReplyStatus(),False
4,ForwardRequestHelper,13,void setRequestProcessingPolicyValue(int policy_value),False
4,ForwardRequestHelper,14,int getRequestProcessingPolicyValue(),False
4,ForwardRequestHelper,15,void setRequestProcessingPolicyId(int policy_id),False
4,ForwardRequestHelper,16,int getRequestProcessingPolicyId(),False
4,ForwardRequestHelper,17,void setRequestProcessingScope(int scope),False
4,ForwardRequestHelper,18,int getRequestProcessingScope(),False
4,ForwardRequestHelper,19,void setRequestProcessingLifespan(org.omg.CORBA.PolicyValue lifespan),False
4,ForwardRequestHelper,20,org.omg.CORBA.PolicyValue getRequestProcessingLifespan(),False
4,ForwardRequestHelper,21,void setRequestProcessingPersistence(org.omg.CORBA.PolicyValue persistence),False
4,ForwardRequestHelper,22,org.omg.CORBA.PolicyValue getRequestProcessingPersistence(),False
4,ForwardRequestHelper,23,void setRequestProcessingId(int request_id),False
4,ForwardRequestHelper,24,int getRequestProcessingId(),False
4,ForwardRequestHelper,25,void setRequestProcessingOrder(int order),False
4,ForwardRequestHelper,26,int getRequestProcessingOrder(),False
5,InvalidSlotHelper,1,void destroy(),False
5,InvalidSlotHelper,2,"void init(org.omg.CORBA.ORB orb, org.omg.CORBA.Object obj, org.omg.CORBA.Policy[] policy)",False
5,InvalidSlotHelper,3,org.omg.CORBA.Policy[] get_policy_values(),False
5,InvalidSlotHelper,4,"void set_policy_overrides(org.omg.CORBA.Policy[] policy, short flag)",False
5,InvalidSlotHelper,5,org.omg.CORBA.Policy[] get_policy_current(),False
6,IORInterceptor_3_0Helper,1,IORInterceptor create(),False
6,IORInterceptor_3_0Helper,2,IORInterceptor create(String id),False
6,IORInterceptor_3_0Helper,3,"IORInterceptor create(String id, String kind)",False
6,IORInterceptor_3_0Helper,4,"IORInterceptor create(String id, String kind, String category)",False
6,IORInterceptor_3_0Helper,5,"IORInterceptor create(String id, String kind, String category, String type)",False
7,IORInterceptor_3_0Holder,1,void _set_value(IORInterceptor value),False
7,IORInterceptor_3_0Holder,2,IORInterceptor value(),False
7,IORInterceptor_3_0Holder,3,void _set_done(boolean done),False
7,IORInterceptor_3_0Holder,4,boolean _is_done(),False
7,IORInterceptor_3_0Holder,5,void _set_ready(boolean ready),False
7,IORInterceptor_3_0Holder,6,boolean _is_ready(),False
7,IORInterceptor_3_0Holder,7,void _set_alive(boolean alive),False
7,IORInterceptor_3_0Holder,8,boolean _is_alive(),False
7,IORInterceptor_3_0Holder,9,void _set_id(String id),False
7,IORInterceptor_3_0Holder,10,String _id(),False
7,IORInterceptor_3_0Holder,11,void _set_name(String name),False
7,IORInterceptor_3_0Holder,12,String _name(),False
7,IORInterceptor_3_0Holder,13,void _set_description(String description),False
7,IORInterceptor_3_0Holder,14,String _description(),False
7,IORInterceptor_3_0Holder,15,void _set_version(String version),False
7,IORInterceptor_3_0Holder,16,String _version(),False
7,IORInterceptor_3_0Holder,17,void _set_type(String type),False
7,IORInterceptor_3_0Holder,18,String _type(),False
7,IORInterceptor_3_0Holder,19,void _set_profile(String profile),False
7,IORInterceptor_3_0Holder,20,String _profile(),False
7,IORInterceptor_3_0Holder,21,void _set_protocols(String[] protocols),False
7,IORInterceptor_3_0Holder,22,String[] _protocols(),False
7,IORInterceptor_3_0Holder,23,void _set_object_key(String object_key),False
7,IORInterceptor_3_0Holder,24,String _object_key(),False
7,IORInterceptor_3_0Holder,25,void _set_resource_id(String resource_id),False
7,IORInterceptor_3_0Holder,26,String _resource_id(),False
7,IORInterceptor_3_0Holder,27,void _set_resource_type(String resource_type),False
7,IORInterceptor_3_0Holder,28,String _resource_type(),False
7,IORInterceptor_3_0Holder,29,void _set_resource_name(String resource_name),False
7,IORInterceptor_3_0Holder,30,String _resource_name(),False
7,IORInterceptor_3_0Holder,31,void _set_resource_description(String resource_description),False
7,IORInterceptor_3_0Holder,32,String _resource_description(),False
7,IORInterceptor_3_0Holder,33,void _set_resource_version(String resource_version),False
7,IORInterceptor_3_0Holder,34,String _resource_version(),False
8,ObjectIdHelper,1,boolean equals(Object obj),False
8,ObjectIdHelper,2,int hashCode(),False
8,ObjectIdHelper,3,String toString(),False
8,ObjectIdHelper,4,Class getClass(),False
8,ObjectIdHelper,5,protected Object clone() throws CloneNotSupportedException,False
9,ObjectReferenceFactoryHelper,1,ObjectReference create_object_with_id(String id),False
9,ObjectReferenceFactoryHelper,2,"ObjectReference create_object_with_id_and_type(String id, String type)",False
9,ObjectReferenceFactoryHelper,3,"ObjectReference create_object_with_id_and_type_and_name(String id, String type, String name)",False
9,ObjectReferenceFactoryHelper,4,"ObjectReference create_object_with_id_and_type_and_name_and_value(String id, String type, String name, String value)",False
9,ObjectReferenceFactoryHelper,5,"ObjectReference create_object_with_id_and_type_and_name_and_value_and_policy(String id, String type, String name, String value, Policy[] policy)",False
10,ObjectReferenceFactoryHolder,1,ObjectReferenceFactory getObjectReferenceFactory(),False
10,ObjectReferenceFactoryHolder,2,void setObjectReferenceFactory(ObjectReferenceFactory oref),False
10,ObjectReferenceFactoryHolder,3,void _add_ref(),False
10,ObjectReferenceFactoryHolder,4,void _remove_ref(),False
10,ObjectReferenceFactoryHolder,5,boolean _is_equivalent(Object obj),False
11,ObjectReferenceTemplateHelper,1,void set_iOR_interceptor_id(int ior_interceptor_id),False
11,ObjectReferenceTemplateHelper,2,int get_iOR_interceptor_id(),False
11,ObjectReferenceTemplateHelper,3,void set_iOR_name(String ior_name),False
11,ObjectReferenceTemplateHelper,4,String get_iOR_name(),False
11,ObjectReferenceTemplateHelper,5,void set_iOR_type_name(String ior_type_name),False
11,ObjectReferenceTemplateHelper,6,String get_iOR_type_name(),False
11,ObjectReferenceTemplateHelper,7,void set_iOR_id(int ior_id),False
11,ObjectReferenceTemplateHelper,8,int get_iOR_id(),False
11,ObjectReferenceTemplateHelper,9,void set_iOR_scope(int ior_scope),False
11,ObjectReferenceTemplateHelper,10,int get_iOR_scope(),False
11,ObjectReferenceTemplateHelper,11,void set_iOR_resource_id(int ior_resource_id),False
11,ObjectReferenceTemplateHelper,12,int get_iOR_resource_id(),False
11,ObjectReferenceTemplateHelper,13,void set_iOR_resource_name(String ior_resource_name),False
11,ObjectReferenceTemplateHelper,14,String get_iOR_resource_name(),False
11,ObjectReferenceTemplateHelper,15,void set_iOR_resource_type_name(String ior_resource_type_name),False
11,ObjectReferenceTemplateHelper,16,String get_iOR_resource_type_name(),False
11,ObjectReferenceTemplateHelper,17,void set_iOR_resource_scope(int ior_resource_scope),False
11,ObjectReferenceTemplateHelper,18,int get_iOR_resource_scope(),False
11,ObjectReferenceTemplateHelper,19,void set_iOR_resource_id_assigned(boolean ior_resource_id_assigned),False
11,ObjectReferenceTemplateHelper,20,boolean get_iOR_resource_id_assigned(),False
11,ObjectReferenceTemplateHelper,21,void set_iOR_resource_name_assigned(boolean ior_resource_name_assigned),False
11,ObjectReferenceTemplateHelper,22,boolean get_iOR_resource_name_assigned(),False
11,ObjectReferenceTemplateHelper,23,void set_iOR_resource_type_name_assigned(boolean ior_resource_type_name_assigned),False
11,ObjectReferenceTemplateHelper,24,boolean get_iOR_resource_type_name_assigned(),False
12,ObjectReferenceTemplateHolder,1,void _set_value(int value),False
12,ObjectReferenceTemplateHolder,2,int _get_value(),False
12,ObjectReferenceTemplateHolder,3,void _set_name(String name),False
12,ObjectReferenceTemplateHolder,4,String _get_name(),False
12,ObjectReferenceTemplateHolder,5,void _set_type(String type),False
12,ObjectReferenceTemplateHolder,6,String _get_type(),False
13,ObjectReferenceTemplateSeqHelper,1,int size(),False
13,ObjectReferenceTemplateSeqHelper,2,boolean isEmpty(),False
13,ObjectReferenceTemplateSeqHelper,3,ObjectReferenceTemplate get(int index),False
13,ObjectReferenceTemplateSeqHelper,4,ObjectReferenceTemplate remove(int index),False
13,ObjectReferenceTemplateSeqHelper,5,boolean contains(Object o),False
14,ObjectReferenceTemplateSeqHolder,1,int size(),False
14,ObjectReferenceTemplateSeqHolder,2,boolean isEmpty(),False
14,ObjectReferenceTemplateSeqHolder,3,E get(int index),False
14,ObjectReferenceTemplateSeqHolder,4,"E set(int index, E element)",False
14,ObjectReferenceTemplateSeqHolder,5,boolean contains(Object o),False
15,ORBIdHelper,1,String get_name(),False
15,ORBIdHelper,2,String get_domain_name(),False
15,ORBIdHelper,3,String get_host(),False
15,ORBIdHelper,4,String get_type(),False
15,ORBIdHelper,5,String get_version(),False
15,ORBIdHelper,6,String get_name(),False
15,ORBIdHelper,7,String get_domain_name(),False
15,ORBIdHelper,8,String get_host(),False
15,ORBIdHelper,9,String get_type(),False
15,ORBIdHelper,10,String get_version(),False
16,ServerIdHelper,1,org.omg.CORBA.Object string_to_object(String s),False
16,ServerIdHelper,2,String object_to_string(org.omg.CORBA.Object obj),False
16,ServerIdHelper,3,"org.omg.CORBA.Object read_object(org.omg.CORBA.ORB orb, java.io.InputStream is)",False
16,ServerIdHelper,4,"void write_object(org.omg.CORBA.ORB orb, org.omg.CORBA.Object obj, java.io.OutputStream os)",False
16,ServerIdHelper,5,"org.omg.CORBA.Object read_object(org.omg.CORBA.ORB orb, java.io.Reader r)",False
16,ServerIdHelper,6,void operation(),False
16,ServerIdHelper,7,void server_name(),False
16,ServerIdHelper,8,void server_id(),False
16,ServerIdHelper,9,void request_id(),False
16,ServerIdHelper,10,void object_key(),False
