Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,MidiDeviceProvider,1,MidiDeviceProvider(),False,,NULL
0,MidiDeviceProvider,2,getDeviceInfo(),False,,NULL
0,MidiDeviceProvider,3,getMidiDevice(),False,,NULL
0,MidiDeviceProvider,4,getMidiDevice(Info info),False,,NULL
0,MidiDeviceProvider,5,getMidiDevice(String name),False,,NULL
1,MidiFileReader,1,MidiFileReader getMidiFileFormat(File file),False,,NULL
1,MidiFileReader,2,MidiFileReader getMidiFileFormat(URL url),False,,NULL
1,MidiFileReader,3,MidiFileReader getMidiFileFormat(InputStream stream),False,,NULL
1,MidiFileReader,4,MidiFileReader getMidiFileFormat(byte[] data),False,,NULL
1,MidiFileReader,5,"MidiFileReader getMidiFileFormat(byte[] data, int offset, int length)",False,,NULL
2,MidiFileWriter,1,boolean add(E e),False,,NULL
2,MidiFileWriter,2,"void add(int index, E element)",False,,NULL
2,MidiFileWriter,3,boolean addAll(Collection<? extends E> c),False,,NULL
2,MidiFileWriter,4,"boolean addAll(int index, Collection<? extends E> c)",False,,NULL
2,MidiFileWriter,5,void clear(),False,,NULL
3,SoundbankReader,1,boolean canReadBank(URL url),False,,NULL
3,SoundbankReader,2,Soundbank getBank(URL url),False,,NULL
3,SoundbankReader,3,"Soundbank getBank(URL url, MidiChannel channel)",False,,NULL
3,SoundbankReader,4,"Soundbank getBank(URL url, MidiChannel channel, int bank)",False,,NULL
3,SoundbankReader,5,"Soundbank getBank(URL url, MidiChannel channel, int bank, int program)",False,,NULL
