FileName,UsedPackage
SynthButtonUI_3,True
SynthButtonUI_4,True
SynthButtonUI_5,True
SynthContext_3,True
SynthDesktopIconUI_3,True
SynthDesktopPaneUI_3,True
SynthDesktopPaneUI_4,True
SynthInternalFrameUI_3,True
SynthInternalFrameUI_4,True
SynthLabelUI_1,True
SynthListUI_5,True
SynthMenuBarUI_3,True
SynthMenuBarUI_4,True
SynthMenuItemUI_3,True
SynthMenuItemUI_4,True
SynthMenuItemUI_6,True
SynthMenuUI_3,False
SynthMenuUI_4,True
SynthOptionPaneUI_4,False
SynthOptionPaneUI_5,False
SynthPanelUI_4,False
SynthPanelUI_5,True
SynthPopupMenuUI_3,False
SynthPopupMenuUI_4,True
SynthProgressBarUI_1,True
SynthProgressBarUI_2,True
SynthProgressBarUI_5,True
SynthRootPaneUI_3,True
SynthRootPaneUI_4,True
SynthScrollBarUI_1,True
SynthScrollBarUI_2,True
SynthScrollBarUI_5,True
SynthScrollPaneUI_3,True
SynthScrollPaneUI_4,False
SynthSeparatorUI_3,False
SynthSeparatorUI_4,True
SynthSeparatorUI_5,True
SynthSliderUI_2,True
SynthSplitPaneUI_3,True
SynthSplitPaneUI_4,True
SynthTabbedPaneUI_3,True
SynthTabbedPaneUI_4,True
SynthTabbedPaneUI_19,True
SynthTabbedPaneUI_20,True
SynthTableHeaderUI_3,True
SynthTableHeaderUI_5,True
SynthTableUI_3,True
SynthTableUI_4,True
SynthTextAreaUI_4,True
SynthTextAreaUI_18,True
SynthTextFieldUI_4,True
SynthToolBarUI_3,True
SynthToolBarUI_4,True
SynthToolTipUI_3,False
SynthToolTipUI_4,True
SynthToolTipUI_5,True
SynthTreeUI_3,True
SynthTreeUI_4,True
SynthViewportUI_1,True
SynthViewportUI_2,True
SynthViewportUI_3,True
SynthViewportUI_4,True
SynthViewportUI_5,True
