Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AbstractLayoutCache,1,"void setExpandedState(TreePath path, boolean isExpanded)",True,,"

setExpandedState
public abstract void setExpandedState(TreePath path,
                                      boolean isExpanded)
Marks the path path expanded state to
 isExpanded.

Parameters:
path - the path being expanded or collapsed
isExpanded - true if the path should be expanded, false otherwise


"
0,AbstractLayoutCache,2,boolean isExpanded(TreePath path),True,,"

isExpanded
public abstract boolean isExpanded(TreePath path)
Returns true if the value identified by row is currently expanded.

"
0,AbstractLayoutCache,3,void setRowHeight(int rowHeight),True,,"

setRowHeight
public void setRowHeight(int rowHeight)
Sets the height of each cell.  If the specified value
 is less than or equal to zero the current cell renderer is
 queried for each row's height.

Parameters:
rowHeight - the height of each cell, in pixels


"
0,AbstractLayoutCache,4,void setRootVisible(boolean rootVisible),True,,"

setRootVisible
public void setRootVisible(boolean rootVisible)
Determines whether or not the root node from
 the TreeModel is visible.

Parameters:
rootVisible - true if the root node of the tree is to be displayed
See Also:
rootVisible


"
0,AbstractLayoutCache,5,void setShowsRootHandles(boolean newValue),False,,NULL
1,AbstractLayoutCache.NodeDimensions,1,"int getWidth(Object value, int row, boolean expanded, int offset)",False,,NULL
1,AbstractLayoutCache.NodeDimensions,2,int getHeight(),False,,NULL
1,AbstractLayoutCache.NodeDimensions,3,int getPreferredWidth(Object value),False,,NULL
1,AbstractLayoutCache.NodeDimensions,4,int getPreferredHeight(),False,,NULL
1,AbstractLayoutCache.NodeDimensions,5,"Rectangle getNodeDimensions(Object value, int row, int depth, boolean expanded, Rectangle size)",True,,"

getNodeDimensions
public abstract Rectangle getNodeDimensions(Object value,
                                            int row,
                                            int depth,
                                            boolean expanded,
                                            Rectangle bounds)
Returns, by reference in bounds, the size and x origin to
 place value at. The calling method is responsible for determining
 the Y location. If bounds is null, a newly created
 Rectangle should be returned,
 otherwise the value should be placed in bounds and returned.

Parameters:
value - the value to be represented
row - row being queried
depth - the depth of the row
expanded - true if row is expanded, false otherwise
bounds - a Rectangle containing the size needed
              to represent value
Returns:
a Rectangle containing the node dimensions,
              or null if node has no dimension


"
