ClassName,Method,Return Type,Description,Full Description
AbstractLayoutCache,"getBounds(TreePath path, Rectangle placeIn)",abstract Rectangle,Returns a rectangle giving the bounds needed to draw path.,"

getBounds
public abstract Rectangle getBounds(TreePath path,
                                    Rectangle placeIn)
Returns a rectangle giving the bounds needed to draw path.

Parameters:
path - a TreePath specifying a node
placeIn - a Rectangle object giving the
          available space
Returns:
a Rectangle object specifying the space to be used


"
AbstractLayoutCache,getExpandedState(TreePath path),abstract boolean,"Returns true if the path is expanded, and visible.","

getExpandedState
public abstract boolean getExpandedState(TreePath path)
Returns true if the path is expanded, and visible.

Parameters:
path - the path being queried
Returns:
true if the path is expanded and visible, false otherwise


"
AbstractLayoutCache,getModel(),TreeModel,Returns the TreeModel that is providing the data.,"

getModel
public TreeModel getModel()
Returns the TreeModel that is providing the data.

Returns:
the TreeModel that is providing the data


"
AbstractLayoutCache,getNodeDimensions(),AbstractLayoutCache.NodeDimensions,"Returns the object that renders nodes in the tree, and which is responsible for calculating the dimensions of individual nodes.","

getNodeDimensions
public AbstractLayoutCache.NodeDimensions getNodeDimensions()
Returns the object that renders nodes in the tree, and which is
 responsible for calculating the dimensions of individual nodes.

Returns:
the NodeDimensions object


"
AbstractLayoutCache,"getNodeDimensions(Object value, int row, int depth, boolean expanded, Rectangle placeIn)",protected Rectangle,"Returns, by reference in placeIn, the size needed to represent value.","

getNodeDimensions
protected Rectangle getNodeDimensions(Object value,
                                      int row,
                                      int depth,
                                      boolean expanded,
                                      Rectangle placeIn)
Returns, by reference in placeIn,
 the size needed to represent value.
 If inPlace is null, a newly created
 Rectangle should be returned, otherwise the value
 should be placed in inPlace and returned. This will
 return null if there is no renderer.

Parameters:
value - the value to be represented
row - row being queried
depth - the depth of the row
expanded - true if row is expanded, false otherwise
placeIn - a Rectangle containing the size needed
          to represent value
Returns:
a Rectangle containing the node dimensions,
          or null if node has no dimension


"
AbstractLayoutCache,"getPathClosestTo(int x, int y)",abstract TreePath,"Returns the path to the node that is closest to x,y.","

getPathClosestTo
public abstract TreePath getPathClosestTo(int x,
                                          int y)
Returns the path to the node that is closest to x,y.  If
 there is nothing currently visible this will return null,
 otherwise it'll always return a valid path.
 If you need to test if the
 returned object is exactly at x, y you should get the bounds for
 the returned path and test x, y against that.

Parameters:
x - the horizontal component of the desired location
y - the vertical component of the desired location
Returns:
the TreePath closest to the specified point


"
AbstractLayoutCache,getPathForRow(int row),abstract TreePath,Returns the path for passed in row.,"

getPathForRow
public abstract TreePath getPathForRow(int row)
Returns the path for passed in row.  If row is not visible
 null is returned.

Parameters:
row - the row being queried
Returns:
the TreePath for the given row


"
AbstractLayoutCache,getPreferredHeight(),int,Returns the preferred height.,"

getPreferredHeight
public int getPreferredHeight()
Returns the preferred height.

Returns:
the preferred height


"
AbstractLayoutCache,getPreferredWidth(Rectangle bounds),int,Returns the preferred width for the passed in region.,"

getPreferredWidth
public int getPreferredWidth(Rectangle bounds)
Returns the preferred width for the passed in region.
 The region is defined by the path closest to
 (bounds.x, bounds.y) and
 ends at bounds.height + bounds.y.
 If bounds is null,
 the preferred width for all the nodes
 will be returned (and this may be a VERY expensive
 computation).

Parameters:
bounds - the region being queried
Returns:
the preferred width for the passed in region


"
AbstractLayoutCache,getRowCount(),abstract int,Number of rows being displayed.,"

getRowCount
public abstract int getRowCount()
Number of rows being displayed.

Returns:
the number of rows being displayed


"
AbstractLayoutCache,getRowForPath(TreePath path),abstract int,Returns the row that the last item identified in path is visible at.,"

getRowForPath
public abstract int getRowForPath(TreePath path)
Returns the row that the last item identified in path is visible
 at.  Will return -1 if any of the elements in path are not
 currently visible.

Parameters:
path - the TreePath being queried
Returns:
the row where the last item in path is visible or -1
         if any elements in path aren't currently visible


"
AbstractLayoutCache,getRowHeight(),int,Returns the height of each row.,"

getRowHeight
public int getRowHeight()
Returns the height of each row.  If the returned value is less than
 or equal to 0 the height for each row is determined by the
 renderer.

"
AbstractLayoutCache,getRowsForPaths(TreePath[] paths),int[],Returns the rows that the TreePath instances in path are being displayed at.,"

getRowsForPaths
public int[] getRowsForPaths(TreePath[] paths)
Returns the rows that the TreePath instances in
 path are being displayed at.
 This method should return an array of the same length as that passed
 in, and if one of the TreePaths
 in path is not valid its entry in the array should
 be set to -1.

Specified by:
getRowsForPaths in interface RowMapper
Parameters:
paths - the array of TreePaths being queried
Returns:
an array of the same length that is passed in containing
          the rows that each corresponding where each
          TreePath is displayed; if paths
          is null, null is returned


"
AbstractLayoutCache,getSelectionModel(),TreeSelectionModel,Returns the model used to maintain the selection.,"

getSelectionModel
public TreeSelectionModel getSelectionModel()
Returns the model used to maintain the selection.

Returns:
the treeSelectionModel


"
AbstractLayoutCache,getVisibleChildCount(TreePath path),abstract int,Returns the number of visible children for row.,"

getVisibleChildCount
public abstract int getVisibleChildCount(TreePath path)
Returns the number of visible children for row.

Parameters:
path - the path being queried
Returns:
the number of visible children for the specified path


"
