ClassName,Method,Return Type,Description
DatatypeConstants.Field,getId(),int,Get id of this Field.
DatatypeConstants.Field,toString(),String,Returns a field name in English.
DatatypeFactory,"newDuration(boolean isPositive, BigInteger years, BigInteger months, BigInteger days, BigInteger hours, BigInteger minutes, BigDecimal seconds)",abstract Duration,"Obtain a new instance of a Duration specifying the Duration as isPositive, years, months, days, hours, minutes, seconds."
DatatypeFactory,"newDuration(boolean isPositive, int years, int months, int days, int hours, int minutes, int seconds)",Duration,"Obtain a new instance of a Duration specifying the Duration as isPositive, years, months, days, hours, minutes, seconds."
DatatypeFactory,newDuration(long durationInMilliSeconds),abstract Duration,Obtain a new instance of a Duration specifying the Duration as milliseconds.
DatatypeFactory,newDuration(String lexicalRepresentation),abstract Duration,"Obtain a new instance of a Duration specifying the Duration as its string representation, ""PnYnMnDTnHnMnS"", as defined in XML Schema 1.0 section 3.2.6.1."
DatatypeFactory,"newDurationDayTime(boolean isPositive, BigInteger day, BigInteger hour, BigInteger minute, BigInteger second)",Duration,"Create a Duration of type xdt:dayTimeDuration using the specified day, hour, minute and second as defined in XQuery 1.0 and XPath 2.0 Data Model, xdt:dayTimeDuration."
DatatypeFactory,"newDurationDayTime(boolean isPositive, int day, int hour, int minute, int second)",Duration,"Create a Duration of type xdt:dayTimeDuration using the specified day, hour, minute and second as defined in XQuery 1.0 and XPath 2.0 Data Model, xdt:dayTimeDuration."
DatatypeFactory,newDurationDayTime(long durationInMilliseconds),Duration,"Create a Duration of type xdt:dayTimeDuration using the specified milliseconds as defined in XQuery 1.0 and XPath 2.0 Data Model, xdt:dayTimeDuration."
DatatypeFactory,newDurationDayTime(String lexicalRepresentation),Duration,"Create a Duration of type xdt:dayTimeDuration by parsing its String representation, ""PnDTnHnMnS"", XQuery 1.0 and XPath 2.0 Data Model, xdt:dayTimeDuration."
DatatypeFactory,"newDurationYearMonth(boolean isPositive, BigInteger year, BigInteger month)",Duration,"Create a Duration of type xdt:yearMonthDuration using the specified year and month as defined in XQuery 1.0 and XPath 2.0 Data Model, xdt:yearMonthDuration."
DatatypeFactory,"newDurationYearMonth(boolean isPositive, int year, int month)",Duration,"Create a Duration of type xdt:yearMonthDuration using the specified year and month as defined in XQuery 1.0 and XPath 2.0 Data Model, xdt:yearMonthDuration."
DatatypeFactory,newDurationYearMonth(long durationInMilliseconds),Duration,"Create a Duration of type xdt:yearMonthDuration using the specified milliseconds as defined in XQuery 1.0 and XPath 2.0 Data Model, xdt:yearMonthDuration."
