Sample Number,ClassName,Snippet Number,Method,Exist
0,PortableRemoteObject,1,PortableRemoteObject.PORequestProcess getClientRequestProcessor(),False
0,PortableRemoteObject,2,PortableRemoteObject.PORequestProcess getServerRequestProcessor(),False
0,PortableRemoteObject,3,void setClientRequestProcessor(PortableRemoteObject.PORequestProcess prp),False
0,PortableRemoteObject,4,void setServerRequestProcessor(PortableRemoteObject.PORequestProcess prp),False
0,PortableRemoteObject,5,PortableRemoteObject.POReportUnreferencedObject getReportUnreferencedObject(),False
0,PortableRemoteObject,6,void setReportUnreferencedObject(PortableRemoteObject.POReportUnreferencedObject ruo),False
0,PortableRemoteObject,7,"void unexportObject(PortableRemoteObject obj, boolean unref)",False
0,PortableRemoteObject,8,PortableRemoteObject.POReference getObjectReference(PortableRemoteObject obj),False
0,PortableRemoteObject,9,"PortableRemoteObject.POReference getObjectReference(PortableRemoteObject obj, PortableRemoteObject.POReference ref)",False
0,PortableRemoteObject,10,PortableRemoteObject getObject(PortableRemoteObject.POReference ref),False
0,PortableRemoteObject,11,"PortableRemoteObject getObject(PortableRemoteObject.POReference ref, PortableRemoteObject obj)",False
0,PortableRemoteObject,12,"PortableRemoteObject.POReference getObjectReference(PortableRemoteObject obj, java.rmi.Remote stub)",False
0,PortableRemoteObject,13,"PortableRemoteObject.POReference getObjectReference(PortableRemoteObject obj, java.rmi.Remote stub, PortableRemoteObject.POReference ref)",False
0,PortableRemoteObject,14,"PortableRemoteObject getObject(PortableRemoteObject.POReference ref, PortableRemoteObject obj, java.rmi.Remote stub)",False
0,PortableRemoteObject,15,"PortableRemoteObject getObject(PortableRemoteObject.POReference ref, PortableRemoteObject obj, java.rmi.Remote stub, PortableRemoteObject.POReference newRef)",False
0,PortableRemoteObject,16,"PortableRemoteObject.POReference getObjectReference(PortableRemoteObject obj, java.rmi.Remote stub, PortableRemoteObject.POReference ref, PortableRemoteObject.POReference newRef)",False
0,PortableRemoteObject,17,"PortableRemoteObject getObject(PortableRemoteObject.POReference ref, PortableRemoteObject obj, java.rmi.Remote stub, PortableRemoteObject.POReference newRef)",False
