FileName,Compilable,Runnable,Correct
Instant_1,True,True,True
Instant_2,True,True,True
Instant_3,True,True,True
Instant_4,False,False,False
Instant_5,True,True,True
LocalDate_1,True,True,True
LocalDate_2,True,True,True
LocalDate_3,True,True,True
LocalDate_4,True,True,True
LocalDate_5,True,True,True
LocalDate_6,True,True,True
LocalDate_7,True,True,True
LocalDate_8,True,True,True
LocalDate_9,True,True,True
LocalDate_10,True,True,True
LocalDate_11,True,True,True
LocalDate_12,True,True,True
LocalDate_13,True,True,True
LocalDate_14,True,True,True
LocalDate_15,True,True,True
LocalDate_16,True,True,True
LocalDate_17,True,True,True
LocalDate_18,True,True,True
LocalDate_20,True,True,True
LocalDate_22,True,True,True
LocalDate_23,True,True,True
LocalDate_24,True,True,True
LocalDate_25,True,True,True
LocalDate_26,True,True,True
LocalDate_28,True,True,True
LocalDate_29,True,True,True
LocalDate_30,True,True,True
LocalDate_31,True,True,True
LocalDate_32,True,True,True
LocalDate_34,True,True,True
LocalDate_35,True,True,True
LocalDate_36,True,True,True
LocalDate_37,True,True,True
LocalDate_38,True,True,True
LocalDate_40,True,True,True
LocalDate_41,True,True,True
LocalDate_42,True,True,True
LocalDate_43,True,True,True
LocalDate_44,True,True,True
LocalDateTime_1,True,True,True
LocalDateTime_2,True,True,True
LocalDateTime_3,True,True,True
LocalDateTime_4,True,True,True
LocalDateTime_5,True,True,True
LocalDateTime_6,True,True,True
LocalDateTime_7,True,True,True
LocalDateTime_8,True,True,True
LocalDateTime_9,True,True,True
LocalDateTime_10,True,True,True
LocalDateTime_11,True,True,True
LocalDateTime_12,True,True,True
LocalDateTime_13,True,True,True
LocalDateTime_14,True,True,True
LocalDateTime_15,True,True,True
LocalDateTime_16,True,True,True
LocalDateTime_17,True,True,True
LocalDateTime_18,True,True,True
LocalDateTime_19,True,True,True
LocalDateTime_20,True,True,True
LocalDateTime_21,True,True,True
LocalDateTime_22,True,True,True
LocalDateTime_23,True,True,True
LocalDateTime_24,True,True,True
LocalDateTime_25,True,True,True
LocalDateTime_26,True,True,True
LocalDateTime_27,True,True,True
LocalDateTime_28,True,True,True
LocalDateTime_29,True,True,True
LocalDateTime_30,True,True,True
LocalDateTime_31,True,True,True
LocalDateTime_32,True,True,True
LocalDateTime_33,True,True,True
LocalDateTime_34,True,True,True
LocalDateTime_39,True,True,True
LocalDateTime_41,True,True,True
LocalDateTime_42,True,True,True
LocalDateTime_44,True,True,True
LocalDateTime_45,True,True,True
LocalDateTime_47,True,True,True
LocalDateTime_48,True,True,True
LocalDateTime_50,True,True,True
LocalTime_1,True,True,True
LocalTime_2,True,True,True
LocalTime_3,True,True,True
LocalTime_4,True,True,True
LocalTime_5,True,True,True
MonthDay_1,True,True,True
MonthDay_2,True,True,True
Period_4,True,True,True
ZonedDateTime_1,True,True,True
ZonedDateTime_2,True,True,True
ZonedDateTime_3,True,True,True
ZonedDateTime_4,True,True,True
ZonedDateTime_5,True,True,True
ZonedDateTime_6,True,True,True
ZonedDateTime_7,True,True,True
ZonedDateTime_8,True,True,True
ZonedDateTime_9,True,True,True
ZonedDateTime_10,True,True,True
ZonedDateTime_11,True,True,True
ZonedDateTime_12,True,True,True
ZonedDateTime_13,True,True,True
ZonedDateTime_14,True,True,True
ZonedDateTime_15,True,True,True
ZonedDateTime_16,True,True,True
ZonedDateTime_17,True,True,True
ZonedDateTime_18,True,True,True
ZonedDateTime_19,True,True,True
ZonedDateTime_20,True,True,True
ZonedDateTime_21,True,True,True
ZonedDateTime_22,True,True,True
ZonedDateTime_23,True,True,True
ZonedDateTime_24,True,True,True
ZonedDateTime_25,True,True,True
ZonedDateTime_26,True,True,True
ZonedDateTime_27,False,False,False
ZonedDateTime_39,True,True,True
ZonedDateTime_40,True,True,True
ZoneId_1,True,True,True
ZoneId_2,True,True,True
ZoneId_3,True,True,True
