Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,Clock,1,Clock.systemDefaultZone(),False,NULL
0,Clock,2,Clock.systemUTC(),False,NULL
0,Clock,3,Clock.tickSeconds(ZoneId zone),False,NULL
0,Clock,4,"Clock.fixed(Instant instant, ZoneId zone)",False,NULL
0,Clock,5,"Clock.offset(Clock baseClock, Duration offset)",False,NULL
1,Duration,1,"Duration.between(Temporal startInclusive, Temporal endExclusive)",False,NULL
1,Duration,2,"Duration.of(long amount, TemporalUnit unit)",False,NULL
1,Duration,3,Duration.ofDays(long days),False,NULL
1,Duration,4,Duration.ofHours(long hours),False,NULL
1,Duration,5,Duration.ofMinutes(long minutes),False,NULL
1,Duration,6,Duration.ofSeconds(long seconds),False,NULL
1,Duration,7,Duration.ofMillis(long millis),False,NULL
1,Duration,8,Duration.ofNanos(long nanos),False,NULL
1,Duration,9,"Duration.ofSeconds(long seconds, int nanoAdjustment)",False,NULL
1,Duration,10,"Duration.of(long amount, ChronoUnit unit)",False,NULL
1,Duration,11,"Duration.of(long amount, TemporalUnit unit, ChronoField field)",False,NULL
1,Duration,12,"Duration.of(long amount, TemporalUnit unit, TemporalField field)",False,NULL
1,Duration,13,"Duration.of(long amount, TemporalUnit unit, TemporalAdjuster adjuster)",False,NULL
1,Duration,14,"Duration.of(long amount, TemporalUnit unit, TemporalAdjuster adjuster, TemporalField field)",False,NULL
1,Duration,15,"Duration.of(long amount, TemporalUnit unit, TemporalAdjuster adjuster, TemporalField field, TemporalAdjuster adjuster2)",False,NULL
1,Duration,16,"Duration.of(long amount, TemporalUnit unit, TemporalAdjuster adjuster, TemporalField field, TemporalAdjuster adjuster2, TemporalField field2)",False,NULL
1,Duration,17,"Duration.of(long amount, TemporalUnit unit, TemporalAdjuster adjuster, TemporalField field, TemporalAdjuster adjuster2, TemporalField field2, TemporalAdjuster adjuster3)",False,NULL
1,Duration,18,"Duration.of(long amount, TemporalUnit unit, TemporalAdjuster adjuster, TemporalField field, TemporalAdjuster adjuster2, TemporalField field2, TemporalAdjuster adjuster3, TemporalField field3)",False,NULL
1,Duration,19,"Duration.of(long amount, TemporalUnit unit, TemporalAdjuster adjuster, TemporalField field, TemporalAdjuster adjuster2, TemporalField field2, TemporalAdjuster adjuster3, TemporalField field3, TemporalAdjuster adjuster4)",False,NULL
1,Duration,20,"Duration.of(long amount, TemporalUnit unit, TemporalAdjuster adjuster, TemporalField field, TemporalAdjuster adjuster2, TemporalField field2, TemporalAdjuster adjuster3, TemporalField field3, TemporalAdjuster adjuster4, TemporalField field4)",False,NULL
2,Instant,1,Instant now(),True,Obtains the current instant from the system clock.
2,Instant,2,Instant ofEpochSecond(long epochSecond),True,Obtains an instance of Instant using seconds from the epoch of 1970-01-01T00:00:00Z.
2,Instant,3,"Instant ofEpochSecond(long epochSecond, long nanoAdjustment)",True,Obtains an instance of Instant using seconds from the epoch of 1970-01-01T00:00:00Z and nanosecond fraction of second.
2,Instant,4,Instant from(TemporalAccessor temporal),True,Obtains an instance of Instant from a temporal object.
2,Instant,5,Instant parse(CharSequence text),True,Obtains an instance of Instant from a text string such as 2007-12-03T10:15:30.00Z.
3,LocalDate,1,LocalDate now(),True,Obtains the current date from the system clock in the default time-zone.
3,LocalDate,2,"LocalDate of(int year, int month, int dayOfMonth)",True,"Obtains an instance of LocalDate from a year, month and day."
3,LocalDate,3,int getYear(),True,Gets the year field.
3,LocalDate,4,Month getMonth(),True,Gets the month-of-year field using the Month enum.
3,LocalDate,5,int getDayOfMonth(),True,Gets the day-of-month field.
3,LocalDate,6,int getDayOfYear(),True,Gets the day-of-year field.
3,LocalDate,7,DayOfWeek getDayOfWeek(),True,"Gets the day-of-week field, which is an enum DayOfWeek."
3,LocalDate,8,boolean isLeapYear(),True,"Checks if the year is a leap year, according to the ISO proleptic calendar system rules."
3,LocalDate,9,LocalDate plusDays(long days),True,Returns a copy of this LocalDate with the specified number of days added.
3,LocalDate,10,LocalDate minusDays(long days),True,Returns a copy of this LocalDate with the specified number of days subtracted.
