Sample Number,ClassName,Snippet Number,Method,Exist
0,CounterMonitor,1,long getCount(),False
0,CounterMonitor,2,long getHighCount(),False
0,CounterMonitor,3,long getLowCount(),False
0,CounterMonitor,4,long getLastUpdateTime(),False
0,CounterMonitor,5,void setHighCount(long highCount),False
0,CounterMonitor,6,void setLowCount(long lowCount),False
0,CounterMonitor,7,void reset(),False
0,CounterMonitor,8,void setInterval(long interval),False
0,CounterMonitor,9,long getInterval(),False
0,CounterMonitor,10,void setName(String name),False
0,CounterMonitor,11,String getName(),False
0,CounterMonitor,12,void setDescription(String description),False
0,CounterMonitor,13,String getDescription(),False
0,CounterMonitor,14,void setEnabled(boolean enabled),False
0,CounterMonitor,15,boolean isEnabled(),False
0,CounterMonitor,16,void setValue(long value),False
0,CounterMonitor,17,long getValue(),False
0,CounterMonitor,18,void add(long value),False
0,CounterMonitor,19,void subtract(long value),False
0,CounterMonitor,20,void clear(),False
1,GaugeMonitor,1,void setValue(Number value),False
1,GaugeMonitor,2,Number getValue(),False
1,GaugeMonitor,3,void setGauge(Gauge gauge),False
1,GaugeMonitor,4,Gauge getGauge(),False
1,GaugeMonitor,5,void setName(String name),False
1,GaugeMonitor,6,String getName(),False
1,GaugeMonitor,7,void setDescription(String description),False
1,GaugeMonitor,8,String getDescription(),False
1,GaugeMonitor,9,void setTimeBase(TimeBase timeBase),False
1,GaugeMonitor,10,TimeBase getTimeBase(),False
1,GaugeMonitor,11,void setInterval(long interval),False
1,GaugeMonitor,12,long getInterval(),False
1,GaugeMonitor,13,void setMaximum(Number max),False
1,GaugeMonitor,14,Number getMaximum(),False
1,GaugeMonitor,15,void setMinimum(Number min),False
1,GaugeMonitor,16,Number getMinimum(),False
1,GaugeMonitor,17,void setValue(Number value),False
1,GaugeMonitor,18,Number getValue(),False
1,GaugeMonitor,19,void setGauge(Gauge gauge),False
1,GaugeMonitor,20,Gauge getGauge(),False
1,GaugeMonitor,21,void setName(String name),False
1,GaugeMonitor,22,String getName(),False
1,GaugeMonitor,23,void setDescription(String description),False
1,GaugeMonitor,24,String getDescription(),False
1,GaugeMonitor,25,void setTimeBase(TimeBase timeBase),False
1,GaugeMonitor,26,TimeBase getTimeBase(),False
1,GaugeMonitor,27,void setInterval(long interval),False
2,Monitor,1,void addNotificationListener(NotificationListener l),False
2,Monitor,2,void removeNotificationListener(NotificationListener l),False
2,Monitor,3,Collection<NotificationListener> getNotificationListeners(),False
2,Monitor,4,void clearNotificationListeners(),False
2,Monitor,5,void sendNotification(Notification n),False
3,MonitorNotification,1,long getSequenceNumber(),False
3,MonitorNotification,2,long getTimeStamp(),False
3,MonitorNotification,3,String getType(),False
3,MonitorNotification,4,Object getSource(),False
3,MonitorNotification,5,String toString(),False
4,StringMonitor,1,void setString(String value),False
4,StringMonitor,2,String getString(),False
4,StringMonitor,3,"void addNotificationListener(NotificationListener listener, NotificationFilter filter, Object handback)",False
4,StringMonitor,4,void removeNotificationListener(NotificationListener listener),False
4,StringMonitor,5,void removeAllNotificationListeners(),False
