ClassName,Method,Return Type,Description,Full Description
Boolean,booleanValue(),boolean,Returns the value of this Boolean object as a boolean primitive.,"

booleanValue
public boolean booleanValue()
Returns the value of this Boolean object as a boolean
 primitive.

Returns:
the primitive boolean value of this object.


"
Boolean,"compare(boolean x, boolean y)",static int,Compares two boolean values.,"

compare
public static int compare(boolean x,
                          boolean y)
Compares two boolean values.
 The value returned is identical to what would be returned by:
 
    Boolean.valueOf(x).compareTo(Boolean.valueOf(y))
 

Parameters:
x - the first boolean to compare
y - the second boolean to compare
Returns:
the value 0 if x == y;
         a value less than 0 if !x && y; and
         a value greater than 0 if x && !y
Since:
1.7


"
Boolean,compareTo(Boolean b),int,Compares this Boolean instance with another.,"

compareTo
public int compareTo(Boolean b)
Compares this Boolean instance with another.

Specified by:
compareTo in interface Comparable<Boolean>
Parameters:
b - the Boolean instance to be compared
Returns:
zero if this object represents the same boolean value as the
          argument; a positive value if this object represents true
          and the argument represents false; and a negative value if
          this object represents false and the argument represents true
Throws:
NullPointerException - if the argument is null
Since:
1.5
See Also:
Comparable


"
Boolean,equals(Object obj),boolean,Returns true if and only if the argument is not null and is a Boolean object that represents the same boolean value as this object.,"

equals
public boolean equals(Object obj)
Returns true if and only if the argument is not
 null and is a Boolean object that
 represents the same boolean value as this object.

Overrides:
equals in class Object
Parameters:
obj - the object to compare with.
Returns:
true if the Boolean objects represent the
          same value; false otherwise.
See Also:
Object.hashCode(), 
HashMap


"
Boolean,getBoolean(String name),static boolean,"Returns true if and only if the system property named by the argument exists and is equal to the string ""true"".","

getBoolean
public static boolean getBoolean(String name)
Returns true if and only if the system property
 named by the argument exists and is equal to the string
 ""true"". (Beginning with version 1.0.2 of the
 JavaTM platform, the test of
 this string is case insensitive.) A system property is accessible
 through getProperty, a method defined by the
 System class.
 
 If there is no property with the specified name, or if the specified
 name is empty or null, then false is returned.

Parameters:
name - the system property name.
Returns:
the boolean value of the system property.
Throws:
SecurityException - for the same reasons as
          System.getProperty
See Also:
System.getProperty(java.lang.String), 
System.getProperty(java.lang.String, java.lang.String)


"
Boolean,hashCode(),int,Returns a hash code for this Boolean object.,"

hashCode
public int hashCode()
Returns a hash code for this Boolean object.

Overrides:
hashCode in class Object
Returns:
the integer 1231 if this object represents
 true; returns the integer 1237 if this
 object represents false.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
Boolean,hashCode(boolean value),static int,Returns a hash code for a boolean value; compatible with Boolean.hashCode().,"

hashCode
public static int hashCode(boolean value)
Returns a hash code for a boolean value; compatible with
 Boolean.hashCode().

Parameters:
value - the value to hash
Returns:
a hash code value for a boolean value.
Since:
1.8


"
Boolean,"logicalAnd(boolean a, boolean b)",static boolean,Returns the result of applying the logical AND operator to the specified boolean operands.,"

logicalAnd
public static boolean logicalAnd(boolean a,
                                 boolean b)
Returns the result of applying the logical AND operator to the
 specified boolean operands.

Parameters:
a - the first operand
b - the second operand
Returns:
the logical AND of a and b
Since:
1.8
See Also:
BinaryOperator


"
Boolean,"logicalOr(boolean a, boolean b)",static boolean,Returns the result of applying the logical OR operator to the specified boolean operands.,"

logicalOr
public static boolean logicalOr(boolean a,
                                boolean b)
Returns the result of applying the logical OR operator to the
 specified boolean operands.

Parameters:
a - the first operand
b - the second operand
Returns:
the logical OR of a and b
Since:
1.8
See Also:
BinaryOperator


"
Boolean,"logicalXor(boolean a, boolean b)",static boolean,Returns the result of applying the logical XOR operator to the specified boolean operands.,"

logicalXor
public static boolean logicalXor(boolean a,
                                 boolean b)
Returns the result of applying the logical XOR operator to the
 specified boolean operands.

Parameters:
a - the first operand
b - the second operand
Returns:
the logical XOR of a and b
Since:
1.8
See Also:
BinaryOperator


"
