ClassName,URL,Description
AccessControlContext,https://docs.oracle.com/javase/8/docs/api/java/security/AccessControlContext.html,An AccessControlContext is used to make system resource access decisions based on the context it encapsulates.
AccessController,https://docs.oracle.com/javase/8/docs/api/java/security/AccessController.html,The AccessController class is used for access control operations and decisions.
AlgorithmParameterGenerator,https://docs.oracle.com/javase/8/docs/api/java/security/AlgorithmParameterGenerator.html,The AlgorithmParameterGenerator class is used to generate a set of parameters to be used with a certain algorithm.
AlgorithmParameterGeneratorSpi,https://docs.oracle.com/javase/8/docs/api/java/security/AlgorithmParameterGeneratorSpi.html,"This class defines the Service Provider Interface (SPI) for the AlgorithmParameterGenerator class, which is used to generate a set of parameters to be used with a certain algorithm."
AlgorithmParameters,https://docs.oracle.com/javase/8/docs/api/java/security/AlgorithmParameters.html,This class is used as an opaque representation of cryptographic parameters.
AlgorithmParametersSpi,https://docs.oracle.com/javase/8/docs/api/java/security/AlgorithmParametersSpi.html,"This class defines the Service Provider Interface (SPI) for the AlgorithmParameters class, which is used to manage algorithm parameters."
AllPermission,https://docs.oracle.com/javase/8/docs/api/java/security/AllPermission.html,The AllPermission is a permission that implies all other permissions.
AuthProvider,https://docs.oracle.com/javase/8/docs/api/java/security/AuthProvider.html,This class defines login and logout methods for a provider.
BasicPermission,https://docs.oracle.com/javase/8/docs/api/java/security/BasicPermission.html,"The BasicPermission class extends the Permission class, and can be used as the base class for permissions that want to follow the same naming convention as BasicPermission."
CodeSigner,https://docs.oracle.com/javase/8/docs/api/java/security/CodeSigner.html,This class encapsulates information about a code signer.
CodeSource,https://docs.oracle.com/javase/8/docs/api/java/security/CodeSource.html,This class extends the concept of a codebase to encapsulate not only the location (URL) but also the certificate chains that were used to verify signed code originating from that location.
DigestInputStream,https://docs.oracle.com/javase/8/docs/api/java/security/DigestInputStream.html,A transparent stream that updates the associated message digest using the bits going through the stream.
DigestOutputStream,https://docs.oracle.com/javase/8/docs/api/java/security/DigestOutputStream.html,A transparent stream that updates the associated message digest using the bits going through the stream.
DomainLoadStoreParameter,https://docs.oracle.com/javase/8/docs/api/java/security/DomainLoadStoreParameter.html,Configuration data that specifies the keystores in a keystore domain.
GuardedObject,https://docs.oracle.com/javase/8/docs/api/java/security/GuardedObject.html,A GuardedObject is an object that is used to protect access to another object.
