ClassName,Method,Return Type,Description
DelegationPermission,equals(Object obj),boolean,Checks two DelegationPermission objects for equality.
DelegationPermission,hashCode(),int,Returns the hash code value for this object.
DelegationPermission,implies(Permission p),boolean,"Checks if this Kerberos delegation permission object ""implies"" the specified permission."
DelegationPermission,newPermissionCollection(),PermissionCollection,Returns a PermissionCollection object for storing DelegationPermission objects.
KerberosKey,destroy(),void,Destroys this key.
KerberosKey,equals(Object other),boolean,Compares the specified Object with this KerberosKey for equality.
KerberosKey,getAlgorithm(),String,Returns the standard algorithm name for this key.
KerberosKey,getEncoded(),byte[],Returns the key material of this secret key.
KerberosKey,getFormat(),String,Returns the name of the encoding format for this secret key.
KerberosKey,getKeyType(),int,Returns the key type for this long-term key.
KerberosKey,getPrincipal(),KerberosPrincipal,Returns the principal that this key belongs to.
KerberosKey,getVersionNumber(),int,Returns the key version number.
KerberosKey,hashCode(),int,Returns a hashcode for this KerberosKey.
KerberosKey,isDestroyed(),boolean,Determines if this key has been destroyed.
KerberosKey,toString(),String,Returns a string representation of the object.
KerberosPrincipal,equals(Object other),boolean,Compares the specified Object with this Principal for equality.
KerberosPrincipal,getName(),String,The returned string corresponds to the single-string representation of a Kerberos Principal name as specified in Section 2.1 of RFC 1964.
KerberosPrincipal,getNameType(),int,Returns the name type of the KerberosPrincipal.
KerberosPrincipal,getRealm(),String,Returns the realm component of this Kerberos principal.
KerberosPrincipal,hashCode(),int,Returns a hashcode for this principal.
KerberosPrincipal,toString(),String,Returns a string representation of the object.
KerberosTicket,destroy(),void,Destroys the ticket and destroys any sensitive information stored in it.
KerberosTicket,equals(Object other),boolean,Compares the specified Object with this KerberosTicket for equality.
KerberosTicket,getAuthTime(),Date,Returns the time that the client was authenticated.
KerberosTicket,getClient(),KerberosPrincipal,Returns the client principal associated with this ticket.
KerberosTicket,getClientAddresses(),InetAddress[],Returns a list of addresses from where the ticket can be used.
KerberosTicket,getEncoded(),byte[],Returns an ASN.1 encoding of the entire ticket.
KerberosTicket,getEndTime(),Date,Returns the expiration time for this ticket's validity period.
KerberosTicket,getFlags(),boolean[],Returns the flags associated with this ticket.
KerberosTicket,getRenewTill(),Date,"Returns the latest expiration time for this ticket, including all renewals."
KerberosTicket,getServer(),KerberosPrincipal,Returns the service principal associated with this ticket.
KerberosTicket,getSessionKey(),SecretKey,Returns the session key associated with this ticket.
KerberosTicket,getSessionKeyType(),int,Returns the key type of the session key associated with this ticket as defined by the Kerberos Protocol Specification.
KerberosTicket,getStartTime(),Date,Returns the start time for this ticket's validity period.
KerberosTicket,hashCode(),int,Returns a hashcode for this KerberosTicket.
KerberosTicket,isCurrent(),boolean,Determines if this ticket is still current.
KerberosTicket,isDestroyed(),boolean,Determines if this ticket has been destroyed.
KerberosTicket,isForwardable(),boolean,Determines if this ticket is forwardable.
KerberosTicket,isForwarded(),boolean,Determines if this ticket had been forwarded or was issued based on authentication involving a forwarded ticket-granting ticket.
KerberosTicket,isInitial(),boolean,"Determines if this ticket was issued using the Kerberos AS-Exchange protocol, and not issued based on some ticket-granting ticket."
KerberosTicket,isPostdated(),boolean,Determines is this ticket is post-dated.
KerberosTicket,isProxiable(),boolean,Determines if this ticket is proxiable.
KerberosTicket,isProxy(),boolean,Determines is this ticket is a proxy-ticket.
KerberosTicket,isRenewable(),boolean,Determines is this ticket is renewable.
KerberosTicket,refresh(),void,Extends the validity period of this ticket.
KerberosTicket,toString(),String,Returns a string representation of the object.
KeyTab,equals(Object other),boolean,Compares the specified Object with this KeyTab for equality.
KeyTab,exists(),boolean,Checks if the keytab file exists.
KeyTab,getInstance(),static KeyTab,Returns the default KeyTab instance that is bound to an unknown service principal.
KeyTab,getInstance(File file),static KeyTab,Returns a KeyTab instance from a File object that is bound to an unknown service principal.
KeyTab,getInstance(KerberosPrincipal princ),static KeyTab,Returns the default KeyTab instance that is bound to the specified service principal.
KeyTab,"getInstance(KerberosPrincipal princ, File file)",static KeyTab,Returns a KeyTab instance from a File object that is bound to the specified service principal.
KeyTab,getKeys(KerberosPrincipal principal),KerberosKey[],Returns fresh keys for the given Kerberos principal.
KeyTab,getPrincipal(),KerberosPrincipal,Returns the service principal this KeyTab object is bound to.
KeyTab,getUnboundInstance(),static KeyTab,Returns the default unbound KeyTab instance.
KeyTab,getUnboundInstance(File file),static KeyTab,Returns an unbound KeyTab instance from a File object.
KeyTab,hashCode(),int,Returns a hashcode for this KeyTab.
KeyTab,isBound(),boolean,Returns if the keytab is bound to a principal
KeyTab,toString(),String,Returns a string representation of the object.
ServicePermission,equals(Object obj),boolean,Checks two ServicePermission objects for equality.
ServicePermission,getActions(),String,Returns the canonical string representation of the actions.
ServicePermission,hashCode(),int,Returns the hash code value for this object.
ServicePermission,implies(Permission p),boolean,"Checks if this Kerberos service permission object ""implies"" the specified permission."
ServicePermission,newPermissionCollection(),PermissionCollection,Returns a PermissionCollection object for storing ServicePermission objects.
